title_id,source_start_line,source_end_line,source_line_count,mod_start_line,mod_end_line,mod_line_count,source_sha256,mod_sha256
b_Goryeo_Gyeongsang_Yeongsan,126932,126936,5,103915,103919,5,9712baff4447e80bf70cd93d4011f27bb089764e6a1d4133c13d3554d7e3d40a,2f7518e5bd3f9ed562d9df049d29643db9ddff31798f69727dd6c88e3d0b9c04
b_Goryeo_Gyoju_Anhyeop,126493,126497,5,103471,103475,5,8f3f35b1a73d6105cf02009a8b23e586f13f6fad6f1dbde0053abef177dfbe4d,13ef35ef0276795df7356472868dd8d2db283092d85639193ee2e504aa8a3db5
b_Goryeo_Gyoju_Chunju,126503,126507,5,103481,103485,5,f27bf40377ca9af2ea60bb585bfe022769c6c850fe264ffb3d50d29edee6b109,92875318cd587a6537dc5b6fc4a6f49217b86e5c16004412ba1a64a564c92c02
b_Goryeo_Gyoju_Dongju,126478,126482,5,103456,103460,5,55949c50bad21b8d1458983480daf4cc733b434e98aaa9c2e76b4f1c91bbdbd3,4780a645ea7aee4fafa767c6666dbd2d27a1b48161b4f2bc4d6e8099877a1058
b_Goryeo_Gyoju_Geumseong,126448,126452,5,103426,103430,5,fb69a8fd79e6f5e3c692e9ef88103cfcae9fd508fdbc10f7135bfbf97ba5b685,ff83f3ad30ee377a81f9de02e777dff5e5cc5ce4d82159c84cbb1022224faf6f
b_Goryeo_Gyoju_Girin,127023,127027,5,104026,104030,5,73faaba178de4b84d5ce168f9736d283f0f9efe3ef059c1039879d9e3f06c64d,e0029eebcf287f12c930021bd353f047271d38f6e2d67e1d26161eedbe443b0b
b_Goryeo_Gyoju_Gyoju,126443,126447,5,103421,103425,5,822b0972a664d2f1ae17b84953477f9284b5536530a63db4c1e87a2f518e979c,90c5b910d33c6464b7d7211702df26d08d042778d45255c06984270f632b2e1d
b_Goryeo_Gyoju_Hoengcheon,126508,126512,5,103486,103490,5,e85d1ff7afb670e9e383c3bfb3514c5f0322d13ddc71fc970fd69b9af7b84784,ff53f16c7689f405029145d370f1459d92ad434d6faf08016e6c1126ecb5e30a
b_Goryeo_Gyoju_Hongcheon,126513,126517,5,103491,103495,5,1365647c268bdcb17934ff58b45e4e30bcc3fed434c571e2a3301722c8dcf96d,a13455676f36bda039e540ba52bf76c22ee0c301e9adbc067fcf1da0baa68687
b_Goryeo_Gyoju_Icheon,126488,126492,5,103466,103470,5,227845da4590668450e0acc816abc8d6f68610a4d294218df1836bc8a6f398c0,be04bc3f969a84224fdfbf136beffffd7687c29fbe2062c318c84ce668ab1c8f
b_Goryeo_Gyoju_Inje,126463,126467,5,103441,103445,5,e6efceaf8b123be32ae86ff860856218f803f9378b0a9630c93b0d90ae902f27,f2e1855f8cbbe85b1631346a2560f5338a44440ce93bda69879aab2551b79a30
b_Goryeo_Gyoju_Nangcheon,126453,126457,5,103431,103435,5,9d0a12fabfbe384b9b96513d72bf687b861addf94d229b849f06d6a978a43852,f3527721c4985da2390cd17dbfd6867db413f6cef3706b63c190da4ac8bde152
b_Goryeo_Gyoju_Pyeonggang,126483,126487,5,103461,103465,5,1399e77fcc4d518d3b12f0a746333179a2366f53a3c29ccbf3acda260a7b274e,528e7f9eab1073584d9b99d01c1d51ec4cfa2d110e07e02f40d69d979913317d
b_Goryeo_Gyoju_Yanggu,126468,126472,5,103446,103450,5,61f93475446045675b9900783a73bffc19ca7c5c42951164d181faa40b7b4fc3,54dd66ec95cce343531ddfee7286eb3feae83a4c3cfd1ac472f0d0a6805ae27a
b_Goryeo_Jeolla_Boseong,127209,127213,5,104212,104216,5,abaf1bdfd89d8993d3f72babb1e671f36f28caa87fe1b8ed4b1af94fcae12db4,ea23468b4f268c79e09b25a318be17820bde3f3e90162f994f87232a18593cd8
b_Goryeo_Jeolla_Donggang,127194,127198,5,104197,104201,5,2e6aec6111931d275599a34705e783b97bf48c72461644e5e8d4a1cc09eede03,735c3edc5d72b863205503d499c2b4a7751c1adfe6d07809ddf8e0298480d2f1
b_Goryeo_Jeolla_Gangseong,127266,127270,5,104248,104252,5,f128f65c56819e9d81548ca50dcc4b9d3dc8ff4f23c893883295a8fb2fdcac04,ecfbab3b3ae44493bc017c617c287b663c3b65629cf99ae511fbbe7705f7d988
b_Goryeo_Jeolla_Haeyang,127179,127183,5,104182,104186,5,db9d35c40830cd659ed1488f5f8cd5ba58f01b9450210767c4db878ae399112a,5fc23cbf9cd31b8c79fe0de1eaa0c22033af2200fb0504647dc89806e383bcd6
b_Goryeo_Jeolla_Imsil,127301,127305,5,104283,104287,5,0c08924a1c149c317c7c5754d82d900c94b49aa53b31a46d06e59eb9e19f1584,0698b086ff5f13100580d9fbbb844d3c37b1cf2f38c890725b36d8927039910f
b_Goryeo_Jeolla_Jangheung,127189,127193,5,104192,104196,5,f8332e6bae0483f8e626e61033564b0fb6609da59742072eac993f362b0996dd,54f7f35e1e61bb853280f348dcf1ce5c33d5276cbdf97098d117cd847d822f3b
b_Goryeo_Jeolla_Jeonju,127256,127260,5,104238,104242,5,65d83c8ce6aa053e1d5d45d72e32e956bc4e81b3d0dd20514ebb8a92f5559b8b,cf8b0b697114283097dc9edc4e6185497d455c945a6f3feeda45694730b5b81c
b_Goryeo_Jeolla_Jillye,127276,127280,5,104258,104262,5,e1d50088cf320d16f8ebe55d8c3357f1242fd1578a70f76b985b1e610564240c,7460900c2b255d71e5cbda61b233545abca33c57e4dc9b54129b24ba92e9102a
b_Goryeo_Jeolla_Jinan,127306,127310,5,104288,104292,5,cd9cde6cfc62e6875f8b2c90c24ffdb4144bacdb47b7a2b0c33e55dac5daaae4,df316fbbf9f3828a1067895e3ea4d6c3b73ca057087e08948d6d0f60bfef13cd
b_Goryeo_Jeolla_Jindo,127199,127203,5,104202,104206,5,f1a241b3ab23b904f5c3ffb6a22fe0e526c7938eb9d6042a4575037a8e51115a,196235de601409a082728483afaa000e943aff4ad5a227b533cfc7d5c64bcd52
b_Goryeo_Jeolla_Jindong,127281,127285,5,104263,104267,5,e5c0be2957980fc9463588205277e79b1bca7ccb8266c0d085e5a89d7782f554,6fc1d6b7f3816d327def0075763aed1604af32aa4652a610a871b66bd7000c76
b_Goryeo_Jeolla_Mupung,127286,127290,5,104268,104272,5,8d1ec4b74e49add3bc9647dd6c7e1b65c55dd25186286833a047871f4d7b62e6,4f783966324444b8a24e32d78ee8af6bd63aafc72a432d0160a39a93b9cceb9c
b_Goryeo_Jeolla_Naju,127164,127168,5,104167,104171,5,5863629ea70c371aa16e3c178b5e61ecddd62192bd480c3670167530d8f752aa,7d74812f2fc6ba78cc70b9cf3c56883ecf2b98af69a6c6e43418fdcce5f15625
b_Goryeo_Jeolla_Namwon,127296,127300,5,104278,104282,5,d83d3e5de8822dd72faba908b10663cf4f144e4184252f4a6af92e0ada17409a,4dc1b62d5674e91192de347b2bdff9232472225852153c330002a593700b6940
b_Goryeo_Jeolla_Namyang,127219,127223,5,104222,104226,5,199c9cd07436ae4084e6ee3d55acebc32cf6558497588f6689eaaa1128bdb4ac,f69815bc6687110f033ff122bb49dc57c992b7f337c3aed75fa4122d86278b15
b_Goryeo_Jeolla_Neungseong,127174,127178,5,104177,104181,5,abc98b13b7a8566538727ebdaf4dbd71428f41e790d5fabf8faaf162a1242e23,27ad2e658dfc93c393cfa7cce8e8225682ba845197eaf66a277952f64774b495
b_Goryeo_Jeolla_Seungpyeong,127214,127218,5,104217,104221,5,5e37816878a3420a3858e8181bb625a72d9c9c5fae76f9f8d76a7cc202ef85ac,a4987a6bedaaf87223d8e26e01d7fbec3fc6d05bb20e8de083bb8267f250000c
b_Goryeo_Jeolla_Yeongam,127169,127173,5,104172,104176,5,791b4ad2c46f00f485fb2c76cb037ead397b07089c7527e33d28341f408ddf0d,389c4eeebb700d125fe0dee604ae266517e78c05330890f927913a2a47b7fbba
b_Goryeo_Jeolla_Yeonggwang,127261,127265,5,104243,104247,5,6542883003f86899004c4732c834457966aacb7d0cf9b6da396cade11fa617c3,753723f2dfb60e26d5d0781b94326fd880bd6a4201e8fc4b9293b06ff7dd6229
b_Goryeo_Seohae_Anak,126402,126406,5,103380,103384,5,6fa98e2ee0fa9c48196851f0654202d18754128e6de99c3dd6555e50ea763000,b64333f3e797191a92dedb38a8ee5445330dcb3b465fca6c1d38862f6f1e731a
b_Goryeo_Seohae_Bongju,126407,126411,5,103385,103389,5,4311690a1b9c5385677498af03559ab47c2faa195a5f1ac87f04caea86f40e79,a5aa69860652833c9b79abd3a8a3ee380de08a053a9a5296025740975a00df83
b_Goryeo_Seohae_Cheongsong,126427,126431,5,103405,103409,5,dcfc11225cb7f02f32d676317bb38c95ed28b7ca2ec40deb2210f855c232d41e,659dd008f22b93618777488ba46af610f74d8973ee0fca231d01c1662e686dee
b_Goryeo_Seohae_Dongju,126361,126365,5,103339,103343,5,07268903277f8a48557b62f995462cc34bed322941d8a6e98162dfb7fdc3334f,4741a04d9277d376839ca638e6394499d92be6955a61c0ac3b51e5f9c58e62fc
b_Goryeo_Seohae_Gokju,126331,126335,5,103309,103313,5,bc23405fd55f984d79fb6ccac5ec6dcd8e613ab4e64a94843b41aabab2e023b4,be92d8e20a0b8203e0d767a6e60b201c5324505aea2df670a19463684d6bd8bf
b_Goryeo_Seohae_Haeju,126377,126381,5,103355,103359,5,206714bef019e81144fc9a0fd0ff6863186211c3a34ec636a7d9c659e0f1e2a1,f3beece26b15ea48ba3dadfb07a459ace041850d1b89523503d1f1e20d957ccf
b_Goryeo_Seohae_Hwangju,126397,126401,5,103375,103379,5,b59f3671e808880a2eeb4396abf66fab6ec0af8cef89bd2f41af6b6964fec969,d1b1fae81ff1b337674728a94e897d454d88afeaf6db14694e1d4aac28485846
b_Goryeo_Seohae_Jangyeon,126422,126426,5,103400,103404,5,594e63bf778e2e9e3a9dc5f0d511fb9a0321358e5da33115d6bac982c0c630aa,17684953633e65a5c3f1cef3b1c873427e8554a55abc3ed59d55c6ed267ada91
b_Goryeo_Seohae_Ongjin,126382,126386,5,103360,103364,5,1ac95be2bbe6028edb38c7568042be135ef16eadfbf02742f677c4add471c2c5,85941edd6423cba28017778cf9d183b689b6636b85906776656bedbb58bd23fc
b_Goryeo_Seohae_Pungju,126417,126421,5,103395,103399,5,7b1dcf3605a37bd53838d27cea648d5de647ee4ccddffdfc65794b1975e8aac2,1b1f2b7a552144abdcd3070c04e9ac92abbbc24c5bb7510c26c4a1bd8f18a145
b_Goryeo_Seohae_Pyeongju,126356,126360,5,103334,103338,5,9410b33dc201365550dc380dc26d6396cd4ab058d1c28c5e2fc7a9febe867bd6,bfab42dde314fb47f3f9cf71088acdacee56205ab0fe211b7103c55087a88494
b_Goryeo_Seohae_Sineun,126346,126350,5,103324,103328,5,4adb91fc3ec9693d14d26155dd1df7f4a25d3083d7fd32d9ea40b554df82b4ab,dd84297373cb344f8134d414d90b89f2f7e8e4226582fc34ab67be5dc14df612
b_Goryeo_Seohae_Suan,126336,126340,5,103314,103318,5,270a543c063f8a61b576c47fd902a8e42642eeb3a02d289081831069e1b673e9,4c1bb638fffa3e7dd484b040f8559437573ce1b440968ffe4419f771ea170fef
b_Goryeo_Seohae_Tosan,126341,126345,5,103319,103323,5,2f62cce6cf865fe5cbe7193d849209f598d8b333dc9566259ea180ac9f737c1b,b377ebef10e8ca48ef7f93449be45cca6c825f5f169d681aa723665a17f0e6e5
b_Goryeo_Seohae_Yeomju,126387,126391,5,103365,103369,5,37445539fff96fd0e57dd82a05543911914ebcf526e4d183bcaeab8f9e11388b,44f05692ccb89d46cfbea21080af263e6206c51c321830220d8c4e6f269b83d8
b_Goryeo_Yanggwan_Anseong,126731,126735,5,103714,103718,5,e96982fe7bf2c646dbf58a8a2bb97d2d49224c6308e690aa96e26a4e75dd6ded,ce5d1e0e1040d5607546ed80915158ba30e5ea0d26c0231207775943ad462109
b_Goryeo_Yanggwan_Buseong,127103,127107,5,104106,104110,5,c404bb0405a75b84a3d592249c726dea0ffa69e4ef48971a46f53da8d88a372f,670f78076439183b381bfb0dc32615b2b9be96a781e577360e770ee7492d24cc
b_Goryeo_Yanggwan_Cheonan,127123,127127,5,104126,104130,5,6a4c2738ce7a20f039565f5058162a5d0b663e51b101f2735dc9a43b9c9679c4,0c98f6af4ef6f4a04b75e6206d1fa40cdf9c8c946dc63adcf67a7e7c64f43128
b_Goryeo_Yanggwan_Cheongju,127138,127142,5,104141,104145,5,ac4a5723cc7583a9e52b6a55803168336f19b37ee777578e69788ee18d90e70a,b910ad7c8d35d4fcd4d23c03753b6d0441a363bf39a57fc06a0b16ce1944ec62
b_Goryeo_Yanggwan_Cheonyeong,126696,126700,5,103679,103683,5,71b5cef0fb026e7a7724eeffde773dd2425525ef1f03287afc149fb502508a0e,bcd92f276d6402e2ed7166d7f25d6993a4ef8da0c8a87e2fe24da26932080856
b_Goryeo_Yanggwan_Chungju,127073,127077,5,104076,104080,5,fc4c462a6981874855b73916a901d512651fdd8aa6215ef32c8511868aaa1d9a,a1bc03e4c8f7bcc0d67564aa2726827089036d07cac3c15b1645eb8cf9e5a83b
b_Goryeo_Yanggwan_Dangseong,126726,126730,5,103709,103713,5,a3b4c2ff80e67b33991429ce72a3a9efb3fda071eb747b5f384a975c0ab90580,d89d4027b2b113d2a14d57a9a487371a4dca8ca82bd80d68c206f01c09017c2d
b_Goryeo_Yanggwan_Ganghwa,126321,126325,5,103299,103303,5,eb3e39f25b1a4950cadfe82f1847ede7a156ebe6207522fca1b287e6f50f8187,4f8bf955a38377862894cd17967d8377ca00c030e17b11a89f6ad2da30ac3db3
b_Goryeo_Yanggwan_Goeju,127078,127082,5,104081,104085,5,fe4d3039cffdf58efeab9c1ef0862cee3688936e2410a0919adae0b356641b9b,c950d535e08d8e7bf3031c28a485b1506fcb1464892cfee9bdd1091c2407eea2
b_Goryeo_Yanggwan_Gongju,127113,127117,5,104116,104120,5,7b825d2cec344b7c04bc111a1a60b46dc08b14164c43c7837dc3913b17f27f7d,47e48d0327529a02cb5b484594106fe71eb65a89396fa20852656186ba12861e
b_Goryeo_Yanggwan_Gwangju,126686,126690,5,103669,103673,5,f57d9581893ae760521b9cb4ea43183fbd9506aaf537b31a03e6a3df5c626a30,529a46b998844ae1b2ad9fcb67375c281955184c4b9c35c31d854cd93cf8c52f
b_Goryeo_Yanggwan_Gyeonju,126711,126715,5,103694,103698,5,2857bd39f6402788c53dc977e66a5cb73da33588b7f60c022199f2a736f59c8b,9874bf8802cb36a31b908e4f60baba65613daca57d1394bb8244e59bd1224d4b
b_Goryeo_Yanggwan_Hongju,127098,127102,5,104101,104105,5,4f3a69413474fccb138f72e61df8ca08489a7f17f18a407a8b58bc97567883f5,9fd0f9a14d1b241b247c3e4c9cbf20fa36eabdbca473a53efa7babb4c6d3dafe
b_Goryeo_Yanggwan_Jangyeon,127083,127087,5,104086,104090,5,87f2b8770a863d6a75d33d32515c2b3208aff7ce44e2bbb2bbcf7f080534ec66,447f80de08c0eef4efad6f8db3852611568a1e976de0ba1e362f6418d0d02c5f
b_Goryeo_Yanggwan_Jecheon,127018,127022,5,104021,104025,5,bee1fb2de1c842363caf4c278ba9e9cde1a061710dc15803dbfacbbae464c7a0,77cab433331e66e4b825b4b4fd9fc761e8803539df8f551345d1268da30507b3
b_Goryeo_Yanggwan_Jukju,126736,126740,5,103719,103723,5,77887d842aaea112d84d2263cb3958726a956af26ee9a525a1e134a8a65dd283,806f948506a9127aa49d98c4bb9828ef255f80ca8109f2fd8fb846cf0b0e1399
b_Goryeo_Yanggwan_Nampo,127118,127122,5,104121,104125,5,c8b3b0f840de03de8c36019865259831631dbaeebade09883da01f71a0d752dc,2f3d09c5b4c5eb58a14daf88c0d2c3dafd28cfef01293440348d2b32ca3a360b
b_Goryeo_Yanggwan_Poju,126716,126720,5,103699,103703,5,930b042aff309d4ad21d1ead915a04eeddb5b1f9a14899f9c42bf12724265973,902d9e27cfe5a471da16da70171411d86c9d5c090059c4b1347fa41ff49a23f1
b_Goryeo_Yanggwan_Pyeongchang,127013,127017,5,104016,104020,5,9a6f31dff2c0b7103cabf6bfd5da18122679d8d569133651d75da2ac7c382025,56ec3da33b0f526c3f3e3c6b17f05b4fb76e5f113611566e09be30f171295131
b_Goryeo_Yanggwan_Seorim,127148,127152,5,104151,104155,5,3edeadff4f0397f3a262647a64defae55408c9bb8b42e0075c0f79669d1d898b,89fcefaac48456b5e913ca08f1eca415c8d18ae1b3f33fd750a590543646f432
b_Goryeo_Yanggwan_Wonju,127003,127007,5,104006,104010,5,ee1496e9e00ce1f1233878f5668351320776c195b13ef7f60b136f1060ecca51,4a38dd57b0527fef5c2b9831fd79520aa7faa29724cd2f4da8b4db2a1a6c6767
b_Goryeo_Yanggwan_Yanggeun,126691,126695,5,103674,103678,5,c807b3bb5999af9bbdab21897aa960396aeec30ce1c6cdd60c7b9cd52edbbd09,e11f3264f3386f318bf4e7728b4014e80f0706a6aba4447cebda828c4cb88804
b_Goryeo_Yanggwan_Yangju,126706,126710,5,103689,103693,5,65c44ebb355c7d948aee30756d8f91c8eb27b308f70ac6d2e9fcc303d30b30d8,53164f5d8984180210c85a8b7f1d20240ad4e9890a5cb0cdc57a0e30c7b138d4
b_Goryeo_Yanggwan_Yeongwol,127008,127012,5,104011,104015,5,331561fc3ae1bcac3b3d9d8640853eb9cd28669d02ea8ec1668604673b475ddf,e35ed60ceea469cd6fe80e9dc0c1cebacec83f750a27cffaa479c6df9ca5993d
b_Goryeo_Yanggwan_Yeonsan,127143,127147,5,104146,104150,5,6ed8e5bd67f6eab327d2f2b2c50b3699397126d35934d8fb0111b9e97c4df301,04d7b4bbc8cde3ade38afa7ed38741a69804e8e742b2ef9b4fdff4bc429aba86
b_Goryeo_Yanggwan_Yesan,127128,127132,5,104131,104135,5,ab72d0c7325f9463aec25c5400df375a3a454906771589dbe7662ff34d404cb3,354b37ac8bf1e795395886677605e1524163dd3aeb657bc9e1dbb5478c72ed90
b_IDO_Bedulu,127608,127612,5,104766,104770,5,fb7824268f78579acf52edcf21b6ac1e783a0705911f16a32f0458583b8cc223,3652fa947cb2c297dfa21d93c738a55f67c05d5c386337b75e5ea1663bddecd0
b_IDO_Lombok,127653,127657,5,104785,104789,5,12a95aa3584b5f2b0157a6303d2baeb9dfff87da911e8bf6e89002f7c26af941,d03171087d15f387caed704270c22442717168bd48a56f030129e8ddcb849ca8
b_JAV_Kahuripan,127451,127455,5,104478,104482,5,6cb5283ec13785055e212ca931a6c979cfb5d122df99885b902a9cacac2fe837,ec82bad2a07d1d1f5466f2d2a16eafc697039a838a2c4139a5fb2ced00443b72
b_Jiqin_Hari,129485,129489,5,88450,88454,5,1bafc39fd3423cc2f09d62a8b61837f3adf25f162d56397a47ecea82bbf7d22e,3a5738173c93eaea58b9f7005779255667af0f52fc97079edf8478c7a3463c53
b_Liao_Delizhen,130000,130004,5,90418,90422,5,768ea685cf329651081bcb09034a7c7df631d04de5ec67e64aebef39bd33450d,d426f4525ec64a46b6987e57263042150392f052e65ed3d627243e86c457030d
b_Liao_Jianzhou2,130214,130218,5,90633,90637,5,cf25f5bd2524ee76e1e44001d183c35ccbfb23c504a51d120d37ff22440285a6,dfd21521e096fefacfadf07ff776f2a48018fbb317b4213f7b72764461f65232
b_Liao_Kuandianzi,128957,128961,5,91285,91289,5,101ba31f3a7e4ee0dfe357c2a2dd58af73900fb24ff3e8621cb96175fc6df7e5,841430876d57cf4dac27eac57fe4bbde2c3a0ab01abca2b8c795feaa72807d6a
b_Liao_Luzhou2,128923,128927,5,91413,91417,5,a5d99bf6b3c7995f36c22c40136d7b2626427a0b7e2ade78c34fd76ac7afab47,335c83a6558cdc7b2f59be829e52ca31394c8cd0d36088dfc5e7bcd6ec093551
b_Liao_Nanjing,129049,129059,11,91078,91088,11,f735899f68d2ed1e483acd9308791d135b9cc2904469773b6385390f87edfdf5,12d779979587b17845b57d5d0717781b77a520fac58343cfb6f25ca64f96740f
b_Mong_Jiangbian,38957,38961,5,41386,41390,5,4904e7e1073b5491ec74378882efc0c3f7a318b384f7b3141c7fda358154aee0,a2b7228c4d164a64c7e8db9970a537a651a298ffee2e03faed5cbafc66061c0a
b_Mong_Pibeihe,129816,129820,5,88801,88805,5,72592633f6a708adf34b6f13094a8a6caea5d3421bc2867fc49000f32580eaac,37843a5fbceb2889308266cc29b4cf80c1a9ae4c28453b2a578570907cb2a13c
b_SUM_Palembang,127681,127685,5,105882,105886,5,0e4a94114372674a08c448604824a71af7b4f7d5eb3ebf2c5705dd2a8d002ead,f122892948eabd53bebb53440126ea161baaab92970d74a4c2b344f4895d88ac
b_aizu,132119,132123,5,90174,90178,5,be7cc68b95f4c9cf11ed04b4d3df98a78ccbe5bdf73103cb6ca21ad1cb865c36,d3ccd86d118607f9cd41a2c548d9c67fad828325a504f5f6f2df7bc944f63aba
b_akashi,125099,125103,5,117523,117527,5,8846ec33dbec3052b742fda116110096c784a3208272b74ed6931eb863163928,1c2f3784ad09d726c97c2677378e58b7dafed9b490e5e319df5bc41d7cadbb58
b_aksay_tibet,132582,132592,11,99954,99964,11,054e4bbbf7da80032aff92bbbd384503348136ae1525b42253b935ce3da6e7b1,71f89385d05ce2e37a2f3332846f83b72ba47fccf0f592ae8c98db10c00cb5a2
b_alxa,133046,133050,5,99527,99535,9,e146da900c27293de5556f85b2a382bde8cfdac75f2d05d7f194f67006592848,b6e2fb302d06b9523ce772930ac1463a39c65d98bed2ec03eae71a60eb7326cc
b_amabe,125827,125831,5,118088,118092,5,d52d91f757bcc863e544241252f6662df6314ca85088f0a5f24a7a49cac1b4cb,4ad6ec78494e349229b1206fcd3020a37f11a38e21be2ef85b50c309f2a99c09
b_amakusa,125972,125976,5,117900,117904,5,435b24a1d2ee03a9311ebab4b3a5fb8e6955fce0fff2cd7fd925cf6a50c96370,6241e3f01b2793513916f9e3c56b9a7820aed2e30d8782f589ce8031368e73c3
b_amami,124471,124475,5,114794,114798,5,1662256582e4903fe29c620d36f0a64c700ce3b93e26fe1e1e8fca3863fbe613,f75434cc60a4ff17b35e5f29c700b46a1359c711386f25abdd97c3dcbdbb6ccc
b_angkor,118076,118079,4,107861,107865,5,40d72b1360cdd45aec4b44095dcb4bae56d4b63e80a9c937716d34d0e52f05f7,7207b158db87b6d15e83d440b99cf86865311f9280ab6706bbed575b54a69651
b_atsumi,125460,125464,5,118617,118621,5,8183a5214f6c6ab4f8e36215a7e75788cce28fb43c4afb93a91e00860907adde,f62383d65e5bfef80426bbde157e6f686bdc6eaacfddf8f72b9b38e0d2e9c715
b_awaji,131882,131887,6,117780,117784,5,e467baae9f77a8f6d47b3c31e52a8f60d6e1e61df5b86e2de384557629b5aba4,ceb57620ddd799e6b41472731a13a2211f89fee7b22a02aa26db422442b76920
b_baigaur,117996,117999,4,102396,102400,5,f978dfed339dfdb9fe5d5dd18c1c5441f5c53be0610185931e2a54420bc2dc1d,7c0028842324b8fcbbbdf423b010989aeb8924a901b29e4bc10619b4da30d9e5
b_baojing,132683,132687,5,98976,98980,5,e0042997142b142e0fbaac5ba34097cb5eedf1c81a6b54ed6a2bb2ee595e0823,45c09e469ac11afde40623cbeb8bf2483b38537fea55af4f07f4f80daef9be3b
b_batu,128205,128209,5,106593,106597,5,fbdf14d72950f1c2b0d7ccb2de32898bbf9b219e0920cf8f857157d3ba8808c6,2ba6af22f9e5f4263f96f253b38afe46b2dac3743d999012dcaf47628c2bf707
b_ca_mau,117964,117967,4,108335,108339,5,3e0e362d36c1a4e59a219fa9eb4e40a406b4cc7b229ee4031f7faac259b9705d,f5ac82514100f295d026a7fb3bc3d32c194bb12f1a07b1a32258846732aa7787
b_canasapura,118365,118368,4,109341,109345,5,5bdadc6c7d46b5796091494cce757a6d9f53469ae8f3ce46d02c84eae7f9c561,d494e07300a551ebeffb393e8791603da3f8048b7c14151c497a38df07b975c8
b_chaganbulage,133032,133036,5,99509,99513,5,417c9284a32c6873c9b10a8dc9b06cfe26666237af6f84b0f7d795a2f113aaf7,88d4020ff6ba51c45859f8bfa4cfd529c5dd770fc9706191ae677fa7cbf94c3e
b_chaiyaphum,118373,118376,4,109365,109369,5,50e06dc4851314c077db62bd5277899a3a06c990846cd8144ae68b6723e22fe5,072e05508a23a2e4feb4994dedfbd940a7b4a721d83b86e4dea587fac1c7cbf4
b_chaogetuhure,133037,133041,5,99514,99518,5,a07a4081f65a97f2441c4e850d123be8719fb6abdfee7a4612f0a367e35c0d05,ceb7cd46557e5a0334079c8a8a6420ae9fb1d76dd70020b910bcbd3392dad893
b_chiba,125205,125209,5,118489,118493,5,ac6890f13b701031fb8f4481290d52465fd99d00c1c02c517d0c40e706195c1a,f2c84e37fd5d93daa6849bb34c5fdbeadfdd1fdb79e70a0b5ffe03a95ba54c1c
b_eman_boli,130582,130586,5,88983,88987,5,9c2faeeb6536f2cacda9c0d326018ff6c3843433276f9bae82e7e0098b13ba48,917ea7e14f029666dd19dde26aeea9d2139166fad5cbcda8242676968b249db6
b_eman_molihewen,130607,130611,5,89008,89012,5,4ff8736e70e5a0a5a467abc8b4938831cfb4f15f6860dc7ee75a38ebd06acb4b,0f2b28e1ca33c6347ce10de9ec92fc2a5676ca438e5745a561f9bca76938f11c
b_eman_nurgan,130841,130845,5,89390,89394,5,cc73540f74384112775b2240fa69f8c9ecc60ed49fd1366512d4276ea5a123c4,460161b5834a4c57c312c04f1374c7deea404bb4db9105cf6d0f648a69a3227f
b_enuma,125760,125764,5,118246,118250,5,6bb799af2afcf19b9a28c80ec1229a3870aec56de44f6ac6797b6621db8cb08c,eec3afd9c8cb159251343d49ee710e5a5f074295838c3aaf9443f601ca364a05
b_eusutur,131184,131193,10,90028,90037,10,01f79deccd62015695cadecd0bc9fa5c3c3f53992699e01fd62d7db240fedbad,67106b3389cd5b78b57c412e3ac43af8f52ad61373413d87640d68c54256d4ba
b_fengan,132735,132739,5,99114,99118,5,cd6ba07946f5a7f56bd747352986a704d18bc43703072ca707a7ed94d367d25e,755c1c0384d0e22a651afe306c886f11e97f79ea5c13d15a23d4763eb1117630
b_fic_eman_alimenan,130592,130596,5,88993,88997,5,193343443c62ff51030ea8f4df8e4dea55a07b83311ef2d2e24b5df7a6e39049,a761422f9c4d786a5ef474776a87ee13f271b6c9f69d4a2d439b7fb8f7c1107f
b_fic_eman_amgun,130866,130870,5,89415,89419,5,ed8aefd4b8881e716c186044232c3a902b42724b1f8e56ac3eed8e59eef33fa1,b81e588fe4950e1191a7b1a868d8d0ffd68cf65ac25d2af7f89d0b2005e3e375
b_fic_eman_beihean,130739,130743,5,89288,89292,5,caa86786f2e4a0b9928106d28c525b60825cf7f068cd0d36b53d312d25e1799b,9da9a047bb4376bb195bf1d9d7ca522c4b0d665b2b74c748da21385b87cab5c0
b_fic_eman_bira,130912,130916,5,89079,89083,5,4ec37c0715f4979ae46f15bbf508c52110496e9810e6cdce9b1812cdc2203836,93a45c453bf9be3182414a7cfc24ca9abf90c2156a8b85e1e3c3dc9c64878859
b_fic_eman_birigugda,131023,131027,5,89190,89194,5,d21b250403e7bd42c3c8e5538a5d8d7262bf34b0be761770c9aacd479c32aac3,e2cec5c068fb056c14d2ae10039ee2f5124dad420b42de8b96fc77d793d4ddfe
b_fic_eman_birija,131018,131022,5,89185,89189,5,3d89f25aba0d79941dfe4878eb3655289755142a1ec6281d79ee43278223d06a,1ae6f9d8a3eb6e88a851c7e8840533c0c6ee2248f49e7fafd2926b5ec78dd48f
b_fic_eman_bixinshang,130689,130693,5,89238,89242,5,c120293ce251c677bbd5185dd6666444f335e4053477041c7033ae28ed056978,d9bfb556bd345939890aa7fa8b5adf5ea5818847edc19a054889e5ad6b3e5e4e
