"current_id","duplicate_group_size","candidate_type","source_origin","preferred_source_subset","effective_rgb","effective_name","modlu_source_id","orijinal_source_id","primary_status","rgb_resolution_status","source_id_conflict_status","notes"
"10012","2","single_source","modlu","modlu_kalan","94,3,6","Yinma Lake","10012","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10012","2","single_source","orijinal","orijinal_dogu","109,13,33","b_bozhou_zunyi","","10012","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10013","2","single_source","modlu","modlu_kalan","48,144,112","Lexie Wudan Lake","10013","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10013","2","single_source","orijinal","orijinal_dogu","147,71,217","b_bozhou_daishui","","10013","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10014","2","single_source","modlu","modlu_kalan","178,9,7","Taiyang Lake","10014","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10014","2","single_source","orijinal","orijinal_dogu","11,3,135","b_guizhou_badong","","10014","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10015","2","single_source","modlu","modlu_kalan","10,12,135","Yuye Lake","10015","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10015","2","single_source","orijinal","orijinal_dogu","247,52,6","b_guizhou_zigui","","10015","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10016","2","single_source","modlu","modlu_kalan","48,144,144","Xuemei Lake","10016","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10016","2","single_source","orijinal","orijinal_dogu","122,106,163","b_fangzhou_yiqing","","10016","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10017","2","single_source","modlu","modlu_kalan","94,18,136","Yinbo Lake","10017","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10017","2","single_source","orijinal","orijinal_dogu","95,100,6","b_fangzhou_fangling","","10017","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10018","2","single_source","modlu","modlu_kalan","136,21,9","IberiaImpassable8","10018","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10018","2","single_source","orijinal","orijinal_dogu","147,131,133","b_fangzhou_zhushan","","10018","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10019","2","single_source","modlu","modlu_kalan","48,144,176","Amtogor Lake","10019","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10019","2","single_source","orijinal","orijinal_dogu","68,235,86","b_xiazhou_yuanan","","10019","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10020","2","single_source","modlu","modlu_kalan","48,144,208","Longmu Co","10020","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10020","2","single_source","orijinal","orijinal_dogu","75,151,57","b_xiazhou_yiling","","10020","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10021","2","single_source","modlu","modlu_kalan","48,144,240","Chem Co","10021","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10021","2","single_source","orijinal","orijinal_dogu","71,97,174","b_xiazhou_yidu","","10021","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10022","2","single_source","modlu","modlu_kalan","94,33,11","Jieze Caka","10022","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10022","2","single_source","orijinal","orijinal_dogu","9,145,90","b_jianglingfu_shishou","","10022","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10023","2","single_source","modlu","modlu_kalan","48,176,16","Lumajangdong Co","10023","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10023","2","single_source","orijinal","orijinal_dogu","251,139,93","b_jianglingfu_dangyang","","10023","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10024","2","single_source","modlu","modlu_kalan","48,176,48","Aru Co","10024","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10024","2","single_source","orijinal","orijinal_dogu","63,12,109","b_jianglingfu_gong_an","","10024","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10025","2","single_source","modlu","modlu_kalan","10,42,140","Memar Co","10025","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10025","2","single_source","orijinal","orijinal_dogu","152,94,173","b_lizhou_cili","","10025","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10027","2","single_source","modlu","modlu_kalan","94,48,141","Bairab Co","10027","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10027","2","single_source","orijinal","orijinal_dogu","28,164,171","b_lizhou_liyang","","10027","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10028","2","single_source","modlu","modlu_kalan","136,51,14","Hamoon Jazmoorian Lake","10028","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10028","2","single_source","orijinal","orijinal_dogu","13,12,175","b_langzhou_wuling","","10028","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10029","2","single_source","modlu","modlu_kalan","178,54,142","Bakhtegan Lake","10029","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10029","2","single_source","orijinal","orijinal_dogu","220,195,219","b_fuzhou_jianli","","10029","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10030","2","single_source","modlu","modlu_kalan","48,176,112","Maharloo Lake","10030","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10030","2","single_source","orijinal","orijinal_dogu","240,53,43","b_fuzhou_mianyang","","10030","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10031","2","single_source","modlu","modlu_kalan","52,60,143","Namak Lake","10031","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10031","2","single_source","orijinal","orijinal_dogu","51,111,87","b_fuzhou_jinling","","10031","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10032","2","single_source","modlu","modlu_kalan","94,63,16","Lake Urmia","10032","","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10032","2","single_source","orijinal","orijinal_dogu","115,154,128","b_yingzhou_changshou","","10032","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10033","2","single_source","modlu","modlu_kalan","136,66,144","Lake Van","10033","","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10033","2","single_source","orijinal","orijinal_dogu","156,22,158","b_yingzhou_fushui","","10033","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10034","2","single_source","modlu","modlu_kalan","48,176,208","Lake ErÃ§ek","10034","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10034","2","single_source","orijinal","orijinal_dogu","195,248,119","b_suizhou_sui","","10034","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10035","2","single_source","modlu","modlu_kalan","48,176,240","Lake Sevan","10035","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10035","2","single_source","orijinal","orijinal_dogu","224,14,240","b_suizhou_tangcheng","","10035","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10036","2","single_source","modlu","modlu_kalan","48,208,16","Lake Ã‡Ä±ldÄ±r","10036","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10036","2","single_source","orijinal","orijinal_dogu","49,185,154","b_suizhou_zaoyang","","10036","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10037","2","single_source","modlu","modlu_kalan","48,208,48","Lake Yay","10037","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10037","2","single_source","orijinal","orijinal_dogu","220,253,5","b_tangzhou_biyang","","10037","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10038","2","single_source","modlu","modlu_kalan","136,81,19","Lake Tatta","10038","","rgb_conflict","keep_original_shared_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10038","2","single_source","orijinal","orijinal_dogu","172,224,46","b_tangzhou_fangcheng","","10038","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10039","2","single_source","modlu","modlu_kalan","48,208,112","Lake Philomelion","10039","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10039","2","single_source","orijinal","orijinal_dogu","141,67,3","b_tangzhou_biyang","","10039","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10040","2","single_source","modlu","modlu_kalan","10,87,20","Lake Eber","10040","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10040","2","single_source","orijinal","orijinal_dogu","53,139,126","b_dengzhou_rang","","10040","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10041","2","single_source","modlu","modlu_kalan","48,208,144","Lake Akrotori","10041","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10041","2","single_source","orijinal","orijinal_dogu","224,210,34","b_dengzhou_nanyang","","10041","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10042","2","single_source","modlu","modlu_kalan","94,93,21","Lake Karalis","10042","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10042","2","single_source","orijinal","orijinal_dogu","14,182,45","b_dengzhou_jutang","","10042","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10043","2","single_source","modlu","modlu_kalan","48,208,176","Lake Polydorion","10043","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10043","2","single_source","orijinal","orijinal_dogu","26,185,118","b_xiangzhou_xiangyang","","10043","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10044","2","single_source","modlu","modlu_kalan","48,208,208","Lake Anaua","10044","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10044","2","single_source","orijinal","orijinal_dogu","101,27,233","b_xiangzhou_lexiang","","10044","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10045","2","single_source","modlu","modlu_kalan","10,102,150","Lake Salda","10045","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10045","2","single_source","orijinal","orijinal_dogu","239,121,2","b_xiangzhou_gucheng","","10045","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10046","2","single_source","modlu","modlu_kalan","48,208,240","Lake Yansli","10046","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10046","2","single_source","orijinal","orijinal_dogu","185,132,113","b_junzhou_wudang","","10046","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10047","2","single_source","modlu","modlu_kalan","48,240,16","Lake Kaunos","10047","","rgb_conflict","recolor_to_new_rgb","id_conflict","Same RGB maps to different IDs across subsets. Same ID maps to different RGB values across subsets."
"10047","2","single_source","orijinal","orijinal_dogu","76,152,162","b_junzhou_xunxiang","","10047","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10048","2","single_source","modlu","modlu_kalan","136,111,24","Lake Manyas","10048","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10048","2","single_source","orijinal","orijinal_dogu","93,167,235","b_junzhou_fengli","","10048","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10049","2","single_source","modlu","modlu_kalan","178,114,152","Lake Apolyont","10049","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10049","2","single_source","orijinal","orijinal_dogu","192,104,252","b_jinzhou_pingli","","10049","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10050","2","single_source","modlu","modlu_kalan","10,117,25","Lake Askania","10050","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10050","2","single_source","orijinal","orijinal_dogu","207,54,26","b_jinzhou_shiquan","","10050","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10051","2","single_source","modlu","modlu_kalan","52,120,153","Lake Sophange","10051","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10051","2","single_source","orijinal","orijinal_dogu","253,41,211","b_something_shangluo","","10051","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10052","2","single_source","modlu","modlu_kalan","94,123,26","Lake Trichonida","10052","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10052","2","single_source","orijinal","orijinal_dogu","158,115,52","b_something_something","","10052","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10053","2","single_source","modlu","modlu_kalan","136,126,154","Lake Yliki","10053","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10053","2","single_source","orijinal","orijinal_dogu","34,182,91","b_something_qianyuan","","10053","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10054","2","single_source","modlu","modlu_kalan","178,129,27","Buá¸¥ayrat al-Burullus","10054","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10054","2","single_source","orijinal","orijinal_dogu","233,233,186","b_something_shangjin","","10054","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10055","2","single_source","modlu","modlu_kalan","10,132,155","Buá¸¥ayrat al-Manzilah","10055","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10055","2","single_source","orijinal","orijinal_dogu","119,234,75","b_guizhou_quanyi","","10055","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10056","2","single_source","modlu","modlu_kalan","52,135,28","Waá¸¥et El Fayyum","10056","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10056","2","single_source","orijinal","orijinal_dogu","90,136,19","b_guizhou_muhua","","10056","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10057","2","single_source","modlu","modlu_kalan","94,138,156","Wadi El Rayan","10057","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10057","2","single_source","orijinal","orijinal_dogu","255,18,14","b_guizhou_yongfu","","10057","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10058","2","single_source","modlu","modlu_kalan","136,141,29","Lake Abijatta","10058","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10058","2","single_source","orijinal","orijinal_dogu","218,37,226","b_guizhou_xiuren","","10058","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10059","2","single_source","modlu","modlu_kalan","178,144,157","Gemeri Lake","10059","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10059","2","single_source","orijinal","orijinal_dogu","103,125,49","b_yunzhou_yunzhong","","10059","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10061","2","single_source","modlu","modlu_kalan","52,150,158","Lac LÃ©man","10061","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10061","2","single_source","orijinal","orijinal_dogu","158,241,41","b_yunzhou_something","","10061","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10062","2","single_source","modlu","modlu_kalan","94,153,31","Lac de NeuchÃ¢tel","10062","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10062","2","single_source","orijinal","orijinal_dogu","30,243,199","b_yunzhou_xingtang","","10062","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10063","2","single_source","modlu","modlu_kalan","136,156,159","Bodensee Obersee","10063","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10063","2","single_source","orijinal","orijinal_dogu","53,149,240","b_yuzhou_lingqiu","","10063","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10064","2","single_source","modlu","modlu_kalan","178,159,32","ZÃ¼richsee","10064","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10064","2","single_source","orijinal","orijinal_dogu","148,197,209","b_shuozhou_mayi","","10064","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10065","2","single_source","modlu","modlu_kalan","10,162,160","Luzernersee","10065","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10065","2","single_source","orijinal","orijinal_dogu","104,70,215","b_shuozhou_shanyang","","10065","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10066","2","single_source","modlu","modlu_kalan","52,165,33","LÃ¼nersee","10066","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10066","2","single_source","orijinal","orijinal_dogu","59,66,252","b_lanzhou_hehe","","10066","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10067","2","single_source","modlu","modlu_kalan","94,168,161","Ammersee","10067","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10067","2","single_source","orijinal","orijinal_dogu","206,181,145","b_lanzhou_jingle","","10067","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10068","2","single_source","modlu","modlu_kalan","136,171,34","Lago di Garda","10068","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10068","2","single_source","orijinal","orijinal_dogu","227,87,72","b_lanzhou_yifang","","10068","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10069","2","single_source","modlu","modlu_kalan","178,174,162","Lago Maggiore","10069","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10069","2","single_source","orijinal","orijinal_dogu","123,204,158","b_shizhou_lishi","","10069","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10070","2","single_source","modlu","modlu_kalan","10,177,35","Lago Trasimeno","10070","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10070","2","single_source","orijinal","orijinal_dogu","16,44,116","b_shizhou_fangshan","","10070","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10071","2","single_source","modlu","modlu_kalan","52,180,163","Lago di Bolsena","10071","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10071","2","single_source","orijinal","orijinal_dogu","39,230,145","b_shizhou_linquan","","10071","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10072","2","single_source","modlu","modlu_kalan","94,183,36","Lago di Bracciano","10072","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10072","2","single_source","orijinal","orijinal_dogu","56,251,181","b_shizhou_dinghu","","10072","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10073","2","single_source","modlu","modlu_kalan","136,186,164","Skadarsko jezero","10073","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10073","2","single_source","orijinal","orijinal_dogu","172,75,89","b_taiyuanfu_taiyuan","","10073","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10074","2","single_source","modlu","modlu_kalan","178,189,37","LÃ­mni OchrÃ­da","10074","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10074","2","single_source","orijinal","orijinal_dogu","137,75,30","b_taiyuanfu_qingyuan","","10074","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10075","2","single_source","modlu","modlu_kalan","10,192,165","LÃ­mni PrÃ©spa","10075","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10075","2","single_source","orijinal","orijinal_dogu","145,114,58","b_taiyuanfu_leping","","10075","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10076","2","single_source","modlu","modlu_kalan","52,195,38","LÃ­mni VegorÃ­tida","10076","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10076","2","single_source","orijinal","orijinal_dogu","155,34,3","b_taiyuanfu_yu","","10076","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10077","2","single_source","modlu","modlu_kalan","94,198,166","LÃ­mni KorÃ³neia","10077","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10077","2","single_source","orijinal","orijinal_dogu","97,195,220","b_taiyuanfu_yangqu","","10077","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10078","2","single_source","modlu","modlu_kalan","136,201,39","LÃ­mni VÃ³lvi","10078","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10078","2","single_source","orijinal","orijinal_dogu","124,219,47","b_daizhou_fanchou","","10078","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10079","2","single_source","modlu","modlu_kalan","178,204,167","Lake Balaton","10079","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10079","2","single_source","orijinal","orijinal_dogu","62,89,4","b_daizhou_yanmen","","10079","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10080","2","single_source","modlu","modlu_kalan","10,207,40","Lake FertÅ‘","10080","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10080","2","single_source","orijinal","orijinal_dogu","213,192,61","b_xinzhou_xiurong","","10080","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10081","2","single_source","modlu","modlu_kalan","52,210,168","RingkÃ¸bing Fjord","10081","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10081","2","single_source","orijinal","orijinal_dogu","58,13,80","b_daizhou_tanglin","","10081","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10082","2","single_source","modlu","modlu_kalan","94,0,41","Horsens Fjord","10082","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10082","2","single_source","orijinal","orijinal_dogu","8,64,129","b_yizhou_yi","","10082","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10083","2","single_source","modlu","modlu_kalan","136,3,169","Ise Fjord","10083","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10083","2","single_source","orijinal","orijinal_dogu","221,36,163","b_yizhou_mancheng","","10083","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10084","2","single_source","modlu","modlu_kalan","178,6,42","Szczecin Lagoon","10084","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10084","2","single_source","orijinal","orijinal_dogu","165,87,191","b_dingzhou_wangdu","","10084","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10085","2","single_source","modlu","modlu_kalan","10,9,170","DÄ…bie Lake","10085","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10085","2","single_source","orijinal","orijinal_dogu","25,135,21","b_dingzhou_anxi","","10085","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10086","2","single_source","modlu","modlu_kalan","52,12,43","Lake Miedwie","10086","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10086","2","single_source","orijinal","orijinal_dogu","0,206,127","b_zhenzhou_zhending","","10086","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10087","2","single_source","modlu","modlu_kalan","94,15,171","Lake MÃ¼ritz","10087","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10087","2","single_source","orijinal","orijinal_dogu","49,236,128","b_zhaozhou_yuanshi","","10087","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10088","2","single_source","modlu","modlu_kalan","136,18,44","PÃ¤ijÃ¤nne","10088","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10088","2","single_source","orijinal","orijinal_dogu","77,187,158","b_lingzhou_huile","","10088","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10089","2","single_source","modlu","modlu_kalan","178,21,172","Saimaa","10089","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10089","2","single_source","orijinal","orijinal_dogu","244,155,100","b_lingzhou_dingyuan","","10089","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10090","2","single_source","modlu","modlu_kalan","10,24,45","OulujÃ¤rvi","10090","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10090","2","single_source","orijinal","orijinal_dogu","105,143,20","b_lingzhou_lingwu","","10090","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10091","2","single_source","modlu","modlu_kalan","52,27,173","EÃºxeinos PÃ³ntos","10091","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10091","2","single_source","orijinal","orijinal_dogu","234,86,74","b_weizhou_mingsha","","10091","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10092","2","single_source","modlu","modlu_kalan","94,30,46","EÃºxeinos PÃ³ntos","10092","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10092","2","single_source","orijinal","orijinal_dogu","84,227,12","b_yanzhou_baichi","","10092","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10093","2","single_source","modlu","modlu_kalan","136,33,174","Kvarnerski Zaljev","10093","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10093","2","single_source","orijinal","orijinal_dogu","74,137,248","b_yanzhou_wuyuan","","10093","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10094","2","single_source","modlu","modlu_kalan","178,36,47","Narenta Zaljev","10094","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10094","2","single_source","orijinal","orijinal_dogu","32,109,5","b_weizhou_wenchi","","10094","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10095","2","single_source","modlu","modlu_kalan","10,39,175","Olafsvik","10095","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10095","2","single_source","orijinal","orijinal_dogu","184,180,47","b_xiongzhou_changhua","","10095","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10096","2","single_source","modlu","modlu_kalan","52,42,48","Klaustur","10096","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10096","2","single_source","orijinal","orijinal_dogu","152,195,76","b_youzhou_yanen","","10096","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10097","2","single_source","modlu","modlu_kalan","94,45,176","Hofn","10097","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10097","2","single_source","orijinal","orijinal_dogu","183,106,251","b_youzhou_huaide","","10097","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
