"final_new_id","placeholder_rgb","x","y","overwritten_rgb","overwritten_final_new_id","overwritten_name","overwritten_row_type","overwritten_source_origin"
"13819","1,1,227","9206","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13820","1,1,228","9205","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13821","1,1,229","9204","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13822","1,1,230","9203","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13823","1,1,231","9202","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13824","1,1,232","9201","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13825","1,1,233","9200","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13826","1,1,234","9199","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13827","1,1,235","9198","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13828","1,1,236","9197","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13829","1,1,237","9196","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13830","1,1,238","9195","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13831","1,1,239","9194","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13832","1,1,240","9193","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13833","1,1,241","9192","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13834","1,1,242","9191","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13835","1,1,243","9190","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13836","1,1,244","9189","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13837","1,1,245","9188","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13838","1,1,246","9187","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13839","1,1,247","9186","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13840","1,1,248","9185","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13841","1,1,249","9184","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13842","1,1,250","9183","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13843","1,1,251","9182","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13844","1,1,252","9181","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13847","1,1,253","9180","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13848","1,1,254","9179","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13849","1,1,255","9178","4591","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13850","1,2,1","9215","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13851","1,2,2","9214","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13852","1,2,3","9213","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13853","1,2,4","9212","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13854","1,2,5","9211","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13855","1,2,6","9210","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13856","1,2,7","9209","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13857","1,2,8","9208","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13860","1,2,9","9207","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13861","1,2,10","9206","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13862","1,2,11","9205","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13863","1,2,12","9204","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13864","1,2,13","9203","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13865","1,2,14","9202","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13866","1,2,15","9201","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13867","1,2,16","9200","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13868","1,2,17","9199","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13869","1,2,18","9198","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13870","1,2,19","9197","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13871","1,2,20","9196","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13872","1,2,21","9195","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13873","1,2,22","9194","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13874","1,2,23","9193","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13875","1,2,24","9192","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13876","1,2,25","9191","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13877","1,2,26","9190","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13878","1,2,27","9189","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13879","1,2,28","9188","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13880","1,2,29","9187","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13881","1,2,30","9186","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13882","1,2,31","9185","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13883","1,2,32","9184","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13884","1,2,33","9183","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13885","1,2,34","9182","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13886","1,2,35","9181","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13887","1,2,36","9180","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13888","1,2,37","9179","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13889","1,2,38","9178","4590","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13890","1,2,39","9215","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13891","1,2,40","9214","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13892","1,2,41","9213","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13893","1,2,42","9212","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13894","1,2,43","9211","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13895","1,2,44","9210","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13896","1,2,45","9209","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13897","1,2,46","9208","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13898","1,2,47","9207","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13899","1,2,48","9206","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13900","1,2,49","9205","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13901","1,2,50","9204","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13902","1,2,51","9203","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13903","1,2,52","9202","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13904","1,2,53","9201","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13905","1,2,54","9200","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13906","1,2,55","9199","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13907","1,2,56","9198","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13908","1,2,57","9197","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13909","1,2,58","9196","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13910","1,2,59","9195","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13911","1,2,60","9194","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13912","1,2,61","9193","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13913","1,2,62","9192","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13914","1,2,63","9191","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13915","1,2,64","9190","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13916","1,2,65","9189","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13917","1,2,66","9188","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13918","1,2,67","9187","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13919","1,2,68","9186","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13921","1,2,69","9185","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13922","1,2,70","9184","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13923","1,2,71","9183","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13924","1,2,72","9182","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13925","1,2,73","9181","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13926","1,2,74","9180","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13927","1,2,75","9179","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13928","1,2,76","9178","4589","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13929","1,2,77","9215","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13930","1,2,78","9214","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13931","1,2,79","9213","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13932","1,2,80","9212","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13933","1,2,81","9211","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13934","1,2,82","9210","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13944","1,2,83","9209","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13946","1,2,84","9208","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13947","1,2,85","9207","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13948","1,2,86","9206","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13949","1,2,87","9205","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13950","1,2,88","9204","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13951","1,2,89","9203","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13952","1,2,90","9202","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13953","1,2,91","9201","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13954","1,2,92","9200","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13955","1,2,93","9199","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13956","1,2,94","9198","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13957","1,2,95","9197","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13958","1,2,96","9196","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13959","1,2,97","9195","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13960","1,2,98","9194","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13961","1,2,99","9193","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13962","1,2,100","9192","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13963","1,2,101","9191","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13964","1,2,102","9190","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13965","1,2,103","9189","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13966","1,2,104","9188","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13967","1,2,105","9187","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13968","1,2,106","9186","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13969","1,2,107","9185","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13970","1,2,108","9184","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13971","1,2,109","9183","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13972","1,2,110","9182","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13973","1,2,111","9181","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13974","1,2,112","9180","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13975","1,2,113","9179","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13976","1,2,114","9178","4588","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13977","1,2,115","9215","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13978","1,2,116","9214","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13979","1,2,117","9213","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13980","1,2,118","9212","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13981","1,2,119","9211","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13982","1,2,120","9210","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13983","1,2,121","9209","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13984","1,2,122","9208","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13985","1,2,123","9207","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13986","1,2,124","9206","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13987","1,2,125","9205","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13988","1,2,126","9204","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13989","1,2,127","9203","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13990","1,2,128","9202","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13991","1,2,129","9201","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13992","1,2,130","9200","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13993","1,2,131","9199","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13994","1,2,132","9198","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13995","1,2,133","9197","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13996","1,2,134","9196","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13997","1,2,135","9195","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13998","1,2,136","9194","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"13999","1,2,137","9193","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14000","1,2,138","9192","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14001","1,2,139","9191","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14002","1,2,140","9190","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14003","1,2,141","9189","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14004","1,2,142","9188","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14005","1,2,143","9187","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14006","1,2,144","9186","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14007","1,2,145","9185","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14008","1,2,146","9184","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14009","1,2,147","9183","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14010","1,2,148","9182","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14011","1,2,149","9181","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14012","1,2,150","9180","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14013","1,2,151","9179","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14014","1,2,152","9178","4587","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14015","1,2,153","9215","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14016","1,2,154","9214","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14017","1,2,155","9213","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14018","1,2,156","9212","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14019","1,2,157","9211","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14020","1,2,158","9210","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14021","1,2,159","9209","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14022","1,2,160","9208","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14023","1,2,161","9207","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14024","1,2,162","9206","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14025","1,2,163","9205","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14026","1,2,164","9204","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14027","1,2,165","9203","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14028","1,2,166","9202","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14029","1,2,167","9201","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14030","1,2,168","9200","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14031","1,2,169","9199","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14032","1,2,170","9198","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14033","1,2,171","9197","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14034","1,2,172","9196","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14035","1,2,173","9195","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14036","1,2,174","9194","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14037","1,2,175","9193","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14038","1,2,176","9192","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14039","1,2,177","9191","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14040","1,2,178","9190","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14041","1,2,179","9189","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14042","1,2,180","9188","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14043","1,2,181","9187","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14044","1,2,182","9186","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14045","1,2,183","9185","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14046","1,2,184","9184","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14047","1,2,185","9183","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14048","1,2,186","9182","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14049","1,2,187","9181","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14050","1,2,188","9180","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14051","1,2,189","9179","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14052","1,2,190","9178","4586","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14053","1,2,191","9215","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14054","1,2,192","9214","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14055","1,2,193","9213","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14056","1,2,194","9212","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14057","1,2,195","9211","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14058","1,2,196","9210","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14059","1,2,197","9209","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14060","1,2,198","9208","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14061","1,2,199","9207","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14062","1,2,200","9206","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14063","1,2,201","9205","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14064","1,2,202","9204","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14065","1,2,203","9203","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14066","1,2,204","9202","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14067","1,2,205","9201","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14068","1,2,206","9200","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14069","1,2,207","9199","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14070","1,2,208","9198","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14071","1,2,209","9197","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14072","1,2,210","9196","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14073","1,2,211","9195","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14074","1,2,212","9194","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14075","1,2,213","9193","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14076","1,2,214","9192","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14077","1,2,215","9191","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14078","1,2,216","9190","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14079","1,2,217","9189","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14080","1,2,218","9188","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14081","1,2,219","9187","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14082","1,2,220","9186","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14083","1,2,221","9185","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14084","1,2,222","9184","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14085","1,2,223","9183","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14086","1,2,224","9182","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14087","1,2,225","9181","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14088","1,2,226","9180","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14089","1,2,227","9179","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14090","1,2,228","9178","4585","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14091","1,2,229","9215","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14092","1,2,230","9214","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14093","1,2,231","9213","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14094","1,2,232","9212","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14095","1,2,233","9211","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14096","1,2,234","9210","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14097","1,2,235","9209","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14100","1,2,236","9208","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14101","1,2,237","9207","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14102","1,2,238","9206","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14103","1,2,239","9205","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14104","1,2,240","9204","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14105","1,2,241","9203","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14106","1,2,242","9202","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14107","1,2,243","9201","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14108","1,2,244","9200","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14109","1,2,245","9199","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14117","1,2,246","9198","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14118","1,2,247","9197","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14119","1,2,248","9196","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14120","1,2,249","9195","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14121","1,2,250","9194","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14122","1,2,251","9193","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14123","1,2,252","9192","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14124","1,2,253","9191","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14125","1,2,254","9190","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14126","1,2,255","9189","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14127","1,3,1","9188","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14128","1,3,2","9187","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14129","1,3,3","9186","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14130","1,3,4","9185","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14131","1,3,5","9184","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14132","1,3,6","9183","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14133","1,3,7","9182","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14134","1,3,8","9181","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14135","1,3,9","9180","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14136","1,3,10","9179","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14137","1,3,11","9178","4584","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14138","1,3,12","9215","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14139","1,3,13","9214","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14140","1,3,14","9213","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14141","1,3,15","9212","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14142","1,3,16","9211","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14143","1,3,17","9210","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14144","1,3,18","9209","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14145","1,3,19","9208","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14146","1,3,20","9207","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14147","1,3,21","9206","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14148","1,3,22","9205","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14149","1,3,23","9204","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14150","1,3,24","9203","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14151","1,3,25","9202","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
