"policy_name","old_id","old_rgb","old_name","old_source","old_subset","final_new_id","final_rgb","final_name","row_type","source_origin","candidate_type","primary_status","rgb_resolution_status","source_id_conflict_status","final_id_status","keeps_current_id","id_changed","rgb_changed","partner_orijinal_old_id","partner_orijinal_old_rgb","partner_orijinal_old_name","notes"
"preserve_old_ids","3885","3,153,170","Zemplen","modlu","modlu_kalan","3885","3,153,170","Zemplen","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3886","45,156,43","Szerencs","modlu","modlu_kalan","3886","45,156,43","Szerencs","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3887","87,159,171","Zynna","modlu","modlu_kalan","3887","87,159,171","Zynna","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3888","129,162,44","Toporo","modlu","modlu_kalan","3888","129,162,44","Toporo","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3889","171,165,172","Szabolcs","modlu","modlu_kalan","3889","171,165,172","Szabolcs","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3890","3,168,45","Nyir","modlu","modlu_kalan","3890","3,168,45","Nyir","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3891","45,171,173","Nagyboszormeny","modlu","modlu_kalan","3891","45,171,173","Nagyboszormeny","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3892","87,174,46","Szoboszlo","modlu","modlu_kalan","3892","87,174,46","Szoboszlo","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3893","129,177,174","Munkacz","modlu","modlu_kalan","3893","129,177,174","Munkacz","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3894","171,180,47","Alsoverecke","modlu","modlu_kalan","3894","171,180,47","Alsoverecke","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3895","3,183,175","Nagyberezna","modlu","modlu_kalan","3895","3,183,175","Nagyberezna","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3896","45,186,48","Varanno","modlu","modlu_kalan","3896","45,186,48","Varanno","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3897","58,134,213","Ungvar","modlu","modlu_kalan","3897","58,134,213","Ungvar","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3898","129,192,49","Borsova","modlu","modlu_kalan","3898","129,192,49","Borsova","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3899","171,195,177","Gyozeg","modlu","modlu_kalan","3899","171,195,177","Gyozeg","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3900","3,198,50","Debrecen","modlu","modlu_kalan","3900","3,198,50","Debrecen","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3901","45,201,178","Belenyes","modlu","modlu_kalan","3901","45,201,178","Belenyes","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3902","87,204,51","Zolonta","modlu","modlu_kalan","3902","87,204,51","Zolonta","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3903","129,207,179","Zarand","modlu","modlu_kalan","3903","129,207,179","Zarand","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3904","171,210,52","Nagyhalmagy","modlu","modlu_kalan","3904","171,210,52","Nagyhalmagy","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3905","3,0,180","Arad","modlu","modlu_kalan","3905","3,0,180","Arad","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3906","45,3,53","Lippa","modlu","modlu_kalan","3906","45,3,53","Lippa","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3907","87,6,181","Szatmar","modlu","modlu_kalan","3907","87,6,181","Szatmar","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3908","129,9,54","Nagybanya","modlu","modlu_kalan","3908","129,9,54","Nagybanya","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3909","171,12,182","Szilagy","modlu","modlu_kalan","3909","171,12,182","Szilagy","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3910","3,15,55","Kraszna","modlu","modlu_kalan","3910","3,15,55","Kraszna","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3911","45,18,183","Tasnad","modlu","modlu_kalan","3911","45,18,183","Tasnad","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3912","87,21,56","Nagykaroly","modlu","modlu_kalan","3912","87,21,56","Nagykaroly","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3913","129,24,184","Nagyszolos","modlu","modlu_kalan","3913","129,24,184","Nagyszolos","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3914","171,27,57","Tecso","modlu","modlu_kalan","3914","171,27,57","Tecso","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3915","3,30,185","Borsa","modlu","modlu_kalan","3915","3,30,185","Borsa","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3916","45,33,58","Batorkeszi","modlu","modlu_kalan","3916","45,33,58","Batorkeszi","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3917","87,36,186","Huszt","modlu","modlu_kalan","3917","87,36,186","Huszt","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3918","129,39,59","Okormezo","modlu","modlu_kalan","3918","129,39,59","Okormezo","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3919","171,42,187","Beszterce","modlu","modlu_kalan","3919","171,42,187","Beszterce","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3920","3,45,60","Radna","modlu","modlu_kalan","3920","3,45,60","Radna","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3921","45,48,188","Des","modlu","modlu_kalan","3921","45,48,188","Des","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3922","87,51,61","Szek","modlu","modlu_kalan","3922","87,51,61","Szek","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3923","129,54,189","Laposbanya","modlu","modlu_kalan","3923","129,54,189","Laposbanya","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3924","171,57,62","Torda","modlu","modlu_kalan","3924","171,57,62","Torda","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3925","3,60,190","Banffyhunyad","modlu","modlu_kalan","3925","3,60,190","Banffyhunyad","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3926","45,63,63","Koloszvar","modlu","modlu_kalan","3926","45,63,63","Koloszvar","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3927","87,66,191","Szaszregen","modlu","modlu_kalan","3927","87,66,191","Szaszregen","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3928","129,69,64","Aranyosbanya","modlu","modlu_kalan","3928","129,69,64","Aranyosbanya","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3929","171,72,192","Marosvasarhely","modlu","modlu_kalan","3929","171,72,192","Marosvasarhely","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3930","3,75,65","Csikszereda","modlu","modlu_kalan","3930","3,75,65","Csikszereda","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3931","45,78,193","Vajdahunyad","modlu","modlu_kalan","3931","45,78,193","Vajdahunyad","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3932","87,81,66","Harszoc","modlu","modlu_kalan","3932","87,81,66","Harszoc","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3933","129,84,194","Deva","modlu","modlu_kalan","3933","129,84,194","Deva","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3934","171,87,67","Somorja","modlu","modlu_kalan","3934","171,87,67","Somorja","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3935","3,90,195","Kukullovar","modlu","modlu_kalan","3935","3,90,195","Kukullovar","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3936","45,93,68","Abrudbanya","modlu","modlu_kalan","3936","45,93,68","Abrudbanya","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3937","87,96,196","Nagyszeben","modlu","modlu_kalan","3937","87,96,196","Nagyszeben","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3938","129,99,69","Alvinc","modlu","modlu_kalan","3938","129,99,69","Alvinc","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3939","171,102,197","Szaszkezd","modlu","modlu_kalan","3939","171,102,197","Szaszkezd","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3940","3,105,70","Fogaras","modlu","modlu_kalan","3940","3,105,70","Fogaras","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3941","45,108,198","Torcsvar","modlu","modlu_kalan","3941","45,108,198","Torcsvar","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3942","87,111,71","Brasso","modlu","modlu_kalan","3942","87,111,71","Brasso","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3943","129,114,199","Balvanyos","modlu","modlu_kalan","3943","129,114,199","Balvanyos","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3944","171,117,72","Sepsiszentgyorgy","modlu","modlu_kalan","3944","171,117,72","Sepsiszentgyorgy","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3945","3,120,200","Kovaszna","modlu","modlu_kalan","3945","3,120,200","Kovaszna","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3946","45,123,73","Gyergyoszentmiklos","modlu","modlu_kalan","3946","45,123,73","Gyergyoszentmiklos","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3947","87,126,201","Elesd","modlu","modlu_kalan","3947","87,126,201","Elesd","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3948","23,60,90","Eger","modlu","modlu_kalan","3948","23,60,90","Eger","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3949","129,129,74","BALKAN IMPASSABLE TERRAIN 6","modlu","modlu_kalan","3949","129,129,74","BALKAN IMPASSABLE TERRAIN 6","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3950","171,132,202","BALKAN IMPASSABLE TERRAIN 7","modlu","modlu_kalan","3950","171,132,202","BALKAN IMPASSABLE TERRAIN 7","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3951","3,135,75","EASTERN EUROPE IMPASSABLE TERRAIN 1","modlu","modlu_kalan","3951","3,135,75","EASTERN EUROPE IMPASSABLE TERRAIN 1","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3952","45,138,203","EASTERN EUROPE IMPASSABLE TERRAIN 2","modlu","modlu_kalan","3952","45,138,203","EASTERN EUROPE IMPASSABLE TERRAIN 2","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3953","129,144,204","Faizabad","modlu","modlu_kalan","3953","129,144,204","Faizabad","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3954","171,147,77","Gonda","modlu","modlu_kalan","3954","171,147,77","Gonda","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3955","3,150,205","Bahraich","modlu","modlu_kalan","3955","3,150,205","Bahraich","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3956","45,153,78","Lakhimpur","modlu","modlu_kalan","3956","45,153,78","Lakhimpur","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3957","87,156,206","Barohiya","modlu","modlu_kalan","3957","87,156,206","Barohiya","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3958","129,159,79","Gorakhpur","modlu","modlu_kalan","3958","129,159,79","Gorakhpur","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3959","171,162,207","Ajaigarh","modlu","modlu_kalan","3959","171,162,207","Ajaigarh","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3960","3,165,80","Chitrakuta","modlu","modlu_kalan","3960","3,165,80","Chitrakuta","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3961","45,168,208","Rath","modlu","modlu_kalan","3961","45,168,208","Rath","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3962","87,171,81","Khajuraho","modlu","modlu_kalan","3962","87,171,81","Khajuraho","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3963","129,174,209","Bhatta","modlu","modlu_kalan","3963","129,174,209","Bhatta","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3964","171,177,82","Umri","modlu","modlu_kalan","3964","171,177,82","Umri","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3965","3,180,210","Dhamoni","modlu","modlu_kalan","3965","3,180,210","Dhamoni","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3966","45,183,83","Nohta","modlu","modlu_kalan","3966","45,183,83","Nohta","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3967","87,186,211","Chandrehi","modlu","modlu_kalan","3967","87,186,211","Chandrehi","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3968","129,189,84","Sakarai","modlu","modlu_kalan","3968","129,189,84","Sakarai","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3969","171,192,212","Khaluvana","modlu","modlu_kalan","3969","171,192,212","Khaluvana","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3970","3,195,85","Thar Desert 2","modlu","modlu_kalan","3970","3,195,85","Thar Desert 2","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3971","45,198,213","Karoonjar","modlu","modlu_kalan","3971","45,198,213","Karoonjar","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3972","87,201,86","Jalaun","modlu","modlu_kalan","3972","87,201,86","Jalaun","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3973","129,204,214","Boksanbanya","modlu","modlu_kalan","3973","129,204,214","Boksanbanya","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3974","171,207,87","Nagylak","modlu","modlu_kalan","3974","171,207,87","Nagylak","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3975","3,210,215","Pankota","modlu","modlu_kalan","3975","3,210,215","Pankota","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3976","45,0,88","Beny","modlu","modlu_kalan","3976","45,0,88","Beny","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3977","87,3,216","Szentgotthard","modlu","modlu_kalan","3977","87,3,216","Szentgotthard","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3978","129,6,89","Torna","modlu","modlu_kalan","3978","129,6,89","Torna","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3979","171,9,217","Szendro","modlu","modlu_kalan","3979","171,9,217","Szendro","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3980","3,12,90","Bhadrak","modlu","modlu_kalan","3980","3,12,90","Bhadrak","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3981","45,15,218","Baleshvara","modlu","modlu_kalan","3981","45,15,218","Baleshvara","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3982","87,18,91","Raibania","modlu","modlu_kalan","3982","87,18,91","Raibania","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3983","129,21,219","Asanapat","modlu","modlu_kalan","3983","129,21,219","Asanapat","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3984","171,24,92","Bahalda","modlu","modlu_kalan","3984","171,24,92","Bahalda","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3985","3,27,220","Ghatagaon","modlu","modlu_kalan","3985","3,27,220","Ghatagaon","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3986","45,30,93","Malayagiri","modlu","modlu_kalan","3986","45,30,93","Malayagiri","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3987","87,33,221","Bajrakot","modlu","modlu_kalan","3987","87,33,221","Bajrakot","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3988","129,36,94","Deogarh","modlu","modlu_kalan","3988","129,36,94","Deogarh","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3989","171,39,222","Nilamadhav","modlu","modlu_kalan","3989","171,39,222","Nilamadhav","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3990","3,42,95","Nayagarh","modlu","modlu_kalan","3990","3,42,95","Nayagarh","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3991","45,45,223","Shivapura","modlu","modlu_kalan","3991","45,45,223","Shivapura","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3992","87,48,96","Camparanya","modlu","modlu_kalan","3992","87,48,96","Camparanya","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3993","129,51,224","Rajiva_Lochana","modlu","modlu_kalan","3993","129,51,224","Rajiva_Lochana","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3994","171,54,97","Yajatinagara","modlu","modlu_kalan","3994","171,54,97","Yajatinagara","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3995","3,57,225","Vinitapura","modlu","modlu_kalan","3995","3,57,225","Vinitapura","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3996","45,60,98","Ranipur","modlu","modlu_kalan","3996","45,60,98","Ranipur","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3997","87,63,226","Rajgangpur","modlu","modlu_kalan","3997","87,63,226","Rajgangpur","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3998","129,66,99","Bikramkhol","modlu","modlu_kalan","3998","129,66,99","Bikramkhol","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3999","171,69,227","Umerkote","modlu","modlu_kalan","3999","171,69,227","Umerkote","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","4000","4,72,0","Gilan","modlu","modlu_kalan","4000","4,72,0","Gilan","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","4001","46,75,128","Daylam","modlu","modlu_kalan","4001","46,75,128","Daylam","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","4002","88,78,1","Khalkhal","modlu","modlu_kalan","4002","88,78,1","Khalkhal","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","4003","130,81,129","Kursara","modlu","modlu_kalan","4003","130,81,129","Kursara","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","4004","172,84,2","Lahij","modlu","modlu_kalan","4004","172,84,2","Lahij","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","4005","4,87,130","Ruyan","modlu","modlu_kalan","4005","4,87,130","Ruyan","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","4006","46,90,3","Alamut","modlu","modlu_kalan","4006","46,90,3","Alamut","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","4007","88,93,131","Sarakhs","modlu","modlu_kalan","4007","88,93,131","Sarakhs","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","4008","130,96,4","Dandanqan","modlu","modlu_kalan","4008","130,96,4","Dandanqan","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","4009","172,99,132","Shiraz-Sarakhsi","modlu","modlu_kalan","4009","172,99,132","Shiraz-Sarakhsi","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","4010","4,102,5","Mazduran","modlu","modlu_kalan","4010","4,102,5","Mazduran","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","4011","46,105,133","Maihana","modlu","modlu_kalan","4011","46,105,133","Maihana","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","4012","88,108,6","Tus","modlu","modlu_kalan","4012","88,108,6","Tus","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","4013","130,111,134","Nuqaq","modlu","modlu_kalan","4013","130,111,134","Nuqaq","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","4014","172,114,7","Farhadjird","modlu","modlu_kalan","4014","172,114,7","Farhadjird","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
