county_id,county_path,county_line,province_id,rgb,province_name,province_source,in_final_map
c_bonoso,e_guinea > k_akan > d_brong > c_bonoso,73421,8028,"134,15,14",MIDDLE_TANO,mod_kalan,yes
c_kumasi,e_guinea > k_akan > d_ashanti > c_kumasi,73456,8009,"176,171,132",KUMASI,mod_kalan,yes
c_kumasi,e_guinea > k_akan > d_ashanti > c_kumasi,73456,8008,"134,168,4",ASANTE_MANSO,mod_kalan,yes
c_kumasi,e_guinea > k_akan > d_ashanti > c_kumasi,73456,8010,"8,174,5",BEKWAI,mod_kalan,yes
c_kumasi,e_guinea > k_akan > d_ashanti > c_kumasi,73456,8011,"50,177,133",MANSO_NKWANTA,mod_kalan,yes
c_adanse,e_guinea > k_akan > d_ashanti > c_adanse,73484,8013,"134,183,134",ADANSE_MANSO,mod_kalan,yes
c_adanse,e_guinea > k_akan > d_ashanti > c_adanse,73484,8012,"92,180,6",ADABOYE,mod_kalan,yes
c_adanse,e_guinea > k_akan > d_ashanti > c_adanse,73484,8023,"134,0,139",ASSIN,mod_kalan,yes
c_kwahu-akyem,e_guinea > k_akan > d_ashanti > c_kwahu-akyem,73506,8006,"50,162,3",KWAHU-SOUTH,mod_kalan,yes
c_kwahu-akyem,e_guinea > k_akan > d_ashanti > c_kwahu-akyem,73506,8014,"176,186,7",BUKURUWA,mod_kalan,yes
c_kwahu-akyem,e_guinea > k_akan > d_ashanti > c_kwahu-akyem,73506,8015,"8,189,135",SHAI,mod_kalan,yes
c_kwahu-akyem,e_guinea > k_akan > d_ashanti > c_kwahu-akyem,73506,8016,"50,192,8",ACCRA,mod_kalan,yes
c_fante,e_guinea > k_akan > d_ashanti > c_fante,73534,8018,"134,198,9",ELMINA,mod_kalan,yes
c_fante,e_guinea > k_akan > d_ashanti > c_fante,73534,8017,"92,195,136",MANKESSIM,mod_kalan,yes
c_fante,e_guinea > k_akan > d_ashanti > c_fante,73534,8019,"176,201,137",SHAMA,mod_kalan,yes
c_wassa,e_guinea > k_akan > d_ashanti > c_wassa,73556,8022,"92,210,11",TARKWA,mod_kalan,yes
c_wassa,e_guinea > k_akan > d_ashanti > c_wassa,73556,8020,"8,204,10",BEYIN,mod_kalan,yes
c_wassa,e_guinea > k_akan > d_ashanti > c_wassa,73556,8021,"50,207,138",WASSA,mod_kalan,yes
c_ewe,e_guinea > k_akan > d_eweland > c_ewe,73585,8031,"50,24,143",WUSUTA,mod_kalan,yes
c_ewe,e_guinea > k_akan > d_eweland > c_ewe,73585,8032,"92,27,16",AMEZDOFE,mod_kalan,yes
c_ewe,e_guinea > k_akan > d_eweland > c_ewe,73585,8035,"8,36,145",LOME,mod_kalan,yes
c_ewe,e_guinea > k_akan > d_eweland > c_ewe,73585,8036,"50,39,18",KETA,mod_kalan,yes
c_afram,e_guinea > k_akan > d_eweland > c_afram,73613,8000,"8,144,0",GANEBOAFO,mod_kalan,yes
c_afram,e_guinea > k_akan > d_eweland > c_afram,73613,8004,"176,156,2",BASSA-AFRAM,mod_kalan,yes
c_afram,e_guinea > k_akan > d_eweland > c_afram,73613,8005,"8,159,130",AFRAM,mod_kalan,yes
c_nanumba,e_guinea > k_akan > d_eweland > c_nanumba,73635,8030,"8,21,15",AKPAFU,mod_kalan,yes
c_nanumba,e_guinea > k_akan > d_eweland > c_nanumba,73635,8037,"92,42,146",NANUMBA,mod_kalan,yes
c_nanumba,e_guinea > k_akan > d_eweland > c_nanumba,73635,8038,"134,45,19",KETE_KARACHI,mod_kalan,yes
c_nikki,e_guinea > k_borgu > d_borgu > c_nikki,73670,6919,"174,96,187",NIKKI,mod_kalan,yes
c_nikki,e_guinea > k_borgu > d_borgu > c_nikki,73670,6917,"90,90,186",KANDI,mod_kalan,yes
c_nikki,e_guinea > k_borgu > d_borgu > c_nikki,73670,6918,"132,93,59",SEGBANA,mod_kalan,yes
c_nikki,e_guinea > k_borgu > d_borgu > c_nikki,73670,6926,"48,117,63",BORGU,mod_kalan,yes
c_nikki,e_guinea > k_borgu > d_borgu > c_nikki,73670,6928,"132,123,64",NIKKI_WEST,mod_kalan,yes
c_bussa,e_guinea > k_borgu > d_borgu > c_bussa,73704,6718,"132,132,59",BUSA,mod_kalan,yes
c_bussa,e_guinea > k_borgu > d_borgu > c_bussa,73704,6914,"174,81,57",KAIAMA,mod_kalan,yes
c_bussa,e_guinea > k_borgu > d_borgu > c_bussa,73704,6927,"90,120,191",MOSHI,mod_kalan,yes
c_ilo,e_guinea > k_borgu > d_borgu > c_ilo,73726,6916,"48,87,58",ILO,mod_kalan,yes
c_ilo,e_guinea > k_borgu > d_borgu > c_ilo,73726,6717,"90,129,186",MADEKALI,mod_kalan,yes
c_ilo,e_guinea > k_borgu > d_borgu > c_ilo,73726,6915,"6,84,185",KAOJE,mod_kalan,yes
c_djugu,e_guinea > k_borgu > d_borgu > c_djugu,73748,6939,"174,156,197",DJUGU,mod_kalan,yes
c_djugu,e_guinea > k_borgu > d_borgu > c_djugu,73748,6924,"174,111,62",PARAKOU,mod_kalan,yes
c_savalu,e_guinea > k_borgu > d_savalu > c_savalu,73771,8046,"50,69,23",SAVALU,mod_kalan,yes
c_savalu,e_guinea > k_borgu > d_savalu > c_savalu,73771,8045,"8,66,150",KPESSI,mod_kalan,yes
c_savalu,e_guinea > k_borgu > d_savalu > c_savalu,73771,8047,"92,72,151",WEME,mod_kalan,yes
c_sokode,e_guinea > k_borgu > d_savalu > c_sokode,73793,8042,"92,57,21",SOKODE,mod_kalan,yes
c_sokode,e_guinea > k_borgu > d_savalu > c_sokode,73793,8043,"134,60,149",KOTOKOL,mod_kalan,yes
c_sokode,e_guinea > k_borgu > d_savalu > c_sokode,73793,8044,"176,63,22",UPPER_MONO,mod_kalan,yes
c_todo,e_guinea > k_borgu > d_savalu > c_todo,73815,8034,"176,33,17",TODO,mod_kalan,yes
c_todo,e_guinea > k_borgu > d_savalu > c_todo,73815,8033,"134,30,144",NOTSE,mod_kalan,yes
c_todo,e_guinea > k_borgu > d_savalu > c_todo,73815,8039,"176,48,147",ATAKPAME,mod_kalan,yes
c_ibadan,e_guinea > k_yorubaland > d_ibadan > c_ibadan,73851,8062,"92,117,31",IBADAN,mod_kalan,yes
c_ibadan,e_guinea > k_yorubaland > d_ibadan > c_ibadan,73851,8061,"50,114,158",IJAYE,mod_kalan,yes
c_ibadan,e_guinea > k_yorubaland > d_ibadan > c_ibadan,73851,8063,"134,120,159",ABEOKUTA,mod_kalan,yes
c_abomey,e_guinea > k_yorubaland > d_ibadan > c_abomey,73873,8040,"8,51,20",ABOMEY,mod_kalan,yes
c_abomey,e_guinea > k_yorubaland > d_ibadan > c_abomey,73873,8041,"50,54,148",WHYIDAH,mod_kalan,yes
c_ifonyin,e_guinea > k_yorubaland > d_ibadan > c_ifonyin,73889,8051,"50,84,153",IFONYIN,mod_kalan,yes
c_ifonyin,e_guinea > k_yorubaland > d_ibadan > c_ifonyin,73889,8052,"92,87,26",BADAGRY,mod_kalan,yes
c_ifonyin,e_guinea > k_yorubaland > d_ibadan > c_ifonyin,73889,8053,"134,90,154",ILARO,mod_kalan,yes
c_ketu,e_guinea > k_yorubaland > d_ibadan > c_ketu,73911,8050,"8,81,25",KETU,mod_kalan,yes
c_ketu,e_guinea > k_yorubaland > d_ibadan > c_ketu,73911,8054,"176,93,27",IBARAPA,mod_kalan,yes
c_oyo,e_guinea > k_yorubaland > d_oyo > c_oyo,73934,6912,"90,75,56",OYO-ILE,mod_kalan,yes
c_oyo,e_guinea > k_yorubaland > d_oyo > c_oyo,73934,8058,"134,105,29",OTEFAN,mod_kalan,yes
c_oyo,e_guinea > k_yorubaland > d_oyo > c_oyo,73934,8059,"176,108,157",OGBOMOSO,mod_kalan,yes
c_oyo,e_guinea > k_yorubaland > d_oyo > c_oyo,73934,8060,"8,111,30",OYO,mod_kalan,yes
c_oyo,e_guinea > k_yorubaland > d_oyo > c_oyo,73934,6923,"132,108,189",IGBOHO,mod_kalan,yes
c_ilorin,e_guinea > k_yorubaland > d_oyo > c_ilorin,73968,6911,"48,72,183",ILORIN,mod_kalan,yes
c_ilorin,e_guinea > k_yorubaland > d_oyo > c_ilorin,73968,6910,"6,69,55",TADA,mod_kalan,yes
c_ilorin,e_guinea > k_yorubaland > d_oyo > c_ilorin,73968,6913,"132,78,184",JEBBA,mod_kalan,yes
c_igbomina,e_guinea > k_yorubaland > d_ila > c_igbomina,73999,8081,"50,174,168",AJASE_IPO,mod_kalan,yes
c_igbomina,e_guinea > k_yorubaland > d_ila > c_igbomina,73999,8082,"92,177,41",IDOFIAN,mod_kalan,yes
c_igbomina,e_guinea > k_yorubaland > d_ila > c_igbomina,73999,8083,"134,180,169",GIRAGI,mod_kalan,yes
c_yagba,e_guinea > k_yorubaland > d_ila > c_yagba,74021,8079,"176,168,167",IKARE,mod_kalan,yes
c_yagba,e_guinea > k_yorubaland > d_ila > c_yagba,74021,8080,"8,171,40",EKITI,mod_kalan,yes
c_yagba,e_guinea > k_yorubaland > d_ila > c_yagba,74021,8084,"176,183,42",YAGBA,mod_kalan,yes
c_shabe,e_guinea > k_yorubaland > d_shabe > c_shabe,74052,8048,"134,75,24",SHABE,mod_kalan,yes
c_shabe,e_guinea > k_yorubaland > d_shabe > c_shabe,74052,8049,"176,78,152",SAVE,mod_kalan,yes
c_shabe,e_guinea > k_yorubaland > d_shabe > c_shabe,74052,6925,"6,114,190",ODO-AKABA,mod_kalan,yes
c_ilesa,e_guinea > k_yorubaland > d_shabe > c_ilesa,74075,6922,"90,105,61",ILESA,mod_kalan,yes
c_ilesa,e_guinea > k_yorubaland > d_shabe > c_ilesa,74075,6920,"6,99,60",OKUTA,mod_kalan,yes
c_ilesa,e_guinea > k_yorubaland > d_shabe > c_ilesa,74075,6921,"48,102,188",KENU,mod_kalan,yes
c_igana,e_guinea > k_yorubaland > d_shabe > c_igana,74098,8055,"8,96,155",IGANA,mod_kalan,yes
c_igana,e_guinea > k_yorubaland > d_shabe > c_igana,74098,8056,"50,99,28",ISEYIN,mod_kalan,yes
c_igana,e_guinea > k_yorubaland > d_shabe > c_igana,74098,8057,"92,102,156",IGBODO-SAKI,mod_kalan,yes
c_ife,e_guinea > k_yorubaland > d_ife > c_ife,74128,8068,"134,135,34",ILE-IFE,mod_kalan,yes
c_ife,e_guinea > k_yorubaland > d_ife > c_ife,74128,8069,"176,138,162",IJESHA,mod_kalan,yes
c_ife,e_guinea > k_yorubaland > d_ife > c_ife,74128,8074,"176,153,37",OWO,mod_kalan,yes
c_ife,e_guinea > k_yorubaland > d_ife > c_ife,74128,8075,"8,156,165",ONDO,mod_kalan,yes
c_ijebu,e_guinea > k_yorubaland > d_ife > c_ijebu,74156,8065,"8,126,160",IJEBU,mod_kalan,yes
c_ijebu,e_guinea > k_yorubaland > d_ife > c_ijebu,74156,8064,"176,123,32",IKORODU,mod_kalan,yes
c_owu,e_guinea > k_yorubaland > d_ife > c_owu,74172,8066,"50,129,33",OWU,mod_kalan,yes
c_owu,e_guinea > k_yorubaland > d_ife > c_owu,74172,8067,"92,132,161",OSHUN,mod_kalan,yes
c_owu,e_guinea > k_yorubaland > d_ife > c_owu,74172,8070,"8,141,35",SILUKO,mod_kalan,yes
c_benin,e_guinea > k_yorubaland > d_benin > c_benin,74201,8072,"92,147,36",BENIN-CITY,mod_kalan,yes
c_benin,e_guinea > k_yorubaland > d_benin > c_benin,74201,8071,"50,144,163",BENIN,mod_kalan,yes
c_benin,e_guinea > k_yorubaland > d_benin > c_benin,74201,8088,"134,195,44",BENIN_MARSHES,mod_kalan,yes
c_edo,e_guinea > k_yorubaland > d_benin > c_edo,74223,8073,"134,150,164",EDO,mod_kalan,yes
c_edo,e_guinea > k_yorubaland > d_benin > c_edo,74223,8076,"50,159,38",OSSE,mod_kalan,yes
c_edo,e_guinea > k_yorubaland > d_benin > c_edo,74223,8086,"50,189,43",ODE_ITSERIKI,mod_kalan,yes
c_igbo,e_guinea > k_igbo-benue > d_igboland > c_igbo,74258,8110,"8,48,55",IGBO-UKWU,mod_kalan,yes
c_igbo,e_guinea > k_igbo-benue > d_igboland > c_igbo,74258,8111,"50,51,183",ONITSHA,mod_kalan,yes
c_igbo,e_guinea > k_igbo-benue > d_igboland > c_igbo,74258,8112,"92,54,56",NSUKKA,mod_kalan,yes
c_igbo,e_guinea > k_igbo-benue > d_igboland > c_igbo,74258,8114,"176,60,57",SOUTH_IGBO,mod_kalan,yes
c_idoma,e_guinea > k_igbo-benue > d_igboland > c_idoma,74286,8121,"50,81,188",IDOMA,mod_kalan,yes
c_idoma,e_guinea > k_igbo-benue > d_igboland > c_idoma,74286,8109,"176,45,182",ABAKALIKI,mod_kalan,yes
c_idoma,e_guinea > k_igbo-benue > d_igboland > c_idoma,74286,8119,"176,75,187",UBURU,mod_kalan,yes
c_idoma,e_guinea > k_igbo-benue > d_igboland > c_idoma,74286,8120,"8,78,60",OTUKPO,mod_kalan,yes
c_igala,e_guinea > k_igbo-benue > d_igboland > c_igala,74314,8107,"92,39,181",IGALA,mod_kalan,yes
c_igala,e_guinea > k_igbo-benue > d_igboland > c_igala,74314,8108,"134,42,54",IBAH,mod_kalan,yes
c_igala,e_guinea > k_igbo-benue > d_igboland > c_igala,74314,8113,"134,57,184",EAST_IGALA,mod_kalan,yes
c_ijaw,e_guinea > k_igbo-benue > d_ijaw > c_ijaw,74345,8115,"8,63,185",BONNY,mod_kalan,yes
c_ijaw,e_guinea > k_igbo-benue > d_ijaw > c_ijaw,74345,8116,"50,66,58",OKRIKA,mod_kalan,yes
c_ijaw,e_guinea > k_igbo-benue > d_ijaw > c_ijaw,74345,8087,"92,192,171",NEMBE,mod_kalan,yes
c_ibibo,e_guinea > k_igbo-benue > d_ijaw > c_ibibo,74367,8117,"92,69,186",CALABAR,mod_kalan,yes
c_ibibo,e_guinea > k_igbo-benue > d_ijaw > c_ibibo,74367,8118,"134,72,59",CHUKWU,mod_kalan,yes
c_ibibo,e_guinea > k_igbo-benue > d_ijaw > c_ibibo,74367,8122,"92,84,61",BENDE,mod_kalan,yes
c_nupe,e_guinea > k_igbo-benue > d_nupe > c_nupe,74397,6908,"132,63,54",RABA,mod_kalan,yes
c_nupe,e_guinea > k_igbo-benue > d_nupe > c_nupe,74397,6548,"132,48,74",BIDA,mod_kalan,yes
c_nupe,e_guinea > k_igbo-benue > d_nupe > c_nupe,74397,6906,"48,57,53",KULFO,mod_kalan,yes
c_nupe,e_guinea > k_igbo-benue > d_nupe > c_nupe,74397,6907,"90,60,181",KUTIGI,mod_kalan,yes
c_nupe,e_guinea > k_igbo-benue > d_nupe > c_nupe,74397,6909,"174,66,182",GBAJIGBO,mod_kalan,yes
c_guwari,e_guinea > k_igbo-benue > d_nupe > c_guwari,74431,8103,"134,27,179",GUWARI,mod_kalan,yes
c_guwari,e_guinea > k_igbo-benue > d_nupe > c_guwari,74431,6547,"90,45,201",TARUGA,mod_kalan,yes
c_guwari,e_guinea > k_igbo-benue > d_nupe > c_guwari,74431,6549,"174,51,202",MINNA,mod_kalan,yes
c_opanda,e_guinea > k_igbo-benue > d_nupe > c_opanda,74453,8101,"50,21,178",UMAISHA,mod_kalan,yes
c_opanda,e_guinea > k_igbo-benue > d_nupe > c_opanda,74453,8100,"8,18,50",LOWER_GUARA,mod_kalan,yes
c_opanda,e_guinea > k_igbo-benue > d_nupe > c_opanda,74453,8102,"92,24,51",OPANDA,mod_kalan,yes
c_opanda,e_guinea > k_igbo-benue > d_nupe > c_opanda,74453,6546,"48,42,73",NOK,mod_kalan,yes
c_kyadya,e_guinea > k_igbo-benue > d_nupe > c_kyadya,74481,8085,"8,186,170",KYADYA,mod_kalan,yes
c_kyadya,e_guinea > k_igbo-benue > d_nupe > c_kyadya,74481,8077,"92,162,166",LOKOJA,mod_kalan,yes
c_kyadya,e_guinea > k_igbo-benue > d_nupe > c_kyadya,74481,8078,"134,165,39",KAKANDA,mod_kalan,yes
c_kwararafa,e_guinea > k_igbo-benue > d_kwararafa > c_kwararafa,74510,6533,"132,3,194",KWARARAFA,mod_kalan,yes
c_kwararafa,e_guinea > k_igbo-benue > d_kwararafa > c_kwararafa,74510,6523,"132,186,189",WUKARI,mod_kalan,yes
c_kwararafa,e_guinea > k_igbo-benue > d_kwararafa > c_kwararafa,74510,6525,"6,192,190",MURI,mod_kalan,yes
c_keffi,e_guinea > k_igbo-benue > d_kwararafa > c_keffi,74532,8105,"8,33,180",KEFFI,mod_kalan,yes
c_keffi,e_guinea > k_igbo-benue > d_kwararafa > c_keffi,74532,8104,"176,30,52",MODA,mod_kalan,yes
c_keffi,e_guinea > k_igbo-benue > d_kwararafa > c_keffi,74532,6524,"174,189,62",WASE,mod_kalan,yes
c_bauchi,e_guinea > k_igbo-benue > d_kwararafa > c_bauchi,74554,6521,"48,180,188",BAUCHI,mod_kalan,yes
c_bauchi,e_guinea > k_igbo-benue > d_kwararafa > c_bauchi,74554,6530,"6,207,65",DURUM,mod_kalan,yes
c_bauchi,e_guinea > k_igbo-benue > d_kwararafa > c_bauchi,74554,6531,"48,210,193",JOS,mod_kalan,yes
c_bauchi,e_guinea > k_igbo-benue > d_kwararafa > c_bauchi,74554,8106,"50,36,53",GBAGYE,mod_kalan,yes
c_sandomierska,e_wendish_empire > k_poland > d_sandomierz > c_sandomierska,79428,531,"42,102,193",Sandomierz,mod_kalan,yes
c_sandomierska,e_wendish_empire > k_poland > d_sandomierz > c_sandomierska,79428,4961,"46,186,208",Opatow,mod_kalan,yes
c_sandomierska,e_wendish_empire > k_poland > d_sandomierz > c_sandomierska,79428,4962,"88,189,81",Kielce,mod_kalan,yes
c_sandomierska,e_wendish_empire > k_poland > d_sandomierz > c_sandomierska,79428,4963,"130,192,209",Olesnica,mod_kalan,yes
c_sandomierska,e_wendish_empire > k_poland > d_sandomierz > c_sandomierska,79428,4964,"172,195,82",Checiny,mod_kalan,yes
c_lubelska,e_wendish_empire > k_poland > d_sandomierz > c_lubelska,79463,4957,"88,174,206",Lublin,mod_kalan,yes
c_lubelska,e_wendish_empire > k_poland > d_sandomierz > c_lubelska,79463,4958,"130,177,79",Parczew,mod_kalan,yes
c_lubelska,e_wendish_empire > k_poland > d_sandomierz > c_lubelska,79463,4959,"172,180,207",Goraj,mod_kalan,yes
c_lubelska,e_wendish_empire > k_poland > d_sandomierz > c_lubelska,79463,4960,"4,183,80",Urzedow,mod_kalan,yes
c_tarnowska,e_wendish_empire > k_poland > d_sandomierz > c_tarnowska,79492,4965,"4,198,210",Tarnow,mod_kalan,yes
c_tarnowska,e_wendish_empire > k_poland > d_sandomierz > c_tarnowska,79492,4966,"46,201,83",Mielec,mod_kalan,yes
c_tarnowska,e_wendish_empire > k_poland > d_sandomierz > c_tarnowska,79492,4967,"88,204,211",Baranow,mod_kalan,yes
c_stezycka,e_wendish_empire > k_poland > d_sandomierz > c_stezycka,79515,4951,"46,156,203",Stezyca,mod_kalan,yes
c_stezycka,e_wendish_empire > k_poland > d_sandomierz > c_stezycka,79515,4952,"88,159,76",Lukow,mod_kalan,yes
c_radomska,e_wendish_empire > k_poland > d_sandomierz > c_radomska,79531,4953,"130,162,204",Radom,mod_kalan,yes
c_radomska,e_wendish_empire > k_poland > d_sandomierz > c_radomska,79531,4954,"172,165,77",Opoczno,mod_kalan,yes
c_radomska,e_wendish_empire > k_poland > d_sandomierz > c_radomska,79531,4955,"4,168,205",Ilza,mod_kalan,yes
c_radomska,e_wendish_empire > k_poland > d_sandomierz > c_radomska,79531,4956,"46,171,78",Szydlowiec,mod_kalan,yes
c_krakowska,e_wendish_empire > k_poland > d_lesser_poland > c_krakowska,79567,527,"84,90,191",Krakow,mod_kalan,yes
c_krakowska,e_wendish_empire > k_poland > d_lesser_poland > c_krakowska,79567,440,"0,42,20",Olsztyn,mod_kalan,yes
c_krakowska,e_wendish_empire > k_poland > d_lesser_poland > c_krakowska,79567,526,"126,21,144",Czestochowa,mod_kalan,yes
c_krakowska,e_wendish_empire > k_poland > d_lesser_poland > c_krakowska,79567,4972,"88,6,86",Dabrowa Gorn,mod_kalan,yes
c_krakowska,e_wendish_empire > k_poland > d_lesser_poland > c_krakowska,79567,4973,"130,9,214",Wislica,mod_kalan,yes
c_krakowska,e_wendish_empire > k_poland > d_lesser_poland > c_krakowska,79567,4974,"172,12,87",Jedrzejow,mod_kalan,yes
c_sieradzka,e_wendish_empire > k_poland > d_lesser_poland > c_sieradzka,79607,528,"126,93,64",Sieradz,mod_kalan,yes
c_sieradzka,e_wendish_empire > k_poland > d_lesser_poland > c_sieradzka,79607,4927,"88,84,191",Piotrkow,mod_kalan,yes
c_sieradzka,e_wendish_empire > k_poland > d_lesser_poland > c_sieradzka,79607,4928,"130,87,64",Przedborz,mod_kalan,yes
c_sieradzka,e_wendish_empire > k_poland > d_lesser_poland > c_sieradzka,79607,4929,"172,90,192",Radomsko,mod_kalan,yes
c_sieradzka,e_wendish_empire > k_poland > d_lesser_poland > c_sieradzka,79607,4930,"4,93,65",Uniejow,mod_kalan,yes
c_sacz,e_wendish_empire > k_poland > d_lesser_poland > c_sacz,79641,532,"84,105,66",Sacz,mod_kalan,yes
c_sacz,e_wendish_empire > k_poland > d_lesser_poland > c_sacz,79641,4968,"130,207,84",Pilzno,mod_kalan,yes
c_sacz,e_wendish_empire > k_poland > d_lesser_poland > c_sacz,79641,4969,"172,210,212",Nowy Targ,mod_kalan,yes
c_sacz,e_wendish_empire > k_poland > d_lesser_poland > c_sacz,79641,4970,"4,0,85",Bochnia,mod_kalan,yes
c_sacz,e_wendish_empire > k_poland > d_lesser_poland > c_sacz,79641,4971,"46,3,213",Wieliczka,mod_kalan,yes
c_poznanska,e_wendish_empire > k_poland > d_wielkopolska > c_poznanska,79691,4900,"4,3,50",Poznan,mod_kalan,yes
c_poznanska,e_wendish_empire > k_poland > d_wielkopolska > c_poznanska,79691,4901,"46,6,178",Miedzyrzecz,mod_kalan,yes
c_poznanska,e_wendish_empire > k_poland > d_wielkopolska > c_poznanska,79691,4902,"88,9,51",Czarnkow,mod_kalan,yes
c_poznanska,e_wendish_empire > k_poland > d_wielkopolska > c_poznanska,79691,4903,"130,12,179",Wronki,mod_kalan,yes
c_poznanska,e_wendish_empire > k_poland > d_wielkopolska > c_poznanska,79691,4904,"172,15,52",Wolsztyn,mod_kalan,yes
c_wielunska,e_wendish_empire > k_poland > d_wielkopolska > c_wielunska,79762,4931,"46,96,193",Wielun,mod_kalan,yes
c_wielunska,e_wendish_empire > k_poland > d_wielkopolska > c_wielunska,79762,4932,"88,99,66",Grabow,mod_kalan,yes
c_gnieznienska,e_wendish_empire > k_poland > d_wielkopolska > c_gnieznienska,79778,4905,"4,18,180",Gniezno,mod_kalan,yes
c_gnieznienska,e_wendish_empire > k_poland > d_wielkopolska > c_gnieznienska,79778,4906,"46,21,53",Sroda,mod_kalan,yes
c_gnieznienska,e_wendish_empire > k_poland > d_wielkopolska > c_gnieznienska,79778,4907,"88,24,181",Pyzdry,mod_kalan,yes
c_gnieznienska,e_wendish_empire > k_poland > d_wielkopolska > c_gnieznienska,79778,4908,"130,27,54",Konin,mod_kalan,yes
c_kaliska,e_wendish_empire > k_poland > d_wielkopolska > c_kaliska,79831,4909,"172,30,182",Kalisz,mod_kalan,yes
c_kaliska,e_wendish_empire > k_poland > d_wielkopolska > c_kaliska,79831,4910,"4,33,55",Kozmin,mod_kalan,yes
c_kaliska,e_wendish_empire > k_poland > d_wielkopolska > c_kaliska,79831,4911,"46,36,183",Turek,mod_kalan,yes
c_wschowska,e_wendish_empire > k_poland > d_wielkopolska > c_wschowska,79872,4912,"88,39,56",Wschowa,mod_kalan,yes
c_wschowska,e_wendish_empire > k_poland > d_wielkopolska > c_wschowska,79872,4913,"130,42,184",Koscian,mod_kalan,yes
c_wschowska,e_wendish_empire > k_poland > d_wielkopolska > c_wschowska,79872,4914,"172,45,57",Srem,mod_kalan,yes
c_krajna,e_wendish_empire > k_poland > d_wielkopolska > c_krajna,79919,4915,"4,48,185",Naklo,mod_kalan,yes
c_krajna,e_wendish_empire > k_poland > d_wielkopolska > c_krajna,79919,4916,"46,51,58",Zlotow,mod_kalan,yes
c_krajna,e_wendish_empire > k_poland > d_wielkopolska > c_krajna,79919,4917,"88,54,186",Znin,mod_kalan,yes
c_plocka,e_wendish_empire > k_poland > d_mazovia > c_plocka,79966,529,"168,96,192",Plock,mod_kalan,yes
c_plocka,e_wendish_empire > k_poland > d_mazovia > c_plocka,79966,4933,"130,102,194",Wyszogrod,mod_kalan,yes
c_plocka,e_wendish_empire > k_poland > d_mazovia > c_plocka,79966,4934,"172,105,67",Zawkrze,mod_kalan,yes
c_plocka,e_wendish_empire > k_poland > d_mazovia > c_plocka,79966,4935,"4,108,195",Ciechanow,mod_kalan,yes
c_czerska,e_wendish_empire > k_poland > d_mazovia > c_czerska,79994,530,"0,99,65",Czersk,mod_kalan,yes
c_czerska,e_wendish_empire > k_poland > d_mazovia > c_czerska,79994,4936,"46,111,68",Warszawa,mod_kalan,yes
c_czerska,e_wendish_empire > k_poland > d_mazovia > c_czerska,79994,4937,"88,114,196",Liw,mod_kalan,yes
c_czerska,e_wendish_empire > k_poland > d_mazovia > c_czerska,79994,4938,"130,117,69",Brodno,mod_kalan,yes
c_czerska,e_wendish_empire > k_poland > d_mazovia > c_czerska,79994,4939,"172,120,197",Garwolin,mod_kalan,yes
c_gostyninska,e_wendish_empire > k_poland > d_mazovia > c_gostyninska,80028,4940,"4,123,70",Gostynin,mod_kalan,yes
c_gostyninska,e_wendish_empire > k_poland > d_mazovia > c_gostyninska,80028,4941,"46,126,198",Rawa,mod_kalan,yes
c_gostyninska,e_wendish_empire > k_poland > d_mazovia > c_gostyninska,80028,4942,"88,129,71",Sochaczew,mod_kalan,yes
c_gostyninska,e_wendish_empire > k_poland > d_mazovia > c_gostyninska,80028,4950,"4,153,75",Lowicz,mod_kalan,yes
c_lomzynska,e_wendish_empire > k_poland > d_mazovia > c_lomzynska,80056,4943,"130,132,199",Lomza,mod_kalan,yes
c_lomzynska,e_wendish_empire > k_poland > d_mazovia > c_lomzynska,80056,4944,"172,135,72",Wizna,mod_kalan,yes
c_lomzynska,e_wendish_empire > k_poland > d_mazovia > c_lomzynska,80056,4945,"4,138,200",Kolno,mod_kalan,yes
c_zakroczymska,e_wendish_empire > k_poland > d_mazovia > c_zakroczymska,80078,4946,"46,141,73",Zakroczym,mod_kalan,yes
c_zakroczymska,e_wendish_empire > k_poland > d_mazovia > c_zakroczymska,80078,4947,"88,144,201",Nur,mod_kalan,yes
c_zakroczymska,e_wendish_empire > k_poland > d_mazovia > c_zakroczymska,80078,4948,"130,147,74",Wyszkow,mod_kalan,yes
c_zakroczymska,e_wendish_empire > k_poland > d_mazovia > c_zakroczymska,80078,4949,"172,150,202",Rozan,mod_kalan,yes
c_opole,e_wendish_empire > k_poland > d_upper_silesia > c_opole,80113,3052,"87,210,26",OPPELN,mod_kalan,yes
c_opole,e_wendish_empire > k_poland > d_upper_silesia > c_opole,80113,3053,"129,0,154",KREUZBURG,mod_kalan,yes
c_opole,e_wendish_empire > k_poland > d_upper_silesia > c_opole,80113,3051,"45,207,153",STREHLITZ,mod_kalan,yes
c_brzeg,e_wendish_empire > k_poland > d_upper_silesia > c_brzeg,80160,3049,"171,201,152",BRZEG,mod_kalan,yes
c_brzeg,e_wendish_empire > k_poland > d_upper_silesia > c_brzeg,80160,3055,"3,6,155",OLAWA,mod_kalan,yes
c_brzeg,e_wendish_empire > k_poland > d_upper_silesia > c_brzeg,80160,3056,"45,9,28",OTMUCHOW,mod_kalan,yes
c_nysa,e_wendish_empire > k_poland > d_upper_silesia > c_nysa,80208,3048,"129,198,24",NYSA,mod_kalan,yes
