county_id,audit_status,expected_source,current_block_source,current_file,current_start_line,current_end_line,current_parent_id,current_root_title,current_title_path,province_ids,province_names,province_sources,vanilla_east_count,mod_kalan_count,both_masks_count,unknown_count,vanilla_exact,vanilla_best_match,vanilla_similarity,mod_exact,mod_best_match,mod_similarity
c_longzhou_2,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96066,96084,d_fengxiang,h_china,h_china > e_yongliang > k_guannei > d_fengxiang > c_longzhou_2,12203 12204 12205,b_longzhou_qianyuan | b_longzhou_huating | b_longzhou_wushan,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2106,0.873171,,,0.000000
c_jinzhou_1,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96091,96114,d_jinshang,h_china,h_china > e_yongliang > k_guannei > d_jinshang > c_jinzhou_1,13065 12119 12120 13063,b_jinzhou_pingli_east | b_jinzhou_pingli | b_jinzhou_shiquan | b_jinzhou_shiquan_east,vanilla_east | vanilla_east | vanilla_east | vanilla_east,4,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2131,0.977778,,,0.000000
c_shangzhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96115,96138,d_jinshang,h_china,h_china > e_yongliang > k_guannei > d_jinshang > c_shangzhou,12121 12124 12122 12123,b_something_shangluo | b_something_shangjin | b_something_something | b_something_qianyuan,vanilla_east | vanilla_east | vanilla_east | vanilla_east,4,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2155,0.954887,,,0.000000
c_binzhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96145,96163,d_binning,h_china,h_china > e_yongliang > k_guannei > d_binning > c_binzhou,12198 12199 13084,b_binzhou_xinping | b_binzhou_sanshui | b_huanzhou_fangqu_northeast,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2185,0.971014,,,0.000000
c_jinzhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96164,96182,d_binning,h_china,h_china > e_yongliang > k_guannei > d_binning > c_jinzhou,12197 13085 12196,b_something_pengyuan | b_huanzhou_fangqu_west | b_something_ding_an,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2204,0.961905,,,0.000000
c_qingyang,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96183,96201,d_binning,h_china,h_china > e_yongliang > k_guannei > d_binning > c_qingyang,12193 12194 12195,b_qingzhou_an_hua | b_qingzhou_tongchuan | b_tongzhou_huachi,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2223,0.566667,,,0.000000
c_huanzhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96202,96220,d_binning,h_china,h_china > e_yongliang > k_guannei > d_binning > c_huanzhou,12190 12192 12191,b_huanzhou_fangqu | b_huanzhou_luoyuan | b_huanzhou_huai_an,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2242,0.379147,,,0.000000
c_fuzhou_5,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96227,96245,d_fufang,h_china,h_china > e_yongliang > k_guannei > d_fufang > c_fuzhou_5,12208 12209 10137,b_fuzhou_luojiao | b_fuzhou_luochuan | b_fuzhou_zhiluo,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2267,0.961905,,,0.000000
c_yan_an,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96246,96274,d_fufang,h_china,h_china > e_yongliang > k_guannei > d_fufang > c_yan_an,12211 12213 12214 12212 13124,b_yanzhou_fushi | b_yanzhou_fuzheng | b_yanzhou_yanchang | b_yanzhou_yanchuan | b_yanzhou_wuyuan_northwest,vanilla_east | vanilla_east | vanilla_east | vanilla_east | vanilla_east,5,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2286,0.961165,,,0.000000
c_danzhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96275,96288,d_fufang,h_china,h_china > e_yongliang > k_guannei > d_fufang > c_danzhou,12224 12225,b_danzhou_yichuan | b_danzhou_menshan,vanilla_east | vanilla_east,2,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2315,0.959732,,,0.000000
c_fangzhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96289,96307,d_fufang,h_china,h_china > e_yongliang > k_guannei > d_fufang > c_fangzhou,10138 12210 12222,b_fanzhou_zhongbu | b_fanzhou_shengping | b_tongzhou_baishui,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2329,0.612440,,,0.000000
c_jingzhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96314,96332,d_jingyuan,h_china,h_china > e_yongliang > k_guannei > d_jingyuan > c_jingzhou,12200 12201 12202,b_jingzhou_baoding | b_jingzhou_linjing | b_jingzhou_lintai,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2354,0.943662,,,0.000000
c_yuanzhou_2,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96333,96351,d_jingyuan,h_china,h_china > e_yongliang > k_guannei > d_jingyuan > c_yuanzhou_2,12187 12189 12188,b_yuanzhou_pinggao | b_yuanzhou_baiquan | b_yuanzhou_pingliang,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2373,0.944186,,,0.000000
c_xiaoguan,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96352,96366,d_jingyuan,h_china,h_china > e_yongliang > k_guannei > d_jingyuan > c_xiaoguan,12185 12186,b_xiaoguan_xiaoguan | b_xiaoguan_huaide,vanilla_east | vanilla_east,2,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2392,0.961039,,,0.000000
c_chengzhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96412,96430,d_qincheng,h_china,h_china > e_yongliang > k_guannei > d_qincheng > c_chengzhou,12332 12361 12333,b_chengzhou_tonggu | CirQF_Yanguan | b_chengzhou_changdao,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2452,0.962264,,,0.000000
c_jiezhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96450,96463,d_qincheng,h_china,h_china > e_yongliang > k_guannei > d_qincheng > c_jiezhou,12331 8796,b_wuzhou_jiangi | b_wenzhou_qushui,vanilla_east | vanilla_east,2,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2490,0.960000,,,0.000000
c_fengzhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96470,96483,d_xingfeng,h_china,h_china > e_yongliang > k_guannei > d_xingfeng > c_fengzhou,12334 12335,b_fengzhou_liangquan | b_fengzhou_hechi,vanilla_east | vanilla_east,2,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2510,0.961039,,,0.000000
c_xingqing,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96484,96497,d_xingfeng,h_china,h_china > e_yongliang > k_guannei > d_xingfeng > c_xingqing,12336 12339,b_xingzhou_shunzheng | CirQF_Dongheqiao,vanilla_east | vanilla_east,2,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2524,0.986755,no,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:99477,0.117766
c_guangwu,manual_review:mixed,mixed,vanilla_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,96590,96608,d_hexi,h_china,h_china > e_yongliang > k_hexi > d_hexi > c_guangwu,9528 9526 9524,Yongdeng | Wushengyi | Tianzhu,vanilla_east | mod_kalan | mod_kalan,1,2,0,0,yes,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:2614,1.000000,,,0.000000
c_yuezhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,97269,97292,d_zhedong,h_china,h_china > e_jingyang > k_liangzhe > d_zhedong > c_yuezhou,8828 8827 8829 12329,b_yuezhou_kuaiji | b_yuezhou_yuyao | b_yuezhou_zhuji | b_shaowu_taining,vanilla_east | vanilla_east | vanilla_east | vanilla_east,4,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:3768,0.881633,,,0.000000
c_mingzhou_1,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,97293,97316,d_zhedong,h_china,h_china > e_jingyang > k_liangzhe > d_zhedong > c_mingzhou_1,8825 10421 8826 12451,b_mingzhou_mao | b_mingzhou_xiangshan | b_mingzhou_xiangshan | b_mingzhou_yan,vanilla_east | vanilla_east | vanilla_east | vanilla_east,4,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:3792,0.883065,,,0.000000
c_taizhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,97341,97364,d_zhedong,h_china,h_china > e_jingyang > k_liangzhe > d_zhedong > c_taizhou,12378 10383 8830 8845,b_taizhou_linhai | b_taizhou_le_an | b_taizhou_huangyan | b_jianning_songxi,vanilla_east | vanilla_east | vanilla_east | vanilla_east,4,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:3840,0.983740,,,0.000000
c_xin_an,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,97394,97412,d_zhedong,h_china,h_china > e_jingyang > k_liangzhe > d_zhedong > c_xin_an,12337 8809 12956,b_quzhou_xinan | b_tingzhou_liancheng | b_tingzhou_ninghua_east,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:3893,0.989529,,,0.000000
c_wenzhou_2,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,97413,97436,d_zhedong,h_china,h_china > e_jingyang > k_liangzhe > d_zhedong > c_wenzhou_2,8832 8831 12379 12969,b_wenzhou_yongjia | b_wenzhou_yuecheng | b_wenzhou_hengyang | b_chuzhou_longquan_south,vanilla_east | vanilla_east | vanilla_east | vanilla_east,4,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:3912,0.983871,,,0.000000
c_quanzhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,97501,97524,d_pinghai,h_china,h_china > e_jingyang > k_fujian > d_pinghai > c_quanzhou,8802 8804 8803 383,b_quanzhou_jinjiang | b_quanzhou_dehua | b_quanzhou_anxi | b_quanzhou_tong_an,vanilla_east | vanilla_east | vanilla_east | vanilla_east,4,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4000,0.990619,,,0.000000
c_shaowu,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,97632,97650,d_jianning,h_china,h_china > e_jingyang > k_fujian > d_jianning > c_shaowu,12327 12328 12330,b_shaowu_shaowu | b_shaowu_luxi | b_shaowu_jianning,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4131,0.690000,,,0.000000
c_chuzhou_2,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,97754,97772,d_huainan,h_china,h_china > e_jingyang > k_huainan > d_huainan > c_chuzhou_2,8936 8937 7091,b_chuzhou_qingliu | b_chuzhou_quanjiao | Chuzhou2_Chuzhou,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4253,0.981043,,,0.000000
c_shouzhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,97779,97807,d_huaixi,h_china,h_china > e_jingyang > k_huainan > d_huaixi > c_shouzhou,12316 12318 12317 13010 12319,b_shouzhou_shouchun | b_shouzhou_shengtang | b_shouzhou_huoqiu | b_haozhou_zhongli_southwest | b_shuozhou_huoshan,vanilla_east | vanilla_east | vanilla_east | vanilla_east | vanilla_east,5,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4278,0.864353,,,0.000000
c_haozhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,97851,97869,d_huaixi,h_china,h_china > e_jingyang > k_huainan > d_huaixi > c_haozhou,13009 4058 1488,b_haozhou_zhongli_west | b_haozhou_zhongli | b_sizhou_linhuai,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4350,0.593137,,,0.000000
c_guangzhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,97870,97893,d_huaixi,h_china,h_china > e_jingyang > k_huainan > d_huaixi > c_guangzhou,12323 12320 12321 12322,b_guangzhou_dingcheng | b_guangzhou_gushi | b_guangzhou_yincheng | b_guangzhou_guangshan,vanilla_east | vanilla_east | vanilla_east | vanilla_east,4,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4369,0.944853,,,0.000000
c_fuzhou_2,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,98002,98030,d_jiangxi,h_china,h_china > e_jingyang > k_jiangxi > d_jiangxi > c_fuzhou_2,403 13100 13101 413 13105,b_fuzhou_linchuan | b_fuzhou_jinxi | b_fuzhou_yihuang | b_fuzhou_chongren | b_jizhou_luling_south,vanilla_east | vanilla_east | vanilla_east | vanilla_east | vanilla_east,5,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4501,0.741433,,,0.000000
c_jianchang,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,98031,98049,d_jiangxi,h_china,h_china > e_jingyang > k_jiangxi > d_jiangxi > c_jianchang,418 455 13099,b_fuzhou_nancheng | b_fuzhou_nanfeng | b_fuzhou_xincheng,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4530,0.976526,no,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:101197,0.354610
c_raozhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,98123,98151,d_dingjiang,h_china,h_china > e_jingyang > k_jiangxi > d_dingjiang > c_raozhou,8989 8988 13016 13015 1068,b_raozhou_yugan | b_raozhou_jingde | b_raozhou_poyang | b_raozhou_leping | b_raozhou_huangshan,vanilla_east | vanilla_east | vanilla_east | vanilla_east | vanilla_east,5,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4622,0.900000,,,0.000000
c_nankang,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,98152,98170,d_dingjiang,h_china,h_china > e_jingyang > k_jiangxi > d_dingjiang > c_nankang,8987 1479 13014,b_raozhou_duchang | b_raozhou_pengze | b_raozhou_fuliang,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4651,0.985366,,,0.000000
c_xinhzou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,98171,98199,d_dingjiang,h_china,h_china > e_jingyang > k_jiangxi > d_dingjiang > c_xinhzou,622 12338 952 955 12996,b_xinzhou_shangrao | b_xinzhou_yushan | b_xinzhou_yiyang | b_xinzhou_guixi | b_xinzhou_yanshan,vanilla_east | vanilla_east | vanilla_east | vanilla_east | vanilla_east,5,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4670,0.963893,,,0.000000
c_xiangyang,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,98275,98303,d_xiangdeng,h_china,h_china > e_jingyang > k_shannan > d_xiangdeng > c_xiangyang,12113 12115 12114 13027 12107,b_xiangzhou_xiangyang | b_xiangzhou_gucheng | b_xiangzhou_lexiang | b_fangzhou_yicheng | b_tangzhou_biyang,vanilla_east | vanilla_east | vanilla_east | vanilla_east | vanilla_east,5,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4774,0.876972,,,0.000000
c_junzhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,98304,98322,d_xiangdeng,h_china,h_china > e_jingyang > k_shannan > d_xiangdeng > c_junzhou,12116 12117 12118,b_junzhou_wudang | b_junzhou_xunxiang | b_junzhou_fengli,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4803,0.955224,,,0.000000
c_fangzhou_1,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,98323,98346,d_xiangdeng,h_china,h_china > e_jingyang > k_shannan > d_xiangdeng > c_fangzhou_1,12088 12089 12087 13061,b_fangzhou_fangling | b_fangzhou_zhushan | b_fangzhou_yiqing | b_fangzhou_zhushan_southwest,vanilla_east | vanilla_east | vanilla_east | vanilla_east,4,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4822,0.889734,,,0.000000
c_yingzhou_2,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,98347,98365,d_xiangdeng,h_china,h_china > e_jingyang > k_shannan > d_xiangdeng > c_yingzhou_2,12102 12103 13028,b_yingzhou_changshou | b_yingzhou_fushui | b_fangzhou_yongqing,vanilla_east | vanilla_east | vanilla_east,3,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4846,0.971014,,,0.000000
c_suizhou_1,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,98366,98389,d_xiangdeng,h_china,h_china > e_jingyang > k_shannan > d_xiangdeng > c_suizhou_1,12104 12105 12106 13062,b_suizhou_sui | b_suizhou_tangcheng | b_suizhou_zaoyang | b_fangzhou_zhushan_southeast,vanilla_east | vanilla_east | vanilla_east | vanilla_east,4,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4865,0.965116,,,0.000000
c_dengzhou_1,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,98390,98418,d_xiangdeng,h_china,h_china > e_jingyang > k_shannan > d_xiangdeng > c_dengzhou_1,12110 13030 12111 12112 13029,b_dengzhou_rang | b_dengzhou_jutang_south | b_dengzhou_nanyang | b_dengzhou_jutang | b_dengzhou_jutang_west,vanilla_east | vanilla_east | vanilla_east | vanilla_east | vanilla_east,5,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4889,0.970874,,,0.000000
c_tangzhou,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,98419,98442,d_xiangdeng,h_china,h_china > e_jingyang > k_shannan > d_xiangdeng > c_tangzhou,13025 12109 12108 13026,b_tangzhou_biyang_east | b_tangzhou_biyang | b_tangzhou_fangcheng | b_tangzhou_biyang_south,vanilla_east | vanilla_east | vanilla_east | vanilla_east,4,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4918,0.976923,,,0.000000
c_jiangling,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,98449,98477,d_jingnan,h_china,h_china > e_jingyang > k_shannan > d_jingnan > c_jiangling,12093 12094 13007 13008 13005,b_jianglingfu_shishou | b_jianglingfu_dangyang | b_jianglingfu_qianjiang | b_jianglingfu_jiangling_northwest | b_fuzhou_jianli_north,vanilla_east | vanilla_east | vanilla_east | vanilla_east | vanilla_east,5,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4948,0.975078,,,0.000000
c_fuzhou_3,review:expected_vanilla_source_not_exact,vanilla,vanilla_closest,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,98492,98515,d_jingnan,h_china,h_china > e_jingyang > k_shannan > d_jingnan > c_fuzhou_3,12101 12100 12099 13006,b_fuzhou_jinling | b_fuzhou_mianyang | b_fuzhou_jianli | b_fuzhou_jianli_northeast,vanilla_east | vanilla_east | vanilla_east | vanilla_east,4,0,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\02_china.txt:4991,0.964844,,,0.000000
