"final_new_id","final_name","final_rgb","preferred_source_subset","source_origin","source_old_id","source_old_name","source_file_labels","source_binding_count","source_root_title","source_kingdom","source_duchy","source_county","source_barony","source_title_path","cluster_root","cluster_subtree","live_binding_defined","live_binding_count","live_root_title_present","live_kingdom_present","live_duchy_present","live_county_present","status"
"11323","SUM_Bangka","168,237,99","orijinal_dogu","orijinal","11323","SUM_Bangka","00_landed_titles.txt","1","e_srivijaya","k_malayadvipa","d_SUM_palembang","c_SUM_bangka-belitung","b_SUM_Bangka","e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_bangka-belitung > b_SUM_Bangka","e_srivijaya","d_SUM_palembang","True","1","True","True","True","True","ok"
"11324","SUM_Belitung","2,12,248","orijinal_dogu","orijinal","11324","SUM_Belitung","00_landed_titles.txt","1","e_srivijaya","k_malayadvipa","d_SUM_palembang","c_SUM_bangka-belitung","b_SUM_Belitung","e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_bangka-belitung > b_SUM_Belitung","e_srivijaya","d_SUM_palembang","True","1","True","True","True","True","ok"
"11325","JAV_Ujung_Kulon","122,99,127","orijinal_dogu","orijinal","11325","JAV_Ujung_Kulon","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_sunda","b_JAV_Ujung_Kulon","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_sunda > b_JAV_Ujung_Kulon","e_srivijaya","d_JAV_taruma","True","1","True","True","True","True","ok"
"11326","JAV_Banten","34,68,39","orijinal_dogu","orijinal","11326","JAV_Banten","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_sunda","b_JAV_Banten","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_sunda > b_JAV_Banten","e_srivijaya","d_JAV_taruma","True","1","True","True","True","True","ok"
"11327","JAV_Tangaram","123,137,181","orijinal_dogu","orijinal","11327","JAV_Tangaram","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_sunda","b_JAV_Tangaram","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_sunda > b_JAV_Tangaram","e_srivijaya","d_JAV_taruma","True","1","True","True","True","True","ok"
"11328","JAV_Tugu","50,1,48","orijinal_dogu","orijinal","11328","JAV_Tugu","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_sunda","b_JAV_Tugu","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_sunda > b_JAV_Tugu","e_srivijaya","d_JAV_taruma","True","1","True","True","True","True","ok"
"11330","JAV_Pakuan_Pajajaran","45,86,17","orijinal_dogu","orijinal","11330","JAV_Pakuan_Pajajaran","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_sunda","b_JAV_Pakuan_Pajajaran","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_sunda > b_JAV_Pakuan_Pajajaran","e_srivijaya","d_JAV_taruma","True","1","True","True","True","True","ok"
"11331","JAV_Cicatih","25,21,71","orijinal_dogu","orijinal","11331","JAV_Cicatih","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_sunda","b_JAV_Cicatih","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_sunda > b_JAV_Cicatih","e_srivijaya","d_JAV_taruma","True","1","True","True","True","True","ok"
"11332","JAV_Limbangan","183,62,177","orijinal_dogu","orijinal","11332","JAV_Limbangan","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_galuh","b_JAV_Limbangan","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_galuh > b_JAV_Limbangan","e_srivijaya","d_JAV_taruma","True","1","True","True","True","True","ok"
"11333","JAV_Batujaya","36,29,127","orijinal_dogu","orijinal","11333","JAV_Batujaya","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_cimanuk","b_JAV_Batujaya","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_cimanuk > b_JAV_Batujaya","e_srivijaya","d_JAV_taruma","True","1","True","True","True","True","ok"
"11334","JAV_Bojang_Menje","124,98,11","orijinal_dogu","orijinal","11334","JAV_Bojang_Menje","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_cimanuk","b_JAV_Bojang_Menje","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_cimanuk > b_JAV_Bojang_Menje","e_srivijaya","d_JAV_taruma","True","1","True","True","True","True","ok"
"11335","JAV_Cimanuk","166,191,177","orijinal_dogu","orijinal","11335","JAV_Cimanuk","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_cimanuk","b_JAV_Cimanuk","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_cimanuk > b_JAV_Cimanuk","e_srivijaya","d_JAV_taruma","True","1","True","True","True","True","ok"
"11336","JAV_Cirebon","129,125,153","orijinal_dogu","orijinal","11336","JAV_Cirebon","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_galuh","b_JAV_Cirebon","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_galuh > b_JAV_Cirebon","e_srivijaya","d_JAV_taruma","True","1","True","True","True","True","ok"
"11337","JAV_Kawali","4,38,142","orijinal_dogu","orijinal","11337","JAV_Kawali","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_galuh","b_JAV_Kawali","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_galuh > b_JAV_Kawali","e_srivijaya","d_JAV_taruma","True","1","True","True","True","True","ok"
"11338","JAV_Pangandaran","17,224,24","orijinal_dogu","orijinal","11338","JAV_Pangandaran","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_galuh","b_JAV_Pangandaran","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_galuh > b_JAV_Pangandaran","e_srivijaya","d_JAV_taruma","True","1","True","True","True","True","ok"
"11339","JAV_Purwokerto","102,6,14","orijinal_dogu","orijinal","11339","JAV_Purwokerto","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_galuh","b_JAV_Purwokerto","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_galuh > b_JAV_Purwokerto","e_srivijaya","d_JAV_taruma","True","1","True","True","True","True","ok"
"11340","JAV_Bagaluhan","64,66,15","orijinal_dogu","orijinal","11340","JAV_Bagaluhan","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_mataram","b_JAV_Bagaluhan","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_mataram > b_JAV_Bagaluhan","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11341","JAV_Borobodur","24,165,81","orijinal_dogu","orijinal","11341","JAV_Borobodur","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_mataram","b_JAV_Borobodur","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_mataram > b_JAV_Borobodur","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11342","JAV_Mamrati","229,137,154","orijinal_dogu","orijinal","11342","JAV_Mamrati","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_mataram","b_JAV_Mamrati","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_mataram > b_JAV_Mamrati","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11343","JAV_Mataram","158,126,115","orijinal_dogu","orijinal","11343","JAV_Mataram","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_mataram","b_JAV_Mataram","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_mataram > b_JAV_Mataram","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11344","JAV_Dieng","189,244,112","orijinal_dogu","orijinal","11344","JAV_Dieng","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_kalingga","b_JAV_Dieng","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_kalingga > b_JAV_Dieng","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11345","JAV_Poh_Pitu","66,28,6","orijinal_dogu","orijinal","11345","JAV_Poh_Pitu","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_kalingga","b_JAV_Poh_Pitu","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_kalingga > b_JAV_Poh_Pitu","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11346","JAV_Keling","69,95,96","orijinal_dogu","orijinal","11346","JAV_Keling","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_kalingga","b_JAV_Keling","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_kalingga > b_JAV_Keling","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11347","JAV_Kuwu","43,23,4","orijinal_dogu","orijinal","11347","JAV_Kuwu","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_kalingga","b_JAV_Kuwu","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_kalingga > b_JAV_Kuwu","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11348","JAV_Lwaram","175,80,77","orijinal_dogu","orijinal","11348","JAV_Lwaram","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_kalingga","b_JAV_Lwaram","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_kalingga > b_JAV_Lwaram","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11349","JAV_Kambang_Putih","119,10,173","orijinal_dogu","orijinal","11349","JAV_Kambang_Putih","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_janggala","b_JAV_Kambang_Putih","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_janggala > b_JAV_Kambang_Putih","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11350","JAV_Wwatan","14,76,13","orijinal_dogu","orijinal","11350","JAV_Wwatan","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_mataram","b_JAV_Wwatan","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_mataram > b_JAV_Wwatan","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11351","JAV_Kampak","93,127,35","orijinal_dogu","orijinal","11351","JAV_Kampak","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_mataram","b_JAV_Kampak","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_mataram > b_JAV_Kampak","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11352","JAV_Anjukladang","13,38,7","orijinal_dogu","orijinal","11352","JAV_Anjukladang","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_janggala","b_JAV_Anjukladang","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_janggala > b_JAV_Anjukladang","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11353","JAV_Tamwlang","35,16,9","orijinal_dogu","orijinal","11353","JAV_Tamwlang","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_janggala","b_JAV_Tamwlang","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_janggala > b_JAV_Tamwlang","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11354","JAV_Hujung_Galuh","71,56,56","orijinal_dogu","orijinal","11354","JAV_Hujung_Galuh","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_janggala","b_JAV_Hujung_Galuh","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_janggala > b_JAV_Hujung_Galuh","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11355","JAV_Daha","120,163,97","orijinal_dogu","orijinal","11355","JAV_Daha","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_janggala","b_JAV_Daha","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_janggala > b_JAV_Daha","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11356","JAV_Kahuripan","95,255,50","orijinal_dogu","orijinal","11356","JAV_Kahuripan","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_janggala","b_JAV_Kahuripan","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_janggala > b_JAV_Kahuripan","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11357","JAV_Pasuruhan","26,134,155","orijinal_dogu","orijinal","11357","JAV_Pasuruhan","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_lumajang","b_JAV_Pasuruhan","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_lumajang > b_JAV_Pasuruhan","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11358","JAV_Tumapel","112,70,87","orijinal_dogu","orijinal","11358","JAV_Tumapel","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_lumajang","b_JAV_Tumapel","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_lumajang > b_JAV_Tumapel","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11359","JAV_Blambangan","223,75,234","orijinal_dogu","orijinal","11359","JAV_Blambangan","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_lumajang","b_JAV_Blambangan","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_lumajang > b_JAV_Blambangan","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11360","JAV_Situbondo","190,152,226","orijinal_dogu","orijinal","11360","JAV_Situbondo","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_lumajang","b_JAV_Situbondo","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_lumajang > b_JAV_Situbondo","e_srivijaya","d_JAV_mataram","True","1","True","True","True","True","ok"
"11361","JAV_Sampang","117,99,122","orijinal_dogu","orijinal","11361","JAV_Sampang","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_IDO_bali","c_JAV_madura","b_JAV_Sampang","e_srivijaya > k_yavakadvipa > d_IDO_bali > c_JAV_madura > b_JAV_Sampang","e_srivijaya","d_IDO_bali","True","1","True","True","True","True","ok"
"11362","JAV_Sumenep","87,16,102","orijinal_dogu","orijinal","11362","JAV_Sumenep","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_IDO_bali","c_JAV_madura","b_JAV_Sumenep","e_srivijaya > k_yavakadvipa > d_IDO_bali > c_JAV_madura > b_JAV_Sumenep","e_srivijaya","d_IDO_bali","True","1","True","True","True","True","ok"
"11363","JAV_Kangean","41,12,244","orijinal_dogu","orijinal","11363","JAV_Kangean","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_IDO_bali","c_JAV_madura","b_JAV_Kangean","e_srivijaya > k_yavakadvipa > d_IDO_bali > c_JAV_madura > b_JAV_Kangean","e_srivijaya","d_IDO_bali","True","1","True","True","True","True","ok"
"11364","IDO_Jembrana","186,174,7","orijinal_dogu","orijinal","11364","IDO_Jembrana","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_IDO_bali","c_IDO_bali","b_IDO_Jembrana","e_srivijaya > k_yavakadvipa > d_IDO_bali > c_IDO_bali > b_IDO_Jembrana","e_srivijaya","d_IDO_bali","True","1","True","True","True","True","ok"
"11365","IDO_Buleleng","91,44,13","orijinal_dogu","orijinal","11365","IDO_Buleleng","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_IDO_bali","c_IDO_bali","b_IDO_Buleleng","e_srivijaya > k_yavakadvipa > d_IDO_bali > c_IDO_bali > b_IDO_Buleleng","e_srivijaya","d_IDO_bali","True","1","True","True","True","True","ok"
"11366","IDO_Bedulu","46,53,12","orijinal_dogu","orijinal","11366","IDO_Bedulu","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_IDO_bali","c_IDO_bali","b_IDO_Bedulu","e_srivijaya > k_yavakadvipa > d_IDO_bali > c_IDO_bali > b_IDO_Bedulu","e_srivijaya","d_IDO_bali","True","1","True","True","True","True","ok"
"11367","IDO_Lombok","165,188,206","orijinal_dogu","orijinal","11367","IDO_Lombok","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_IDO_bali","c_IDO_lombok_and_sumbawa","b_IDO_Lombok","e_srivijaya > k_yavakadvipa > d_IDO_bali > c_IDO_lombok_and_sumbawa > b_IDO_Lombok","e_srivijaya","d_IDO_bali","True","1","True","True","True","True","ok"
"11368","IDO_Taliwang","140,26,81","orijinal_dogu","orijinal","11368","IDO_Taliwang","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_IDO_bali","c_IDO_lombok_and_sumbawa","b_IDO_Taliwang","e_srivijaya > k_yavakadvipa > d_IDO_bali > c_IDO_lombok_and_sumbawa > b_IDO_Taliwang","e_srivijaya","d_IDO_bali","True","1","True","True","True","True","ok"
"11369","IDO_Bima","17,192,219","orijinal_dogu","orijinal","11369","IDO_Bima","00_landed_titles.txt","1","e_srivijaya","k_yavakadvipa","d_IDO_bali","c_IDO_lombok_and_sumbawa","b_IDO_Bima","e_srivijaya > k_yavakadvipa > d_IDO_bali > c_IDO_lombok_and_sumbawa > b_IDO_Bima","e_srivijaya","d_IDO_bali","True","1","True","True","True","True","ok"
"11397","MAL_Tumasik","129,226,165","orijinal_dogu","orijinal","11397","MAL_Tumasik","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_johor","b_MAL_Tumasik","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_johor > b_MAL_Tumasik","e_srivijaya","d_MAL_pahang","True","1","True","True","True","True","ok"
"11398","MAL_Johor","94,144,160","orijinal_dogu","orijinal","11398","MAL_Johor","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_johor","b_MAL_Johor","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_johor > b_MAL_Johor","e_srivijaya","d_MAL_pahang","True","1","True","True","True","True","ok"
"11399","MAL_Penawar","132,119,122","orijinal_dogu","orijinal","11399","MAL_Penawar","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_johor","b_MAL_Penawar","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_johor > b_MAL_Penawar","e_srivijaya","d_MAL_pahang","True","1","True","True","True","True","ok"
"11400","MAL_Endau","220,242,215","orijinal_dogu","orijinal","11400","MAL_Endau","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_gelanggi","b_MAL_Endau","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_gelanggi > b_MAL_Endau","e_srivijaya","d_MAL_pahang","True","1","True","True","True","True","ok"
"11401","MAL_Kundur","61,69,89","orijinal_dogu","orijinal","11401","MAL_Kundur","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_gelanggi","b_MAL_Kundur","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_gelanggi > b_MAL_Kundur","e_srivijaya","d_MAL_pahang","True","1","True","True","True","True","ok"
"11402","MAL_Gelanggi","102,19,79","orijinal_dogu","orijinal","11402","MAL_Gelanggi","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_gelanggi","b_MAL_Gelanggi","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_gelanggi > b_MAL_Gelanggi","e_srivijaya","d_MAL_pahang","True","1","True","True","True","True","ok"
"11403","MAL_Muar","85,49,114","orijinal_dogu","orijinal","11403","MAL_Muar","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_gelanggi","b_MAL_Muar","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_gelanggi > b_MAL_Muar","e_srivijaya","d_MAL_pahang","True","1","True","True","True","True","ok"
"11404","MAL_Segamat","84,69,78","orijinal_dogu","orijinal","11404","MAL_Segamat","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_semantan","b_MAL_Segamat","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_semantan > b_MAL_Segamat","e_srivijaya","d_MAL_pahang","True","1","True","True","True","True","ok"
"11405","MAL_Kiuli","90,55,186","orijinal_dogu","orijinal","11405","MAL_Kiuli","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_pahang","b_MAL_Kiuli","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_pahang > b_MAL_Kiuli","e_srivijaya","d_MAL_pahang","True","1","True","True","True","True","ok"
"11406","MAL_Pekan","107,211,185","orijinal_dogu","orijinal","11406","MAL_Pekan","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_pahang","b_MAL_Pekan","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_pahang > b_MAL_Pekan","e_srivijaya","d_MAL_pahang","True","1","True","True","True","True","ok"
"11407","MAL_Inderapura","47,155,26","orijinal_dogu","orijinal","11407","MAL_Inderapura","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_pahang","b_MAL_Inderapura","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_pahang > b_MAL_Inderapura","e_srivijaya","d_MAL_pahang","True","1","True","True","True","True","ok"
"11408","MAL_Semantan","216,147,158","orijinal_dogu","orijinal","11408","MAL_Semantan","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_semantan","b_MAL_Semantan","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_semantan > b_MAL_Semantan","e_srivijaya","d_MAL_pahang","True","1","True","True","True","True","ok"
"11409","MAL_Saimwang","71,42,89","orijinal_dogu","orijinal","11409","MAL_Saimwang","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_pahang","b_MAL_Saimwang","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_pahang > b_MAL_Saimwang","e_srivijaya","d_MAL_pahang","True","1","True","True","True","True","ok"
"11410","MAL_Tinggano","200,177,209","orijinal_dogu","orijinal","11410","MAL_Tinggano","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_kelantan","b_MAL_Tinggano","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_kelantan > b_MAL_Tinggano","e_srivijaya","d_MAL_langkasuka","True","1","True","True","True","True","ok"
"11411","MAL_Dungun","104,116,153","orijinal_dogu","orijinal","11411","MAL_Dungun","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_kelantan","b_MAL_Dungun","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_kelantan > b_MAL_Dungun","e_srivijaya","d_MAL_langkasuka","True","1","True","True","True","True","ok"
"11412","MAL_Kelantan","159,242,218","orijinal_dogu","orijinal","11412","MAL_Kelantan","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_kelantan","b_MAL_Kelantan","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_kelantan > b_MAL_Kelantan","e_srivijaya","d_MAL_langkasuka","True","1","True","True","True","True","ok"
"11413","MAL_Menara","91,127,135","orijinal_dogu","orijinal","11413","MAL_Menara","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_patani","b_MAL_Menara","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_patani > b_MAL_Menara","e_srivijaya","d_MAL_langkasuka","True","1","True","True","True","True","ok"
"11414","MAL_Patani","11,14,84","orijinal_dogu","orijinal","11414","MAL_Patani","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_patani","b_MAL_Patani","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_patani > b_MAL_Patani","e_srivijaya","d_MAL_langkasuka","True","1","True","True","True","True","ok"
"11415","MAL_Saiburi","68,53,56","orijinal_dogu","orijinal","11415","MAL_Saiburi","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_patani","b_MAL_Saiburi","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_patani > b_MAL_Saiburi","e_srivijaya","d_MAL_langkasuka","True","1","True","True","True","True","ok"
"11416","MAL_Terang","53,35,51","orijinal_dogu","orijinal","11416","MAL_Terang","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_kedah","b_MAL_Terang","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_kedah > b_MAL_Terang","e_srivijaya","d_MAL_langkasuka","True","1","True","True","True","True","ok"
"11417","MAL_Kedah","140,37,196","orijinal_dogu","orijinal","11417","MAL_Kedah","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_kedah","b_MAL_Kedah","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_kedah > b_MAL_Kedah","e_srivijaya","d_MAL_langkasuka","True","1","True","True","True","True","ok"
"11418","MAL_Bujang","107,219,198","orijinal_dogu","orijinal","11418","MAL_Bujang","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_kedah","b_MAL_Bujang","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_kedah > b_MAL_Bujang","e_srivijaya","d_MAL_langkasuka","True","1","True","True","True","True","ok"
"11419","MAL_Bukit_Batu_Pahat","122,14,23","orijinal_dogu","orijinal","11419","MAL_Bukit_Batu_Pahat","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_kedah","b_MAL_Bukit_Batu_Pahat","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_kedah > b_MAL_Bukit_Batu_Pahat","e_srivijaya","d_MAL_langkasuka","True","1","True","True","True","True","ok"
"11420","MAL_Beruas","73,51,132","orijinal_dogu","orijinal","11420","MAL_Beruas","00_landed_titles.txt","1","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_gangganegara","b_MAL_Beruas","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_gangganegara > b_MAL_Beruas","e_srivijaya","d_MAL_pahang","True","1","True","True","True","True","ok"
