source_title_id,original_mod_title_id,current_mod_title_id,resolution
d_gaeseong,d_gaeseong,d_gaeseong,keep:original_mod_title_id_exists_in_current_repo
d_gwangju,d_gwangju,d_gwangju,keep:original_mod_title_id_exists_in_current_repo
d_gyoju,d_gyoju,d_gyoju,keep:original_mod_title_id_exists_in_current_repo
d_haeju,d_haeju,d_haeju,keep:original_mod_title_id_exists_in_current_repo
d_yukju,d_yukju,d_yukju,keep:original_mod_title_id_exists_in_current_repo
d_donggye,d_donggye,d_donggye,keep:original_mod_title_id_exists_in_current_repo
d_gyeongju,d_gyeongju,d_gyeongju,keep:original_mod_title_id_exists_in_current_repo
d_jinju,d_jinju,d_jinju,keep:original_mod_title_id_exists_in_current_repo
c_cheongju,c_cheongju,c_cheongju,keep:original_mod_title_id_exists_in_current_repo
c_chungju,c_chungju,c_chungju,keep:original_mod_title_id_exists_in_current_repo
c_gongju,c_gongju,c_gongju,keep:original_mod_title_id_exists_in_current_repo
c_hongju,c_hongju,c_hongju,keep:original_mod_title_id_exists_in_current_repo
c_jeonju,c_jeonju,c_jeonju,keep:original_mod_title_id_exists_in_current_repo
c_jillye,c_jillye,c_jillye,keep:original_mod_title_id_exists_in_current_repo
c_namwon,c_namwon,c_namwon,keep:original_mod_title_id_exists_in_current_repo
c_boseong,c_boseong,c_boseong,keep:original_mod_title_id_exists_in_current_repo
c_jangheung,c_jangheung,c_jangheung,keep:original_mod_title_id_exists_in_current_repo
c_naju,c_naju,c_naju,keep:original_mod_title_id_exists_in_current_repo
c_seogyeong,c_seogyeong,c_seogyeong,keep:original_mod_title_id_exists_in_current_repo
c_seongju,c_seongju,c_seongju,keep:original_mod_title_id_exists_in_current_repo
c_yeongwon,c_yeongwon,c_yeongwon,keep:original_mod_title_id_exists_in_current_repo
c_gaeseong,c_gaeseong,c_gaeseong,keep:original_mod_title_id_exists_in_current_repo
c_gokju,c_gokju,c_gokju,keep:original_mod_title_id_exists_in_current_repo
c_pyeongju,c_pyeongju,c_pyeongju,keep:original_mod_title_id_exists_in_current_repo
c_dangseong,c_dangseong,c_dangseong,keep:original_mod_title_id_exists_in_current_repo
c_gwangju,c_gwangju,c_gwangju,keep:original_mod_title_id_exists_in_current_repo
c_yangju,c_yangju,c_yangju,keep:original_mod_title_id_exists_in_current_repo
c_chunju,c_chunju,c_chunju,keep:original_mod_title_id_exists_in_current_repo
c_dongju,c_dongju,c_dongju,keep:original_mod_title_id_exists_in_current_repo
c_gyoju,c_gyoju,c_gyoju,keep:original_mod_title_id_exists_in_current_repo
c_inje,c_inje,c_inje,keep:original_mod_title_id_exists_in_current_repo
c_haeju,c_haeju,c_haeju,keep:original_mod_title_id_exists_in_current_repo
c_hwangju,c_hwangju,c_hwangju,keep:original_mod_title_id_exists_in_current_repo
c_pungju,c_pungju,c_pungju,keep:original_mod_title_id_exists_in_current_repo
c_gwiju,c_gwiju,c_gwiju,keep:original_mod_title_id_exists_in_current_repo
c_jangjeong,c_jangjeong,c_jangjeong,keep:original_mod_title_id_exists_in_current_repo
c_taeju,c_taeju,c_taeju,keep:original_mod_title_id_exists_in_current_repo
c_uiju,c_uiju,c_uiju,keep:original_mod_title_id_exists_in_current_repo
c_deungju,c_deungju,c_deungju,keep:original_mod_title_id_exists_in_current_repo
c_goseong,c_goseong,c_goseong,keep:original_mod_title_id_exists_in_current_repo
c_myeongju,c_myeongju,c_myeongju,keep:original_mod_title_id_exists_in_current_repo
c_ulleong,c_ulleong,c_ulleong,keep:original_mod_title_id_exists_in_current_repo
c_wonju,c_wonju,c_wonju,keep:original_mod_title_id_exists_in_current_repo
c_andong,c_andong,c_andong,keep:original_mod_title_id_exists_in_current_repo
c_gyeongju,c_gyeongju,c_gyeongju,keep:original_mod_title_id_exists_in_current_repo
c_ilseon,c_ilseon,c_ilseon,keep:original_mod_title_id_exists_in_current_repo
c_sangju,c_sangju,c_sangju,keep:original_mod_title_id_exists_in_current_repo
c_guemju,c_guemju,c_guemju,keep:original_mod_title_id_exists_in_current_repo
c_hamyang,c_hamyang,c_hamyang,keep:original_mod_title_id_exists_in_current_repo
c_jinju,c_jinju,c_jinju,keep:original_mod_title_id_exists_in_current_repo
c_ulju,c_ulju,c_ulju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Cheongju,b_Goryeo_Yanggwan_Cheongju,b_Goryeo_Yanggwan_Cheongju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Seorim,b_Goryeo_Yanggwan_Seorim,b_Goryeo_Yanggwan_Seorim,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Yeonsan,b_Goryeo_Yanggwan_Yeonsan,b_Goryeo_Yanggwan_Yeonsan,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Boryeong,b_Goryeo_Gyeongsang_Boryeong,b_Goryeo_Gyeongsang_Boryeong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Chungju,b_Goryeo_Yanggwan_Chungju,b_Goryeo_Yanggwan_Chungju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Goeju,b_Goryeo_Yanggwan_Goeju,b_Goryeo_Yanggwan_Goeju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Jangyeon,b_Goryeo_Yanggwan_Jangyeon,b_Goryeo_Yanggwan_Jangyeon,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Cheonan,b_Goryeo_Yanggwan_Cheonan,b_Goryeo_Yanggwan_Cheonan,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Gongju,b_Goryeo_Yanggwan_Gongju,b_Goryeo_Yanggwan_Gongju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Nampo,b_Goryeo_Yanggwan_Nampo,b_Goryeo_Yanggwan_Nampo,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Yesan,b_Goryeo_Yanggwan_Yesan,b_Goryeo_Yanggwan_Yesan,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Buseong,b_Goryeo_Yanggwan_Buseong,b_Goryeo_Yanggwan_Buseong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Hongju,b_Goryeo_Yanggwan_Hongju,b_Goryeo_Yanggwan_Hongju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Gangseong,b_Goryeo_Jeolla_Gangseong,b_Goryeo_Jeolla_Gangseong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Jeonju,b_Goryeo_Jeolla_Jeonju,b_Goryeo_Jeolla_Jeonju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Yeonggwang,b_Goryeo_Jeolla_Yeonggwang,b_Goryeo_Jeolla_Yeonggwang,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Jillye,b_Goryeo_Jeolla_Jillye,b_Goryeo_Jeolla_Jillye,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Jindong,b_Goryeo_Jeolla_Jindong,b_Goryeo_Jeolla_Jindong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Mupung,b_Goryeo_Jeolla_Mupung,b_Goryeo_Jeolla_Mupung,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Imsil,b_Goryeo_Jeolla_Imsil,b_Goryeo_Jeolla_Imsil,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Jinan,b_Goryeo_Jeolla_Jinan,b_Goryeo_Jeolla_Jinan,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Namwon,b_Goryeo_Jeolla_Namwon,b_Goryeo_Jeolla_Namwon,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Boseong,b_Goryeo_Jeolla_Boseong,b_Goryeo_Jeolla_Boseong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Namyang,b_Goryeo_Jeolla_Namyang,b_Goryeo_Jeolla_Namyang,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Seungpyeong,b_Goryeo_Jeolla_Seungpyeong,b_Goryeo_Jeolla_Seungpyeong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Donggang,b_Goryeo_Jeolla_Donggang,b_Goryeo_Jeolla_Donggang,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Jangheung,b_Goryeo_Jeolla_Jangheung,b_Goryeo_Jeolla_Jangheung,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Jindo,b_Goryeo_Jeolla_Jindo,b_Goryeo_Jeolla_Jindo,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Haeyang,b_Goryeo_Jeolla_Haeyang,b_Goryeo_Jeolla_Haeyang,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Naju,b_Goryeo_Jeolla_Naju,b_Goryeo_Jeolla_Naju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Neungseong,b_Goryeo_Jeolla_Neungseong,b_Goryeo_Jeolla_Neungseong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Jeolla_Yeongam,b_Goryeo_Jeolla_Yeongam,b_Goryeo_Jeolla_Yeongam,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Samhwa,b_Goryeo_Bukgye_Samhwa,b_Goryeo_Bukgye_Samhwa,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Seogyeong,b_Goryeo_Bukgye_Seogyeong,b_Goryeo_Bukgye_Seogyeong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Tonghae,b_Goryeo_Bukgye_Tonghae,b_Goryeo_Bukgye_Tonghae,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Yonggang,b_Goryeo_Bukgye_Yonggang,b_Goryeo_Bukgye_Yonggang,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Isan,b_Goryeo_Bukgye_Isan,b_Goryeo_Bukgye_Isan,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Jaju,b_Goryeo_Bukgye_Jaju,b_Goryeo_Bukgye_Jaju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Seongju,b_Goryeo_Bukgye_Seongju,b_Goryeo_Bukgye_Seongju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Yangam,b_Goryeo_Bukgye_Yangam,b_Goryeo_Bukgye_Yangam,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Deokju,b_Goryeo_Bukgye_Deokju,b_Goryeo_Bukgye_Deokju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Maengju,b_Goryeo_Bukgye_Maengju,,clear:no_current_counterpart
b_Goryeo_Bukgye_Muju,b_Goryeo_Bukgye_Muju,b_Goryeo_Bukgye_Muju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Yeongwon,b_Goryeo_Bukgye_Yeongwon,b_Goryeo_Bukgye_Yeongwon,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gaeseong_Chuiljeon,b_Goryeo_Gaeseong_Chuiljeon,b_Goryeo_Gaeseong_Chuiljeon,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gaeseong_Gaeseong,b_Goryeo_Gaeseong_Gaeseong,b_Goryeo_Gaeseong_Gaeseong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gaeseong_Tosan,b_Goryeo_Gaeseong_Tosan,b_Goryeo_Gaeseong_Tosan,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Ganghwa,b_Goryeo_Yanggwan_Ganghwa,b_Goryeo_Yanggwan_Ganghwa,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Seohae_Gokju,b_Goryeo_Seohae_Gokju,b_Goryeo_Seohae_Gokju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Seohae_Sineun,b_Goryeo_Seohae_Sineun,b_Goryeo_Seohae_Sineun,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Seohae_Suan,b_Goryeo_Seohae_Suan,b_Goryeo_Seohae_Suan,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Seohae_Tosan,b_Goryeo_Seohae_Tosan,b_Goryeo_Seohae_Tosan,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Seohae_Dongju,b_Goryeo_Seohae_Dongju,b_Goryeo_Seohae_Dongju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Seohae_Pyeongju,b_Goryeo_Seohae_Pyeongju,b_Goryeo_Seohae_Pyeongju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Anseong,b_Goryeo_Yanggwan_Anseong,b_Goryeo_Yanggwan_Anseong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Dangseong,b_Goryeo_Yanggwan_Dangseong,b_Goryeo_Yanggwan_Dangseong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Jukju,b_Goryeo_Yanggwan_Jukju,b_Goryeo_Yanggwan_Jukju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Cheonyeong,b_Goryeo_Yanggwan_Cheonyeong,b_Goryeo_Yanggwan_Cheonyeong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Gwangju,b_Goryeo_Yanggwan_Gwangju,b_Goryeo_Yanggwan_Gwangju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Yanggeun,b_Goryeo_Yanggwan_Yanggeun,b_Goryeo_Yanggwan_Yanggeun,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Gyeonju,b_Goryeo_Yanggwan_Gyeonju,b_Goryeo_Yanggwan_Gyeonju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Poju,b_Goryeo_Yanggwan_Poju,b_Goryeo_Yanggwan_Poju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Yangju,b_Goryeo_Yanggwan_Yangju,b_Goryeo_Yanggwan_Yangju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyoju_Chunju,b_Goryeo_Gyoju_Chunju,b_Goryeo_Gyoju_Chunju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyoju_Hoengcheon,b_Goryeo_Gyoju_Hoengcheon,b_Goryeo_Gyoju_Hoengcheon,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyoju_Hongcheon,b_Goryeo_Gyoju_Hongcheon,b_Goryeo_Gyoju_Hongcheon,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyoju_Anhyeop,b_Goryeo_Gyoju_Anhyeop,b_Goryeo_Gyoju_Anhyeop,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyoju_Dongju,b_Goryeo_Gyoju_Dongju,b_Goryeo_Gyoju_Dongju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyoju_Icheon,b_Goryeo_Gyoju_Icheon,b_Goryeo_Gyoju_Icheon,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyoju_Pyeonggang,b_Goryeo_Gyoju_Pyeonggang,b_Goryeo_Gyoju_Pyeonggang,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyoju_Geumseong,b_Goryeo_Gyoju_Geumseong,b_Goryeo_Gyoju_Geumseong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyoju_Gyoju,b_Goryeo_Gyoju_Gyoju,b_Goryeo_Gyoju_Gyoju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyoju_Nangcheon,b_Goryeo_Gyoju_Nangcheon,b_Goryeo_Gyoju_Nangcheon,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyoju_Inje,b_Goryeo_Gyoju_Inje,b_Goryeo_Gyoju_Inje,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyoju_Yanggu,b_Goryeo_Gyoju_Yanggu,b_Goryeo_Gyoju_Yanggu,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Seohae_Haeju,b_Goryeo_Seohae_Haeju,b_Goryeo_Seohae_Haeju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Seohae_Ongjin,b_Goryeo_Seohae_Ongjin,b_Goryeo_Seohae_Ongjin,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Seohae_Yeomju,b_Goryeo_Seohae_Yeomju,b_Goryeo_Seohae_Yeomju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Seohae_Anak,b_Goryeo_Seohae_Anak,b_Goryeo_Seohae_Anak,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Seohae_Bongju,b_Goryeo_Seohae_Bongju,b_Goryeo_Seohae_Bongju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Seohae_Hwangju,b_Goryeo_Seohae_Hwangju,b_Goryeo_Seohae_Hwangju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Seohae_Cheongsong,b_Goryeo_Seohae_Cheongsong,b_Goryeo_Seohae_Cheongsong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Seohae_Jangyeon,b_Goryeo_Seohae_Jangyeon,b_Goryeo_Seohae_Jangyeon,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Seohae_Pungju,b_Goryeo_Seohae_Pungju,b_Goryeo_Seohae_Pungju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Gaju,b_Goryeo_Bukgye_Gaju,b_Goryeo_Bukgye_Gaju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Gwiju,b_Goryeo_Bukgye_Gwiju,b_Goryeo_Bukgye_Gwiju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Seonju,b_Goryeo_Bukgye_Seonju,b_Goryeo_Bukgye_Seonju,keep:original_mod_title_id_exists_in_current_repo
b_FIC_EMan_Bao,b_FIC_EMan_Bao,b_FIC_EMan_Bao,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Jangjeong,b_Goryeo_Bukgye_Jangjeong,b_Goryeo_Bukgye_Jangjeong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Sakju,b_Goryeo_Bukgye_Sakju,b_Goryeo_Bukgye_Sakju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Sukju,b_Goryeo_Bukgye_Sukju,b_Goryeo_Bukgye_Sukju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Taeju,b_Goryeo_Bukgye_Taeju,b_Goryeo_Bukgye_Taeju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Wiju,b_Goryeo_Bukgye_Wiju,b_Goryeo_Bukgye_Wiju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Cheolju,b_Goryeo_Bukgye_Cheolju,b_Goryeo_Bukgye_Cheolju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Bukgye_Uiju,b_Goryeo_Bukgye_Uiju,b_Goryeo_Bukgye_Uiju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Donggye_Deungju,b_Goryeo_Donggye_Deungju,,clear:no_current_counterpart
b_Goryeo_Donggye_Hwaju,b_Goryeo_Donggye_Hwaju,,clear:no_current_counterpart
b_Goryeo_Donggye_Uiju,b_Goryeo_Donggye_Uiju,,clear:no_current_counterpart
b_Goryeo_Donggye_Yeju,b_Goryeo_Donggye_Yeju,b_Goryeo_Donggye_Yeju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Donggye_Ganseong,b_Goryeo_Donggye_Ganseong,b_Goryeo_Donggye_Ganseong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Donggye_Goseong,b_Goryeo_Donggye_Goseong,b_Goryeo_Donggye_Goseong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Donggye_Heupgok,b_Goryeo_Donggye_Heupgok,b_Goryeo_Donggye_Heupgok,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Donggye_Tongcheon,b_Goryeo_Donggye_Tongcheon,b_Goryeo_Donggye_Tongcheon,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Donggye_Ingnyeong,b_Goryeo_Donggye_Ingnyeong,b_Goryeo_Donggye_Ingnyeong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Donggye_Myeongju,b_Goryeo_Donggye_Myeongju,,clear:no_current_counterpart
b_Goryeo_Donggye_Samcheok,b_Goryeo_Donggye_Samcheok,b_Goryeo_Donggye_Samcheok,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Uljin,b_Goryeo_Gyeongsang_Uljin,b_Goryeo_Gyeongsang_Uljin,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Donggye_Ulleung,b_Goryeo_Donggye_Ulleung,b_Goryeo_Donggye_Ulleung,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyoju_Girin,b_Goryeo_Gyoju_Girin,b_Goryeo_Gyoju_Girin,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Jecheon,b_Goryeo_Yanggwan_Jecheon,b_Goryeo_Yanggwan_Jecheon,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Pyeongchang,b_Goryeo_Yanggwan_Pyeongchang,b_Goryeo_Yanggwan_Pyeongchang,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Wonju,b_Goryeo_Yanggwan_Wonju,b_Goryeo_Yanggwan_Wonju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Yanggwan_Yeongwol,b_Goryeo_Yanggwan_Yeongwol,b_Goryeo_Yanggwan_Yeongwol,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Andong,b_Goryeo_Gyeongsang_Andong,b_Goryeo_Gyeongsang_Andong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Jaesan,b_Goryeo_Gyeongsang_Jaesan,b_Goryeo_Gyeongsang_Jaesan,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Sunan,b_Goryeo_Gyeongsang_Sunan,b_Goryeo_Gyeongsang_Sunan,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Gyeongju,b_Goryeo_Gyeongsang_Gyeongju,b_Goryeo_Gyeongsang_Gyeongju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Janggi,b_Goryeo_Gyeongsang_Janggi,b_Goryeo_Gyeongsang_Janggi,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Yeju,b_Goryeo_Gyeongsang_Yeju,b_Goryeo_Gyeongsang_Yeju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Gaeryeong,b_Goryeo_Gyeongsang_Gaeryeong,b_Goryeo_Gyeongsang_Gaeryeong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Ilseon,b_Goryeo_Gyeongsang_Ilseon,b_Goryeo_Gyeongsang_Ilseon,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Yeongju,b_Goryeo_Gyeongsang_Yeongju,b_Goryeo_Gyeongsang_Yeongju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Dain,b_Goryeo_Gyeongsang_Dain,b_Goryeo_Gyeongsang_Dain,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Giju,b_Goryeo_Gyeongsang_Giju,b_Goryeo_Gyeongsang_Giju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Sangju,b_Goryeo_Gyeongsang_Sangju,b_Goryeo_Gyeongsang_Sangju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Guemju,b_Goryeo_Gyeongsang_Guemju,b_Goryeo_Gyeongsang_Guemju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Yeongsan,b_Goryeo_Gyeongsang_Yeongsan,b_Goryeo_Gyeongsang_Yeongsan,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Geochang,b_Goryeo_Gyeongsang_Geochang,b_Goryeo_Gyeongsang_Geochang,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Gyeongsanbu,b_Goryeo_Gyeongsang_Gyeongsanbu,b_Goryeo_Gyeongsang_Gyeongsanbu,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Hamyang,b_Goryeo_Gyeongsang_Hamyang,b_Goryeo_Gyeongsang_Hamyang,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Hapcheon,b_Goryeo_Gyeongsang_Hapcheon,b_Goryeo_Gyeongsang_Hapcheon,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Geoje,b_Goryeo_Gyeongsang_Geoje,b_Goryeo_Gyeongsang_Geoje,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Hadong,b_Goryeo_Gyeongsang_Hadong,b_Goryeo_Gyeongsang_Hadong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Jinju,b_Goryeo_Gyeongsang_Jinju,b_Goryeo_Gyeongsang_Jinju,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Gijang,b_Goryeo_Gyeongsang_Gijang,b_Goryeo_Gyeongsang_Gijang,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Milseong,b_Goryeo_Gyeongsang_Milseong,b_Goryeo_Gyeongsang_Milseong,keep:original_mod_title_id_exists_in_current_repo
b_Goryeo_Gyeongsang_Ulju,b_Goryeo_Gyeongsang_Ulju,b_Goryeo_Gyeongsang_Ulju,keep:original_mod_title_id_exists_in_current_repo
e_japan,e_japan,e_japan,keep:original_mod_title_id_exists_in_current_repo
k_azuma,k_azuma,k_azuma,keep:original_mod_title_id_exists_in_current_repo
k_tsukushi,k_tsukushi,k_tsukushi,keep:original_mod_title_id_exists_in_current_repo
k_yamato,k_yamato,k_yamato,keep:original_mod_title_id_exists_in_current_repo
d_east_bando,d_east_bando,d_east_bando,keep:original_mod_title_id_exists_in_current_repo
d_hokurikudo,d_hokurikudo,d_hokurikudo,keep:original_mod_title_id_exists_in_current_repo
d_tokaido,d_tokaido,d_tokaido,keep:original_mod_title_id_exists_in_current_repo
d_west_bando,d_west_bando,d_west_bando,keep:original_mod_title_id_exists_in_current_repo
d_north_saikaido,d_north_saikaido,d_north_saikaido,keep:original_mod_title_id_exists_in_current_repo
d_south_saikaido,d_south_saikaido,d_south_saikaido,keep:original_mod_title_id_exists_in_current_repo
d_east_sanindo,d_east_sanindo,d_east_sanindo,keep:original_mod_title_id_exists_in_current_repo
d_east_sanyodo,d_east_sanyodo,d_east_sanyodo,keep:original_mod_title_id_exists_in_current_repo
d_kinai,d_kinai,d_kinai,keep:original_mod_title_id_exists_in_current_repo
d_nankaido,d_nankaido,d_nankaido,keep:original_mod_title_id_exists_in_current_repo
c_hitachi,c_hitachi,c_hitachi,keep:original_mod_title_id_exists_in_current_repo
c_kazusa,c_kazusa,c_kazusa,keep:original_mod_title_id_exists_in_current_repo
