probe_name,filter_reason,source_province_id,source_name,source_root_title,source_kingdom,source_duchy,source_county,source_barony,target_province_id,target_name,target_root_title,target_kingdom,target_duchy,target_county,target_barony,classification,status,apply_to_history,target_kind,promotion_hint,source_history_exists,confidence,overlap_score,target_coverage,target_source_count_all,target_best_source_id,target_best_overlap_score,target_overlap_gap,notes,top_candidates
e_goryeo_pilot,source_root,14283,Goryeo_Gyeongsang_Hadong,e_goryeo,k_silla,d_jinju,c_jinju,b_Goryeo_Gyeongsang_Hadong,12603,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.599366,1.000000,0.008595,24,13600,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12603:1.0000:0.0086
e_goryeo_pilot,source_root,14284,Goryeo_Gyeongsang_Boryeong,e_goryeo,k_baekje,d_chungju,c_chungju,b_Goryeo_Gyeongsang_Boryeong,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.605796,1.000000,0.041314,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:1.0000:0.0413
e_goryeo_pilot,source_root,14285,Goryeo_Gyeongsang_Giju,e_goryeo,k_silla,d_gyeongju,c_sangju,b_Goryeo_Gyeongsang_Giju,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.641550,1.000000,0.021666,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:1.0000:0.0217
e_goryeo_pilot,source_root,14287,Goryeo_Gyeongsang_Ilseon,e_goryeo,k_silla,d_gyeongju,c_ilseon,b_Goryeo_Gyeongsang_Ilseon,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.605166,1.000000,0.043006,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:1.0000:0.0430
e_goryeo_pilot,source_root,14288,Goryeo_Gyeongsang_Yeongju,e_goryeo,k_silla,d_gyeongju,c_ilseon,b_Goryeo_Gyeongsang_Yeongju,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.602311,1.000000,0.029733,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:1.0000:0.0297
e_goryeo_pilot,source_root,14289,Goryeo_Gyeongsang_Yeongsan,e_goryeo,k_silla,d_jinju,c_guemju,b_Goryeo_Gyeongsang_Yeongsan,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.641264,1.000000,0.022316,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:1.0000:0.0223
e_goryeo_pilot,source_root,14231,Goryeo_Bukgye_Seongju,e_goryeo,k_goryeo,d_bukgye,c_seongju,b_Goryeo_Bukgye_Seongju,12606,sea_bohai_strait,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.616253,0.996377,0.027119,30,14235,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12606:0.9964:0.0271 | 2:11794:0.0036:0.0013
e_goryeo_pilot,source_root,14224,Goryeo_Bukgye_Cheolju,e_goryeo,k_goryeo,d_yukju,c_uiju,b_Goryeo_Bukgye_Cheolju,12609,sea_liaodong_bay,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.618212,0.993958,0.043984,4,14224,0.993958,0.459977,auto: best_target_shared_by_multiple_sources,1:12609:0.9940:0.0440 | 2:11790:0.0060:0.0020
e_goryeo_pilot,source_root,14213,Goryeo_Gyoju_Gyoju,e_goryeo,k_goryeo,d_gyoju,c_gyoju,b_Goryeo_Gyoju_Gyoju,12605,sea_korean_bay,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.614927,0.991803,0.040401,13,13573,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12605:0.9918:0.0404 | 2:12606:0.0082:0.0001
e_goryeo_pilot,source_root,14206,Goryeo_Donggye_Deungju,e_goryeo,k_silla,d_donggye,c_deungju,b_Goryeo_Donggye_Deungju,12605,sea_korean_bay,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.617061,0.990637,0.058876,13,13573,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12605:0.9906:0.0589 | 2:12606:0.0094:0.0002
e_goryeo_pilot,source_root,13597,Goryeo_Jeolla_Jeonju,e_goryeo,k_baekje,d_jeonju,c_jeonju,b_Goryeo_Jeolla_Jeonju,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.677082,0.989362,0.030254,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:0.9894:0.0303 | 2:12603:0.0106:0.0002
e_goryeo_pilot,source_root,13578,Goryeo_Donggye_Uiju,e_goryeo,k_silla,d_donggye,c_deungju,b_Goryeo_Donggye_Uiju,12605,sea_korean_bay,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.625632,0.980180,0.060545,13,13573,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12605:0.9802:0.0605 | 2:12606:0.0198:0.0005
e_goryeo_pilot,source_root,14263,Goryeo_Yanggwan_Jukju,e_goryeo,k_goryeo,d_gwangju,c_dangseong,b_Goryeo_Yanggwan_Anseong,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.628977,0.975543,0.023357,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:0.9755:0.0234 | 2:12599:0.0245:0.0006
e_goryeo_pilot,source_root,13587,Goryeo_Gyoju_Dongju,e_goryeo,k_goryeo,d_gyoju,c_dongju,b_Goryeo_Gyoju_Dongju,12606,sea_bohai_strait,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.616833,0.968254,0.018046,30,14235,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12606:0.9683:0.0180 | 2:12599:0.0317:0.0008
e_goryeo_pilot,source_root,14272,Goryeo_Jeolla_Imsil,e_goryeo,k_baekje,d_jeonju,c_namwon,b_Goryeo_Jeolla_Imsil,12603,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.603027,0.967742,0.013197,24,13600,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12603:0.9677:0.0132 | 2:12604:0.0323:0.0008
e_goryeo_pilot,source_root,14254,Goryeo_Yanggwan_Yeongwol,e_goryeo,k_silla,d_donggye,c_wonju,b_Goryeo_Yanggwan_Yeongwol,12599,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.598219,0.967480,0.023061,22,14251,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12599:0.9675:0.0231 | 2:12604:0.0325:0.0008
e_goryeo_pilot,source_root,14250,Goryeo_Yanggwan_Cheonan,e_goryeo,k_baekje,d_chungju,c_gongju,b_Goryeo_Yanggwan_Cheonan,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.619190,0.956395,0.021405,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:0.9564:0.0214 | 2:12600:0.0436:0.0008
e_goryeo_pilot,source_root,14278,Goryeo_Gyeongsang_Yeju,e_goryeo,k_silla,d_gyeongju,c_gyeongju,b_Goryeo_Gyeongsang_Yeju,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.657781,0.951417,0.030579,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:0.9514:0.0306 | 2:12598:0.0486:0.0016
e_goryeo_pilot,source_root,14232,Goryeo_Bukgye_Yangam,e_goryeo,k_goryeo,d_bukgye,c_seongju,b_Goryeo_Bukgye_Yangam,12606,sea_bohai_strait,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.604082,0.938967,0.029584,30,14235,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12606:0.9390:0.0296 | 2:12605:0.0391:0.0028 | 3:11795:0.0219:0.0090
e_goryeo_pilot,source_root,13580,Goryeo_Yanggwan_Wonju,e_goryeo,k_silla,d_donggye,c_wonju,b_Goryeo_Yanggwan_Wonju,12599,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.584489,0.938318,0.032427,22,14251,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12599:0.9383:0.0324 | 2:12604:0.0617:0.0021
e_goryeo_pilot,source_root,14282,Goryeo_Gyeongsang_Andong,e_goryeo,k_silla,d_gyeongju,c_andong,b_Goryeo_Gyeongsang_Andong,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.612410,0.937213,0.039818,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:0.9372:0.0398 | 2:12599:0.0628:0.0026
e_goryeo_pilot,source_root,14252,Goryeo_Yanggwan_Cheonyeong,e_goryeo,k_goryeo,d_gwangju,c_gwangju,b_Goryeo_Yanggwan_Cheonyeong,12599,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.576996,0.929961,0.015438,22,14251,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12599:0.9300:0.0154 | 2:12604:0.0700:0.0012
e_goryeo_pilot,source_root,14248,Goryeo_Yanggwan_Bukju,e_goryeo,k_goryeo,d_gwangju,c_yangju,b_Goryeo_Yanggwan_Poju,12599,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.580459,0.912281,0.020154,22,14251,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12599:0.9123:0.0202 | 2:12606:0.0877:0.0015
e_goryeo_pilot,source_root,14286,Goryeo_Gyeongsang_Geochang,e_goryeo,k_silla,d_jinju,c_hamyang,b_Goryeo_Gyeongsang_Geochang,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.597084,0.909091,0.027326,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:0.9091:0.0273 | 2:12603:0.0909:0.0014
e_goryeo_pilot,source_root,14216,Goryeo_Gyoju_Pyeonggang,e_goryeo,k_goryeo,d_gyoju,c_dongju,b_Goryeo_Gyoju_Pyeonggang,12606,sea_bohai_strait,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.568002,0.903302,0.018885,30,14235,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12606:0.9033:0.0189 | 2:12605:0.0967:0.0046
e_goryeo_pilot,source_root,14209,Goryeo_Donggye_Ulleung,e_goryeo,k_silla,d_donggye,c_ulleong,b_Goryeo_Donggye_Ulleung,12599,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.534028,0.875000,0.001357,22,14251,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12599:0.8750:0.0014 | 2:12014:0.1250:0.0061
e_goryeo_pilot,source_root,14233,Goryeo_Bukgye_Isan,e_goryeo,k_goryeo,d_bukgye,c_seongju,b_Goryeo_Bukgye_Isan,12606,sea_bohai_strait,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.533301,0.833703,0.018540,30,14235,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12606:0.8337:0.0185 | 2:12605:0.1663:0.0083
e_goryeo_pilot,source_root,13609,Goryeo_Gyeongsang_Hapcheon,e_goryeo,k_silla,d_jinju,c_hamyang,b_Goryeo_Gyeongsang_Hapcheon,12603,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.520965,0.804813,0.010185,24,13600,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12603:0.8048:0.0102 | 2:12604:0.1952:0.0047
e_goryeo_pilot,source_root,13610,Goryeo_Gyeongsang_Janggi,e_goryeo,k_silla,d_gyeongju,c_gyeongju,b_Goryeo_Gyeongsang_Janggi,12598,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.519745,0.778226,0.012812,2,13610,0.778226,0.380690,auto: best_target_shared_by_multiple_sources,1:12598:0.7782:0.0128 | 2:12604:0.2218:0.0036
e_goryeo_pilot,source_root,13606,Goryeo_Gyeongsang_Gyeongju,e_goryeo,k_silla,d_gyeongju,c_gyeongju,b_Goryeo_Gyeongsang_Gyeongju,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.551973,0.743529,0.020560,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:0.7435:0.0206 | 2:12598:0.2565:0.0072
e_goryeo_pilot,source_root,13605,Goryeo_Gyeongsang_Chirwon,e_goryeo,k_silla,d_jinju,c_guemju,b_Goryeo_Gyeongsang_Guemju,12603,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.487237,0.736760,0.016005,24,13600,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12603:0.7368:0.0160 | 2:12604:0.2632:0.0110
e_goryeo_pilot,source_root,14259,Goryeo_Yanggwan_Nampo,e_goryeo,k_baekje,d_chungju,c_gongju,b_Goryeo_Yanggwan_Nampo,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.493571,0.704587,0.024984,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:0.7046:0.0250 | 2:12600:0.2954:0.0091
e_goryeo_pilot,source_root,14262,Goryeo_Yanggwan_Anseong,e_goryeo,k_goryeo,d_gwangju,c_dangseong,b_Goryeo_Yanggwan_Jukju,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.521915,0.682927,0.021861,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:0.6829:0.0219 | 2:12599:0.1606:0.0051 | 3:12600:0.1565:0.0044
e_goryeo_pilot,source_root,13616,West Jeju,e_goryeo,k_tamna,d_tamna,c_sinwu,b_sinwu,12603,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.478604,0.682243,0.004940,24,13600,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12603:0.6822:0.0049 | 2:12602:0.3178:0.0071
e_goryeo_pilot,source_root,13581,Goryeo_Gyeongsang_Giju,e_goryeo,k_silla,d_donggye,c_myeongju,b_Goryeo_Gyeongsang_Uljin,12599,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.454505,0.679749,0.027970,22,14251,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12599:0.6797:0.0280 | 2:12604:0.2669:0.0111 | 3:12598:0.0534:0.0023
e_goryeo_pilot,source_root,10520,Goryeo_Bukgye_Tonghae,e_goryeo,k_goryeo,d_bukgye,c_seogyeong,b_Goryeo_Bukgye_Tonghae,12606,sea_bohai_strait,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.448795,0.664609,0.015926,30,14235,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12606:0.6646:0.0159 | 2:11793:0.1893:0.0974 | 3:11794:0.1461:0.0466
e_goryeo_pilot,source_root,14271,Goryeo_Jeolla_Jinan,e_goryeo,k_baekje,d_jeonju,c_namwon,b_Goryeo_Jeolla_Jinan,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.472655,0.664122,0.016981,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:0.6641:0.0170 | 2:12603:0.3359:0.0045
e_goryeo_pilot,source_root,14261,Goryeo_Yanggwan_Yesan,e_goryeo,k_baekje,d_chungju,c_gongju,b_Goryeo_Yanggwan_Yesan,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.471061,0.662162,0.015940,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:0.6622:0.0159 | 2:12600:0.3378:0.0071
e_goryeo_pilot,source_root,14208,Goryeo_Donggye_Yeju,e_goryeo,k_silla,d_donggye,c_deungju,b_Goryeo_Donggye_Yeju,12605,sea_korean_bay,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.457868,0.660517,0.019922,13,13573,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12605:0.6605:0.0199 | 2:11796:0.3395:0.0718
e_goryeo_pilot,source_root,10515,Goryeo_Bukgye_Yonggang,e_goryeo,k_goryeo,d_bukgye,c_seogyeong,b_Goryeo_Bukgye_Yonggang,12606,sea_bohai_strait,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.443566,0.657005,0.013412,30,14235,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12606:0.6570:0.0134 | 2:11793:0.3430:0.1503
e_goryeo_pilot,source_root,13598,Goryeo_Jeolla_Yeonggwang,e_goryeo,k_baekje,d_jeonju,c_jeonju,b_Goryeo_Jeolla_Yeonggwang,12603,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.480539,0.646465,0.006497,24,13600,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12603:0.6465:0.0065 | 2:12604:0.3535:0.0068
e_goryeo_pilot,source_root,13590,Goryeo_Yanggwan_Ganghwa,e_goryeo,k_goryeo,d_gaeseong,c_gaeseong,b_Goryeo_Yanggwan_Ganghwa,12600,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.425490,0.617716,0.014976,7,13596,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12600:0.6177:0.0150 | 2:12606:0.3823:0.0081
e_goryeo_pilot,source_root,13589,Goryeo_Yanggwan_Gwangju,e_goryeo,k_goryeo,d_gwangju,c_gwangju,b_Goryeo_Yanggwan_Gwangju,12600,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.433394,0.596639,0.020062,7,13596,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12600:0.5966:0.0201 | 2:12599:0.3866:0.0149 | 3:12604:0.0168:0.0007
e_goryeo_pilot,source_root,14281,Goryeo_Gyeongsang_Sunan,e_goryeo,k_silla,d_gyeongju,c_andong,b_Goryeo_Gyeongsang_Sunan,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.437455,0.595679,0.012557,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:0.5957:0.0126 | 2:12599:0.4043:0.0085
e_goryeo_pilot,source_root,14249,Goryeo_Yanggwan_Namyeong,e_goryeo,k_goryeo,d_gwangju,c_yangju,b_Goryeo_Yanggwan_Gyeonju,12599,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.412533,0.578261,0.017182,22,14251,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12599:0.5783:0.0172 | 2:12606:0.4196:0.0095 | 3:12600:0.0022:0.0001
e_goryeo_pilot,source_root,14212,Goryeo_Gyoju_Yanggu,e_goryeo,k_goryeo,d_gyoju,c_inje,b_Goryeo_Gyoju_Yanggu,12605,sea_korean_bay,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.403645,0.576687,0.020924,13,13573,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12605:0.5767:0.0209 | 2:12599:0.4233:0.0089
e_goryeo_pilot,source_root,13574,Goryeo_Donggye_Ganseong,e_goryeo,k_silla,d_donggye,c_goseong,b_Goryeo_Donggye_Ganseong,12599,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.389368,0.553957,0.014922,22,14251,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12599:0.5540:0.0149 | 2:12605:0.2830:0.0131 | 3:11985:0.1631:0.1574
e_goryeo_pilot,source_root,13607,Goryeo_Gyeongsang_Ulju,e_goryeo,k_silla,d_jinju,c_ulju,b_Goryeo_Gyeongsang_Ulju,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.451674,0.545961,0.012752,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:0.5460:0.0128 | 2:12598:0.4540:0.0108
e_goryeo_pilot,source_root,13604,Goryeo_Gyeongsang_Gijang,e_goryeo,k_silla,d_jinju,c_ulju,b_Goryeo_Gyeongsang_Gijang,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.410471,0.543269,0.014704,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:0.5433:0.0147 | 2:12603:0.3654:0.0051 | 3:12598:0.0913:0.0025
e_goryeo_pilot,source_root,14265,Goryeo_Jeolla_Gangseong,e_goryeo,k_baekje,d_jeonju,c_jeonju,b_Goryeo_Jeolla_Gangseong,12603,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.388331,0.541451,0.007072,24,13600,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12603:0.5415:0.0071 | 2:12604:0.4585:0.0115
e_goryeo_pilot,source_root,13588,Goryeo_Yanggwan_Haengju,e_goryeo,k_goryeo,d_gwangju,c_yangju,b_Goryeo_Yanggwan_Yangju,12600,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.396942,0.526786,0.010003,7,13596,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12600:0.5268:0.0100 | 2:12606:0.4286:0.0071 | 3:12599:0.0446:0.0010
e_goryeo_pilot,source_root,13582,Goryeo_Yanggwan_Jecheon,e_goryeo,k_silla,d_donggye,c_wonju,b_Goryeo_Yanggwan_Jecheon,12604,sea_yellow_sea,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.403092,0.525862,0.015875,36,14279,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12604:0.5259:0.0159 | 2:12599:0.4741:0.0142
e_goryeo_pilot,source_root,14230,Goryeo_Bukgye_Jaju,e_goryeo,k_goryeo,d_bukgye,c_seongju,b_Goryeo_Bukgye_Jaju,12606,sea_bohai_strait,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.383099,0.502203,0.011242,30,14235,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12606:0.5022:0.0112 | 2:11794:0.4978:0.1483
e_goryeo_pilot,source_root,12196,Goryeo_Bukgye_Uiju,e_goryeo,k_goryeo,d_yukju,c_uiju,b_Goryeo_Bukgye_Uiju,12609,sea_liaodong_bay,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.338369,0.410175,0.034492,4,14224,0.993958,0.459977,auto: best_target_shared_by_multiple_sources,1:12609:0.4102:0.0345 | 2:11763:0.3561:0.1397 | 3:11788:0.2337:0.1400
e_goryeo_pilot,source_root,14215,Goryeo_Gyoju_Nangcheon,e_goryeo,k_goryeo,d_gyoju,c_gyoju,b_Goryeo_Gyoju_Nangcheon,12605,sea_korean_bay,,,,,,merge,manual_review,no,sea,blocked:no_target_title,yes,0.332016,0.403950,0.025042,13,13573,1.000000,0.000000,auto: best_target_shared_by_multiple_sources,1:12605:0.4039:0.0250 | 2:12606:0.3160:0.0087 | 3:12599:0.2801:0.0101
e_srivijaya_pilot,target_root,11131,Tako Klang,e_malayadvipa,k_tambralinga,d_takola,c_takola,b_tako_klang,11428,THAI_Takua_Pa,e_srivijaya,k_hujung_medini,d_MAL_langkasuka,c_THAI_takua_pa,b_THAI_Takua_Pa,merge,manual_review,no,playable,review:high_overlap,yes,0.691859,1.000000,0.168310,,,,,auto: best_target_shared_by_multiple_sources,1:11428:1.0000:0.1683
e_srivijaya_pilot,"source_root,target_root",13449,Aceh Besar,e_srivijaya,k_samudera,d_SUM_aceh,c_lamuri,b_lamuri,11254,SUM_Lamuri,e_srivijaya,k_malayadvipa,d_SUM_aceh,c_SUM_lambri,b_SUM_Lamuri,merge,manual_review,no,playable,review:high_overlap,yes,0.717926,1.000000,0.216834,,,,,auto: best_target_shared_by_multiple_sources,1:11254:1.0000:0.2168
e_srivijaya_pilot,"source_root,target_root",10952,Pematang Lumut,e_srivijaya,k_melayu,d_SUM_jambi,c_sungai_berbak,b_pematang_lumut,11280,SUM_Karitang,e_srivijaya,k_malayadvipa,d_SUM_jambi,c_SUM_indragiri,b_SUM_Karitang,merge,manual_review,no,playable,review:high_overlap,yes,0.669477,1.000000,0.130035,,,,,auto: best_target_shared_by_multiple_sources,1:11280:1.0000:0.1300
e_srivijaya_pilot,target_root,10398,South Andaman,h_india,k_tamilakam,d_hantuman,c_jarawa,b_jarawa,11248,Nakkavaram/Nicobar,e_srivijaya,k_malayadvipa,d_handumans,c_andamans,b_marakele,merge,manual_review,no,playable,review:high_overlap,yes,0.771278,1.000000,0.479297,,,,,auto: best_target_shared_by_multiple_sources,1:11248:1.0000:0.4793
e_srivijaya_pilot,target_root,10400,Middle Andaman,h_india,k_tamilakam,d_hantuman,c_hantuman,b_bojigyab,11248,Nakkavaram/Nicobar,e_srivijaya,k_malayadvipa,d_handumans,c_andamans,b_marakele,merge,manual_review,no,playable,review:high_overlap,yes,0.736542,1.000000,0.469260,,,,,auto: best_target_shared_by_multiple_sources,1:11248:1.0000:0.4693
e_srivijaya_pilot,"source_root,target_root",11472,Kutaraja,e_srivijaya,k_samudera,d_SUM_aceh,c_lamuri,b_kutaraja,11254,SUM_Lamuri,e_srivijaya,k_malayadvipa,d_SUM_aceh,c_SUM_lambri,b_SUM_Lamuri,merge,manual_review,no,playable,review:high_overlap,yes,0.660021,0.992337,0.236962,,,,,auto: best_target_shared_by_multiple_sources,1:11254:0.9923:0.2370 | 2:12769:0.0077:0.0001
e_srivijaya_pilot,"source_root,target_root",10383,Empat Lawang,e_srivijaya,k_palembang,d_basemah,c_empat_lawang,b_empat_lawang,11293,SUM_Tumbesi,e_srivijaya,k_malayadvipa,d_SUM_jambi,c_SUM_jambi,b_SUM_Tumbesi,merge,manual_review,no,playable,review:high_overlap,yes,0.765186,0.982022,0.399817,,,,,auto: best_target_shared_by_multiple_sources,1:11293:0.9820:0.3998 | 2:11291:0.0112:0.0034 | 3:11294:0.0045:0.0014 | 4:11292:0.0022:0.0006
e_srivijaya_pilot,"source_root,target_root",10943,Sanga Desa,e_srivijaya,k_palembang,d_basemah,c_prabumulih,b_sanga_desa,11288,SUM_Tungkal,e_srivijaya,k_malayadvipa,d_SUM_jambi,c_SUM_jambi,b_SUM_Tungkal,merge,manual_review,no,playable,review:high_overlap,yes,0.669763,0.978723,0.157669,,,,,auto: best_target_shared_by_multiple_sources,1:11288:0.9787:0.1577 | 2:11294:0.0213:0.0028
e_srivijaya_pilot,target_root,11132,Bu Nga,e_malayadvipa,k_tambralinga,d_takola,c_takola,b_bu_nga,11428,THAI_Takua_Pa,e_srivijaya,k_hujung_medini,d_MAL_langkasuka,c_THAI_takua_pa,b_THAI_Takua_Pa,merge,manual_review,no,playable,review:high_overlap,yes,0.714234,0.975177,0.180802,,,,,auto: best_target_shared_by_multiple_sources,1:11428:0.9752:0.1808 | 2:11429:0.0248:0.0070
e_srivijaya_pilot,"source_root,target_root",10372,Tanah Sepanggal,e_srivijaya,k_melayu,d_SUM_jambi,c_bungo,b_tenah_sepanggal,11283,SUM_Kuntu,e_srivijaya,k_malayadvipa,d_SUM_riau,c_SUM_muara_takus,b_SUM_Kuntu,merge,manual_review,no,playable,review:high_overlap,yes,0.694758,0.966667,0.173523,,,,,auto: best_target_shared_by_multiple_sources,1:11283:0.9667:0.1735 | 2:11282:0.0333:0.0094
