"final_new_id","source_subset","effective_name","source_origin","primary_status","gap_category","review_class"
"8600","modlu_kalan","river_mahanadi","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8601","modlu_kalan","river_mahanadi","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8602","modlu_kalan","river_ganges","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8603","modlu_kalan","river_brahmaputra","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8604","modlu_kalan","river_brahmaputra","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8605","modlu_kalan","river_brahmaputra","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8606","orijinal_dogu","river_irrawaddy_delta","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"8607","orijinal_dogu","river_irrawaddy_delta","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"8608","orijinal_dogu","river_irrawaddy","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"8609","orijinal_dogu","river_irrawaddy","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"8610","orijinal_dogu","river_irrawaddy","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"8611","orijinal_dogu","river_irrawaddy","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"8612","modlu_kalan","river_gambia","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8613","modlu_kalan","sea_iceland","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8614","modlu_kalan","sea_iceland","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8615","modlu_kalan","sea_faereyar","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8616","modlu_kalan","sea_shetland","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8617","modlu_kalan","sea_coast_norway","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8618","modlu_kalan","sea_bay_aquitaine","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8619","modlu_kalan","sea_portugal","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8620","modlu_kalan","Golfo de Cadiz","modlu","mod_only","named_land_or_special","needs_manual_review"
"8621","modlu_kalan","sea_morocco","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8622","modlu_kalan","sea_canarias","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8623","modlu_kalan","sea_atlantic","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8624","modlu_kalan","sea_atlantic","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8625","modlu_kalan","sea_atlantic","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8626","modlu_kalan","sea_alboran","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8627","modlu_kalan","sea_alboran","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8628","modlu_kalan","sea_murcia","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8629","modlu_kalan","sea_balearic","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8630","modlu_kalan","sea_balearic","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8631","modlu_kalan","sea_balearic","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8632","modlu_kalan","sea_balearic","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8633","modlu_kalan","sea_tarragona","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8634","modlu_kalan","sea_barcelona","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8635","modlu_kalan","sea_ligurian","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8636","modlu_kalan","sea_corsica","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8637","modlu_kalan","sea_bonifacio","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8638","modlu_kalan","sea_ligurian","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8639","modlu_kalan","sea_balearic","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8640","modlu_kalan","sea_balearic","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8641","modlu_kalan","sea_algier","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8642","modlu_kalan","sea_gulf_tunis","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8643","modlu_kalan","sea_cagliari","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8644","modlu_kalan","sea_gulf_tunis","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8645","modlu_kalan","sea_gulf_salerno","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8646","modlu_kalan","sea_tyrrhenian","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8647","modlu_kalan","sea_gulf_tunis","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8648","modlu_kalan","sea_gulf_gabes","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8649","modlu_kalan","sea_gulf_venice","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8650","modlu_kalan","Costa delle Marche","modlu","mod_only","named_land_or_special","needs_manual_review"
"8651","modlu_kalan","Golfo di Manfredonia","modlu","mod_only","named_land_or_special","needs_manual_review"
"8652","modlu_kalan","Boka Kotorska","modlu","mod_only","named_land_or_special","needs_manual_review"
"8653","modlu_kalan","sea_ionia","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8654","modlu_kalan","sea_gulf_sidra","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8655","modlu_kalan","sea_gulf_sidra","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8656","modlu_kalan","sea_ionia","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8657","modlu_kalan","sea_ionia","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8658","modlu_kalan","sea_messenian","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8659","modlu_kalan","sea_libya","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8660","modlu_kalan","sea_syria","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8661","modlu_kalan","KilikÃ­a","modlu","mod_only","named_land_or_special","needs_manual_review"
"8662","modlu_kalan","sea_levantine","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8663","modlu_kalan","sea_levantine","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8664","modlu_kalan","sea_levantine","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8665","modlu_kalan","sea_dardanelles","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8666","modlu_kalan","sea_aegean","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8667","modlu_kalan","EÃºxeinos PÃ³ntos","modlu","mod_only","named_land_or_special","needs_manual_review"
"8668","modlu_kalan","sea_bosporus","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8669","modlu_kalan","AktÃ­ tis TaurikÃª","modlu","mod_only","named_land_or_special","needs_manual_review"
"8670","modlu_kalan","sea_kerch","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8671","modlu_kalan","AktÃ­ tis KolchÃ­da","modlu","mod_only","named_land_or_special","needs_manual_review"
"8672","modlu_kalan","AktÃ­ tis KolchÃ­da","modlu","mod_only","named_land_or_special","needs_manual_review"
"8673","modlu_kalan","sea_red_sea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8674","modlu_kalan","sea_gulf_aden","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8675","modlu_kalan","sea_gulf_aden","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8676","modlu_kalan","sea_somali_sea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8677","modlu_kalan","sea_somali_sea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8678","modlu_kalan","sea_persian_gulf","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8679","modlu_kalan","sea_persian_gulf","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8680","modlu_kalan","sea_arabian_sea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8681","modlu_kalan","KacchanÅ AkhÄta","modlu","mod_only","named_land_or_special","needs_manual_review"
"8682","modlu_kalan","KÄ“mbÄ“nÅ AkhÄta","modlu","mod_only","named_land_or_special","needs_manual_review"
"8683","modlu_kalan","sea_laccadive_sea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8684","modlu_kalan","sea_bay_of_bengal","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8685","modlu_kalan","sea_bay_of_bengal","both","benign_shared","maritime_or_water","likely_benign_or_low_priority"
"8686","orijinal_dogu","sea_gulf_martaban","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"8687","modlu_kalan","sea_andaman","both","benign_shared","maritime_or_water","likely_benign_or_low_priority"
"8688","modlu_kalan","sea_bay_of_bengal","both","benign_shared","maritime_or_water","likely_benign_or_low_priority"
"8689","modlu_kalan","sea_bay_of_bengal","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8690","modlu_kalan","sea_bay_of_bengal","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8691","orijinal_dogu","sea_andaman","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"8692","modlu_kalan","sea_guinea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8693","modlu_kalan","sea_guinea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8694","modlu_kalan","sea_guinea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8695","modlu_kalan","sea_guinea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8696","modlu_kalan","sea_guinea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8697","modlu_kalan","sea_gulf_guinea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8698","modlu_kalan","sea_gulf_guinea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8699","modlu_kalan","sea_gulf_guinea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8700","modlu_kalan","sea_gulf_guinea","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8701","modlu_kalan","ATLANTIC","modlu","mod_only","named_land_or_special","needs_manual_review"
"8702","modlu_kalan","river_geba","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8703","modlu_kalan","NORTHERN URALS","modlu","mod_only","named_land_or_special","needs_manual_review"
"8704","modlu_kalan","ALTAISHAN","modlu","mod_only","named_land_or_special","needs_manual_review"
"8705","modlu_kalan","ALTAISHAN","modlu","mod_only","named_land_or_special","needs_manual_review"
"8706","modlu_kalan","ALTAISHAN","modlu","mod_only","named_land_or_special","needs_manual_review"
"8707","modlu_kalan","ALTAISHAN","modlu","mod_only","named_land_or_special","needs_manual_review"
"8708","modlu_kalan","ALTAISHAN","modlu","mod_only","named_land_or_special","needs_manual_review"
"8709","modlu_kalan","TIANSHAN","modlu","mod_only","named_land_or_special","needs_manual_review"
"8710","modlu_kalan","Western Kazakh Steppe","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"8711","modlu_kalan","South_Africa","modlu","mod_only","named_land_or_special","needs_manual_review"
"8736","modlu_kalan","Moroccoan Lakes","modlu","mod_only","named_land_or_special","needs_manual_review"
"8737","modlu_kalan","Lagos Lagoons","modlu","mod_only","named_land_or_special","needs_manual_review"
"8738","modlu_kalan","Sary-Kamysh","modlu","mod_only","named_land_or_special","needs_manual_review"
"8740","modlu_kalan","sea_gulf_lepanto","modlu","mod_only","maritime_or_water","likely_benign_or_low_priority"
"8996","modlu_kalan","Konni","modlu","mod_only","named_land_or_special","needs_manual_review"
"9000","modlu_kalan","Lop Nur","modlu","mod_only","named_land_or_special","needs_manual_review"
"9001","modlu_kalan","Bosten Lake","modlu","mod_only","named_land_or_special","needs_manual_review"
"9040","modlu_kalan","","modlu","mod_only","blank_name","likely_benign_or_low_priority"
"9041","modlu_kalan","Mountains","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"9048","modlu_kalan","Ayni","modlu","mod_only","named_land_or_special","needs_manual_review"
"9069","modlu_kalan","","modlu","mod_only","blank_name","likely_benign_or_low_priority"
"9074","modlu_kalan","","modlu","mod_only","blank_name","likely_benign_or_low_priority"
"9084","modlu_kalan","","modlu","mod_only","blank_name","likely_benign_or_low_priority"
"9171","modlu_kalan","","modlu","mod_only","blank_name","likely_benign_or_low_priority"
"9184","modlu_kalan","","modlu","mod_only","blank_name","likely_benign_or_low_priority"
"9185","modlu_kalan","","modlu","mod_only","blank_name","likely_benign_or_low_priority"
"9193","modlu_kalan","","modlu","mod_only","blank_name","likely_benign_or_low_priority"
"9227","modlu_kalan","","modlu","mod_only","blank_name","likely_benign_or_low_priority"
"9236","modlu_kalan","","modlu","mod_only","blank_name","likely_benign_or_low_priority"
"9295","modlu_kalan","","modlu","mod_only","blank_name","likely_benign_or_low_priority"
"9301","modlu_kalan","Mountains","both","benign_shared","terrain_or_impassable","likely_benign_or_low_priority"
"9360","modlu_kalan","","modlu","mod_only","blank_name","likely_benign_or_low_priority"
"9394","modlu_kalan","Mountains","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"9468","modlu_kalan","Mountains","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"9566","orijinal_dogu","Arakan Mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"9567","modlu_kalan","Naga Hills","both","benign_shared","terrain_or_impassable","likely_benign_or_low_priority"
"9621","modlu_kalan","Western Gobi","modlu","mod_only","terrain_or_impassable","likely_benign_or_low_priority"
"9753","modlu_kalan","Penne","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9823","modlu_kalan","Madytos","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9824","modlu_kalan","Malgara","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9825","modlu_kalan","Tzouroulos","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9826","modlu_kalan","Agathopolis","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9827","modlu_kalan","Pomorie","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9828","modlu_kalan","Debelt","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9831","modlu_kalan","Oropioi","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9832","modlu_kalan","Kimmerikon","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9834","modlu_kalan","Alouston","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9838","modlu_kalan","BataCrim","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9842","modlu_kalan","Lepiel","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9843","modlu_kalan","Dzisna","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9844","modlu_kalan","Capcir","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9857","modlu_kalan","Budslav","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9858","modlu_kalan","Babruysk","both","benign_shared","named_land_or_special","needs_manual_review"
"9929","modlu_kalan","Hazar DeÅˆizi","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9930","modlu_kalan","Lake Zaysan","modlu","id_conflict","maritime_or_water","likely_benign_or_low_priority"
"9931","modlu_kalan","Lake Alakol","modlu","rgb_conflict","maritime_or_water","likely_benign_or_low_priority"
"9932","modlu_kalan","Ebi Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9933","modlu_kalan","Issyk-Kul","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9934","modlu_kalan","Sayram Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9935","modlu_kalan","Lake Markakol","modlu","id_conflict","maritime_or_water","likely_benign_or_low_priority"
"9936","modlu_kalan","Ulungur Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9937","modlu_kalan","Jili Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9938","modlu_kalan","Ailik Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9939","modlu_kalan","Tsetseg Nuur","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9940","modlu_kalan","Khar-Us Nuur","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9941","modlu_kalan","Khar Nuur","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9942","modlu_kalan","DÃ¶rgÃ¶n Nuur","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9943","modlu_kalan","Sangiin Dalai Nuur","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9944","modlu_kalan","Ereen Nuur","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9945","modlu_kalan","Gegeen Nuur","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9946","modlu_kalan","BÃ¶Ã¶n Tsagaan Nuur","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9947","modlu_kalan","Orog Nuur","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9949","modlu_kalan","Khyargas Nuur","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9950","modlu_kalan","Uvs Nuur","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9951","modlu_kalan","ÃœÃ¼reg nuur","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9952","modlu_kalan","Achit Nuur","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9954","modlu_kalan","TeÅ„iz KÃ³li","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9955","modlu_kalan","Chatyr KÃ¶l","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9956","modlu_kalan","Katta KÃ¶l","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9957","modlu_kalan","Siob KÃ¶l","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9958","modlu_kalan","GarabogazkÃ¶l","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9959","modlu_kalan","Co Ngoinbo","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9960","modlu_kalan","Suqian Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9961","modlu_kalan","Ngoring Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9962","modlu_kalan","Gyaring Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9963","modlu_kalan","Donggei Cuona Lake","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9964","modlu_kalan","Taiji Nai'er Lake","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9965","modlu_kalan","Ayakum Lake","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9966","modlu_kalan","Lake Aqqikkol","modlu","rgb_conflict","maritime_or_water","likely_benign_or_low_priority"
"9967","modlu_kalan","Lake Jingyu","modlu","rgb_conflict","maritime_or_water","likely_benign_or_low_priority"
"9968","modlu_kalan","Yamdrok Yumtso","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9969","modlu_kalan","Puma Yumco","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9970","modlu_kalan","Namtso","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9971","modlu_kalan","Bong Co","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9972","modlu_kalan","Neri Punco","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9973","modlu_kalan","Bam Co","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9974","modlu_kalan","Pung Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9975","modlu_kalan","Cona","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9976","modlu_kalan","Zigetangcuo Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9977","modlu_kalan","Ringco Kongma","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9978","modlu_kalan","Gomang Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9979","modlu_kalan","SÃªling Co","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9980","modlu_kalan","Kyebxang Co","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9981","modlu_kalan","Angda'er Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9982","modlu_kalan","Gyaring Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9983","modlu_kalan","Jargo Co","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9984","modlu_kalan","Urru Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9985","modlu_kalan","Norma Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9986","modlu_kalan","DagzÃª Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9987","modlu_kalan","Gemang Co","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9988","modlu_kalan","Tangra Yumco","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9989","modlu_kalan","Xuru Co","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9990","modlu_kalan","Mucuobingni","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9991","modlu_kalan","Zhari Namco","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9992","modlu_kalan","Paiku Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9993","modlu_kalan","Dawa Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9994","modlu_kalan","Garen Co","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9995","modlu_kalan","Taro Tso","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9996","modlu_kalan","Chabyer Co","modlu","id_conflict","named_land_or_special","needs_manual_review"
"9997","modlu_kalan","Rinchen Shuptso","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9998","modlu_kalan","Ang Laren","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"9999","modlu_kalan","Lagkor Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10000","modlu_kalan","Manas Sarovar","modlu","id_conflict","named_land_or_special","needs_manual_review"
"10001","modlu_kalan","Ravan Tal","modlu","id_conflict","named_land_or_special","needs_manual_review"
"10002","modlu_kalan","Chibzhang Co","modlu","id_conflict","named_land_or_special","needs_manual_review"
"10003","modlu_kalan","Dorsoidong Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10004","modlu_kalan","Pongyin Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10005","modlu_kalan","Linggo Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10006","modlu_kalan","Wulanwula Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10007","modlu_kalan","Mingjing Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10008","modlu_kalan","Xijir Ulan Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10009","modlu_kalan","Hoh Xil Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10010","modlu_kalan","Zhuonai Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10011","modlu_kalan","Kusai Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10012","modlu_kalan","Yinma Lake","modlu","id_conflict","named_land_or_special","needs_manual_review"
"10013","modlu_kalan","Lexie Wudan Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10014","modlu_kalan","Taiyang Lake","modlu","id_conflict","named_land_or_special","needs_manual_review"
"10015","modlu_kalan","Yuye Lake","modlu","id_conflict","named_land_or_special","needs_manual_review"
"10016","modlu_kalan","Xuemei Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10017","modlu_kalan","Yinbo Lake","modlu","id_conflict","named_land_or_special","needs_manual_review"
"10018","modlu_kalan","IberiaImpassable8","modlu","id_conflict","named_land_or_special","needs_manual_review"
"10019","modlu_kalan","Amtogor Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10020","modlu_kalan","Longmu Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10021","modlu_kalan","Chem Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10022","modlu_kalan","Jieze Caka","modlu","id_conflict","named_land_or_special","needs_manual_review"
"10023","modlu_kalan","Lumajangdong Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10024","modlu_kalan","Aru Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10025","modlu_kalan","Memar Co","modlu","id_conflict","named_land_or_special","needs_manual_review"
"10026","modlu_kalan","Luotuo Co","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10027","modlu_kalan","Bairab Co","modlu","id_conflict","named_land_or_special","needs_manual_review"
"10028","modlu_kalan","Hamoon Jazmoorian Lake","modlu","id_conflict","named_land_or_special","needs_manual_review"
"10029","modlu_kalan","Bakhtegan Lake","modlu","id_conflict","named_land_or_special","needs_manual_review"
"10030","modlu_kalan","Maharloo Lake","modlu","rgb_conflict","named_land_or_special","needs_manual_review"
"10031","modlu_kalan","Namak Lake","modlu","id_conflict","named_land_or_special","needs_manual_review"
"10032","modlu_kalan","Lake Urmia","modlu","rgb_conflict","maritime_or_water","likely_benign_or_low_priority"
"10033","modlu_kalan","Lake Van","modlu","rgb_conflict","maritime_or_water","likely_benign_or_low_priority"
"10034","modlu_kalan","Lake ErÃ§ek","modlu","rgb_conflict","maritime_or_water","likely_benign_or_low_priority"
"10035","modlu_kalan","Lake Sevan","modlu","rgb_conflict","maritime_or_water","likely_benign_or_low_priority"
"10036","modlu_kalan","Lake Ã‡Ä±ldÄ±r","modlu","rgb_conflict","maritime_or_water","likely_benign_or_low_priority"
"10037","modlu_kalan","Lake Yay","modlu","rgb_conflict","maritime_or_water","likely_benign_or_low_priority"
"10038","modlu_kalan","Lake Tatta","modlu","rgb_conflict","maritime_or_water","likely_benign_or_low_priority"
"10039","modlu_kalan","Lake Philomelion","modlu","rgb_conflict","maritime_or_water","likely_benign_or_low_priority"
"10040","modlu_kalan","Lake Eber","modlu","id_conflict","maritime_or_water","likely_benign_or_low_priority"
"10041","modlu_kalan","Lake Akrotori","modlu","rgb_conflict","maritime_or_water","likely_benign_or_low_priority"
"10042","modlu_kalan","Lake Karalis","modlu","id_conflict","maritime_or_water","likely_benign_or_low_priority"
"10043","modlu_kalan","Lake Polydorion","modlu","rgb_conflict","maritime_or_water","likely_benign_or_low_priority"
"10044","modlu_kalan","Lake Anaua","modlu","rgb_conflict","maritime_or_water","likely_benign_or_low_priority"
"10045","modlu_kalan","Lake Salda","modlu","id_conflict","maritime_or_water","likely_benign_or_low_priority"
"10046","modlu_kalan","Lake Yansli","modlu","rgb_conflict","maritime_or_water","likely_benign_or_low_priority"
"10047","modlu_kalan","Lake Kaunos","modlu","rgb_conflict","maritime_or_water","likely_benign_or_low_priority"
"10048","modlu_kalan","Lake Manyas","modlu","id_conflict","maritime_or_water","likely_benign_or_low_priority"
"10049","modlu_kalan","Lake Apolyont","modlu","id_conflict","maritime_or_water","likely_benign_or_low_priority"
"10050","modlu_kalan","Lake Askania","modlu","id_conflict","maritime_or_water","likely_benign_or_low_priority"
"10051","modlu_kalan","Lake Sophange","modlu","id_conflict","maritime_or_water","likely_benign_or_low_priority"
"10052","modlu_kalan","Lake Trichonida","modlu","id_conflict","maritime_or_water","likely_benign_or_low_priority"
"10053","modlu_kalan","Lake Yliki","modlu","id_conflict","maritime_or_water","likely_benign_or_low_priority"
