"line_number","barony","expected_name","current_id","current_name","new_id","new_name","reason","status"
"65745","b_dair_ar-ruman","dair_ar-ruman","5944","DAIR_AR-RUMAN","","","already_matches_expected_name","kept"
"65751","b_urd","urd","5946","URD","","","already_matches_expected_name","kept"
"65761","b_al-qaryatan","al-qaryatan","5950","AL-QARYATAN","","","already_matches_expected_name","kept"
"65767","b_judr","judr","5949","JUDR","","","already_matches_expected_name","kept"
"65836","b_alexandria","alexandria","6053","ALEXANDRIA","","","already_matches_expected_name","kept"
"65842","b_al-hamam","al-hamam","6094","AL-HAMAM","","","already_matches_expected_name","kept"
"65848","b_wadi_natrun","wadi_natrun","6116","WADI_NATRUN","","","already_matches_expected_name","kept"
"65859","b_damanhur","damanhur","6054","DAMANHUR","","","already_matches_expected_name","kept"
"65866","b_ramsis","ramsis","6055","RAMSIS","","","already_matches_expected_name","kept"
"65877","b_sullum","sullum","6097","SULLUM","","","already_matches_expected_name","kept"
"65883","b_qasr_ash-shams","qasr_ash-shams","6095","QASR_ASH_SHAMMAS","","","no_unique_definition_match","unresolved"
"65889","b_kanais_al-hadid","kanais_al-hadid","6096","KANAIS_AL-HADID","","","already_matches_expected_name","kept"
"65906","b_dumiyat","dumiyat","6046","DUMIYAT","","","already_matches_expected_name","kept"
"65912","b_daqahla","daqahla","6043","DAQAHLA","","","already_matches_expected_name","kept"
"65924","b_tinnis","tinnis","6045","TINNIS","","","already_matches_expected_name","kept"
"65931","b_faqus","faqus","6044","FAQUS","","","already_matches_expected_name","kept"
"65943","b_nastarawa","nastarawa","6049","NASTARAWA","","","already_matches_expected_name","kept"
"65950","b_samannud","samannud","6047","SAMANNUD","","","already_matches_expected_name","kept"
"65956","b_burullus","burullus","6048","BURULLUS","","","already_matches_expected_name","kept"
"65962","b_rashid","rashid","6052","RASHID","","","already_matches_expected_name","kept"
"65973","b_bilbays","bilbays","6040","BILBAYS","","","already_matches_expected_name","kept"
"65979","b_qalyub","qalyub","6041","QALYUB","","","already_matches_expected_name","kept"
"65996","b_cairo","cairo","6042","CAIRO","","","already_matches_expected_name","kept"
"66002","b_quzlum","quzlum","6039","QUZLUM","","","already_matches_expected_name","kept"
"66008","b_atfih","atfih","6065","ATFIH","","","already_matches_expected_name","kept"
"66014","b_hulwan-cairo","hulwan-cairo","6066","HULWAN-CAIRO","","","already_matches_expected_name","kept"
"66025","b_minuf","minuf","6051","MINUF","","","already_matches_expected_name","kept"
"66032","b_ibyar","ibyar","6050","IBYAR","","","already_matches_expected_name","kept"
"66044","b_gizeh","gizeh","6057","GIZA","","","no_unique_definition_match","unresolved"
"66050","b_abu_ghalib","abu_ghalib","6056","ABU_GHALIB","","","already_matches_expected_name","kept"
"66056","b_busir","busir","6058","BUSIR","","","already_matches_expected_name","kept"
"66066","b_al-fayyum","al-fayyum","6060","AL-FAYYUM","","","already_matches_expected_name","kept"
"66072","b_tirsa","tirsa","6059","TIRSA","","","already_matches_expected_name","kept"
"66078","b_iqna","iqna","6061","IQNA","","","already_matches_expected_name","kept"
"66095","b_al-bahriya","al-bahriya","6089","AL-BAHRIYA","","","already_matches_expected_name","kept"
"66101","b_bawiti","bawiti","6090","BAWITI","","","already_matches_expected_name","kept"
"66107","b_al-harra","al-harra","6091","AL-HARRA","","","already_matches_expected_name","kept"
"66117","b_siwa","siwa","6093","SIWA","","","already_matches_expected_name","kept"
"66123","b_ain_al-gharbi","ain_al-gharbi","6092","AIN_AL-GHANBI","","","no_unique_definition_match","unresolved"
"66129","b_qara","qara","6117","QARA","","","already_matches_expected_name","kept"
"66135","b_qattara","qattara","10236","Qattara","","","already_matches_expected_name","kept"
"66145","b_al-farafra","al-farafra","6088","AL-FARAFRA","","","already_matches_expected_name","kept"
"66155","b_mut","mut","6085","MUT","","","already_matches_expected_name","kept"
"66161","b_tunayda","tunayda","6086","TUNAYDA","","","already_matches_expected_name","kept"
"66167","b_al-qasr-dakhla","al-qasr-dakhla","6087","AL-QASR-DAKHLA","","","already_matches_expected_name","kept"
"66177","b_kharga","kharga","6083","KHARGA","","","already_matches_expected_name","kept"
"66183","b_baris","baris","6084","BARIS","","","already_matches_expected_name","kept"
"66200","b_qus","qus","6077","QUS","","","already_matches_expected_name","kept"
"66206","b_qina","qina","6076","QINA","","","already_matches_expected_name","kept"
"66212","b_armant","armant","6078","ARMANT","","","already_matches_expected_name","kept"
"66223","b_ikhmin","ikhmin","6072","IKHMIN","","","already_matches_expected_name","kept"
"66230","b_huw","huw","6074","HUW","","","already_matches_expected_name","kept"
"66237","b_faw","faw","6075","FAW","","","already_matches_expected_name","kept"
"66248","b_al-bahnasa","al-bahnasa","6063","AL-BAHNASA","","","already_matches_expected_name","kept"
"66254","b_ahnas","ahnas","6062","AHNAS","","","already_matches_expected_name","kept"
"66260","b_ihrit","ihrit","6064","IHRIT","","","already_matches_expected_name","kept"
"66270","b_al-ushmunain","al-ushmunain","6067","AL-USHMUNAIN","","","already_matches_expected_name","kept"
"66276","b_ansina","ansina","6068","ANSINA","","","already_matches_expected_name","kept"
"66282","b_manfalut","manfalut","6069","MANFALUT","","","already_matches_expected_name","kept"
"66292","b_asyut","asyut","6070","ASYUT","","","already_matches_expected_name","kept"
"66298","b_bawit","bawit","6071","BAWIT","","","already_matches_expected_name","kept"
"66305","b_ibshaya","ibshaya","6073","IBSHAYA","","","already_matches_expected_name","kept"
"66315","b_aswan","aswan","6081","ASWAN","","","already_matches_expected_name","kept"
"66321","b_udfu","udfu","6079","UDFU","","","already_matches_expected_name","kept"
"66327","b_zarnikh","zarnikh","6080","ZARNIKH","","","already_matches_expected_name","kept"
"66333","b_aswan-west","aswan-west","6082","ASWAN-WEST","","","already_matches_expected_name","kept"
"66350","b_qusayr","qusayr","6109","QUSAYR","","","already_matches_expected_name","kept"
"66356","b_safaga","safaga","6122","SAFAGA","","","already_matches_expected_name","kept"
"66366","b_north_jbl_quzlum","north_jbl_quzlum","6118","NORTH_JBL_QUZLUM","","","already_matches_expected_name","kept"
"66372","b_central_jbl_quzlum","central_jbl_quzlum","6119","CENTRAL_JBL_QUZLUM","","","already_matches_expected_name","kept"
"66378","b_south_jbl_quzlum","south_jbl_quzlum","6120","SOUTH_JBL_QUZLUM","","","already_matches_expected_name","kept"
"66384","b_um_shashoba","um_shashoba","6121","UM SHASHOBA","","","already_matches_expected_name","kept"
"66401","b_farama","farama","6038","FARAMA","","","already_matches_expected_name","kept"
"66407","b_warrada","warrada","6036","WARRADA","","","already_matches_expected_name","kept"
"66413","b_al-arish","al-arish","5970","AL-ARISH","","","already_matches_expected_name","kept"
"66423","b_at-tur","at-tur","6033","AT-TUR","","","already_matches_expected_name","kept"
"66429","b_stcatherine","stcatherine","6032","STCATHERINE","","","already_matches_expected_name","kept"
"66435","b_faran","faran","6034","FARAN","","","already_matches_expected_name","kept"
"66441","b_qalat_jundi","qalat_jundi","6035","QALAT_JUNDI","","","already_matches_expected_name","kept"
"66447","b_tih","tih","6037","TIH","","","already_matches_expected_name","kept"
"66457","b_firaun","firaun","6030","FIRAUN","","","already_matches_expected_name","kept"
"66463","b_dahab","dahab","6031","DAHAB","","","already_matches_expected_name","kept"
"66495","b_barqa-al-marj","barqa-al-marj","6104","BARQA-AL-MARJ","","","already_matches_expected_name","kept"
"66501","b_wadi_masus","wadi_masus","6102","WADI MASUS","","","already_matches_expected_name","kept"
"66507","b_jabal_al-gharbi","jabal_al-gharbi","6103","JABAL_AL-GHARBI","","","already_matches_expected_name","kept"
"66513","b_benghazi","benghazi","6105","BENGHAZI","","","already_matches_expected_name","kept"
"66524","b_ajadabiya","ajadabiya","4551","AJADABIYA","","","already_matches_expected_name","kept"
"66531","b_alaghaila","alaghaila","10146","Alaghaila","","","multiple_definition_matches","unresolved"
"66542","b_awjila","awjila","6106","AWJILA","","","already_matches_expected_name","kept"
"66548","b_jalu","jalu","6107","JALU","","","already_matches_expected_name","kept"
"66554","b_jakharrad","jakharrad","6108","JAKHARRAD","","","already_matches_expected_name","kept"
"66561","b_siwa_corridor","siwa_corridor","10237","Siwa_corridor","","","already_matches_expected_name","kept"
"66571","b_derna","derna","6099","DERNA","","","already_matches_expected_name","kept"
"66577","b_wadi_makhil","wadi_makhil","6100","WADI_MAKHIL","","","already_matches_expected_name","kept"
"66583","b_marawa","marawa","6101","MARAWA","","","already_matches_expected_name","kept"
"66593","b_tobruk","tobruk","6098","TOBRUK","","","already_matches_expected_name","kept"
"66610","b_syrte","syrte","4552","SURT","","","no_unique_definition_match","unresolved"
"66616","b_al_aghaila","al_aghaila","4550","AL-AGHAILA","","","multiple_definition_matches","unresolved"
"66626","b_labda","labda","4556","LABDA","","","already_matches_expected_name","kept"
"66632","b_tawurgha","tawurgha","4554","TAWURGHA","","","already_matches_expected_name","kept"
"66638","b_misurata","misurata","4555","MISURATA","","","already_matches_expected_name","kept"
"66713","b_al-madina","al-madina","6212","AL-MADINA","","","already_matches_expected_name","kept"
"66719","b_as-sayaa","as-sayaa","6211","AS-SAYAA","","","already_matches_expected_name","kept"
"66725","b_batn_nakhl","batn_nakhl","6213","BATN_NAKHL","","","already_matches_expected_name","kept"
"66731","b_as-safra","as-safra","6219","AS-SAFRA","","","already_matches_expected_name","kept"
"66741","b_al-wajh","al-wajh","6197","AL-WAJH","","","already_matches_expected_name","kept"
"66747","b_an-nabak","an-nabak","6194","AN-NABAK","","","already_matches_expected_name","kept"
"66753","b_al-awnid","al-awnid","6195","AL-AWNID","","","already_matches_expected_name","kept"
"66759","b_bada","bada","6196","BADA","","","already_matches_expected_name","kept"
"66769","b_khaybar","khaybar","6207","KHAYBAR","","","already_matches_expected_name","kept"
"66775","b_as-suqya","as-suqya","6199","AS-SUQYA","","","already_matches_expected_name","kept"
"66781","b_al-ula","al-ula","6200","AL-ULA","","","already_matches_expected_name","kept"
"66787","b_al-hijr","al-hijr","6201","AL-HIJR","","","already_matches_expected_name","kept"
"66793","b_dhul-marwa","dhul-marwa","6208","DHUL-MARWA","","","already_matches_expected_name","kept"
"66803","b_yanbu","yanbu","6209","YANBU","","","already_matches_expected_name","kept"
"66809","b_al-jar","al-jar","6210","AL-JAR","","","already_matches_expected_name","kept"
"66815","b_al-hawra","al-hawra","6198","AL-HAWRA","","","already_matches_expected_name","kept"
"66825","b_as-sawariqiya","as-sawariqiya","6218","AS-SAWARIQIYA","","","already_matches_expected_name","kept"
"66831","b_as-salila","as-salila","6216","AS-SALILA","","","already_matches_expected_name","kept"
"66837","b_madinat_sulaym","madinat_sulaym","6217","MADINAT_SULAYM","","","already_matches_expected_name","kept"
"66843","b_sufaina","sufaina","6227","SUFAINA","","","already_matches_expected_name","kept"
"66862","b_makka","makka","6223","MAKKA","","","already_matches_expected_name","kept"
"66868","b_rabigh","rabigh","6220","RABIGH","","","already_matches_expected_name","kept"
"66874","b_khulays","khulays","6221","KHULAYS","","","already_matches_expected_name","kept"
"66880","b_jidda","jidda","6222","JIDDA","","","already_matches_expected_name","kept"
"66886","b_usfain","usfain","6226","USFAN","","","no_unique_definition_match","unresolved"
"66896","b_at-taif","at-taif","6225","AT-TAIF","","","already_matches_expected_name","kept"
"66902","b_turaba","turaba","6233","TURABA","","","already_matches_expected_name","kept"
"66908","b_tabala-hijaz","tabala-hijaz","6234","TABALA-HIJAZ","","","already_matches_expected_name","kept"
"66918","b_as-sirayn","as-sirayn","6224","AS-SIRAYN","","","already_matches_expected_name","kept"
"66924","b_hali","hali","6238","HALI","","","already_matches_expected_name","kept"
"66930","b_ash-shuqayq","ash-shuqayq","6239","ASH-SHUQAYQ","","","already_matches_expected_name","kept"
"66940","b_bisha","bisha","6235","BISHA","","","already_matches_expected_name","kept"
"66946","b_jurash","jurash","6236","JURASH","","","already_matches_expected_name","kept"
"66952","b_kuthba","kuthba","6237","KUTHBA","","","already_matches_expected_name","kept"
"66969","b_tabuk","tabuk","6188","TABUK","","","already_matches_expected_name","kept"
"66975","b_sarj","sarj","6186","SARJ","","","already_matches_expected_name","kept"
"66981","b_fajr","fajr","6189","FAJR","","","already_matches_expected_name","kept"
"66991","b_aqaba","aqaba","5974","AQABA","","","already_matches_expected_name","kept"
"66997","b_maqna","maqna","6183","MAQNA","","","already_matches_expected_name","kept"
"67003","b_ainun","ainun","6184","AINUN","","","already_matches_expected_name","kept"
"67009","b_sharaf_al-bal","sharaf_al-bal","6185","SHARAF AL-BAL","","","already_matches_expected_name","kept"
"67015","b_madyan","madyan","6187","MADYAN","","","already_matches_expected_name","kept"
"67021","b_ziba","ziba","6193","ZIBA","","","already_matches_expected_name","kept"
"67031","b_maan","maan","5976","MAAN","","","already_matches_expected_name","kept"
"67037","b_al-humayma","al-humayma","5975","AL-HUMAYMA","","","already_matches_expected_name","kept"
"67043","b_adruh","adruh","5977","ADRUH","","","already_matches_expected_name","kept"
"67053","b_tayma","tayma","6192","TAYMA","","","already_matches_expected_name","kept"
"67059","b_al-aqra","al-aqra","6190","AL-AQRA","","","already_matches_expected_name","kept"
"67065","b_al-muhdatha","al-muhdatha","6191","AL-MUHDATHA","","","already_matches_expected_name","kept"
"67071","b_as_samli","as_samli","14115","As_Samli","","","already_matches_expected_name","kept"
"67114","b_nizwa","nizwa","6140","NIZWA","","","already_matches_expected_name","kept"
"67120","b_bahla","bahla","6139","BAHLA","","","already_matches_expected_name","kept"
"67126","b_samad","samad","6141","SAMAD","","","already_matches_expected_name","kept"
"67136","b_hafit","hafit","6137","HAFIT","","","already_matches_expected_name","kept"
"67142","b_dhank","dhank","6138","DHANK","","","already_matches_expected_name","kept"
"67152","b_duqm","duqm","6269","DUQM","","","already_matches_expected_name","kept"
"67158","b_wahiba","wahiba","6268","WAHIBA","","","already_matches_expected_name","kept"
"67175","b_muscat","muscat","6144","MASQAT","","","no_unique_definition_match","unresolved"
"67181","b_matrah","matrah","6143","MATRAH","","","already_matches_expected_name","kept"
"67187","b_qalhat","qalhat","6145","QALHAT","","","already_matches_expected_name","kept"
"67193","b_sur","sur","6146","SUR","","","already_matches_expected_name","kept"
"67199","b_jaalan","jaalan","6147","JAALAN","","","already_matches_expected_name","kept"
"67209","b_julfar","julfar","6131","JULFAR","","","already_matches_expected_name","kept"
"67215","b_tawwam","tawwam","6129","TAWWAM","","","already_matches_expected_name","kept"
"67221","b_tawwam_west","tawwam_west","6130","TAWWAM-WEST","","","already_matches_expected_name","kept"
"67227","b_musandam","musandam","6132","MUSANDAM","","","already_matches_expected_name","kept"
"67233","b_dabba","dabba","6133","DABBA","","","already_matches_expected_name","kept"
"67243","b_sohar","sohar","6134","SUHAR","","","no_unique_definition_match","unresolved"
"67249","b_batina-east","batina-east","6135","BATINA-EAST","","","already_matches_expected_name","kept"
"67255","b_rustaq-oman","rustaq-oman","6136","RUSTAQ-OMAN","","","already_matches_expected_name","kept"
"67289","b_al-qatif","al-qatif","6158","AL-QATIF","","","already_matches_expected_name","kept"
"67295","b_al-khatt","al-khatt","6157","AL-KHATT","","","already_matches_expected_name","kept"
"67301","b_al-jubayl","al-jubayl","6159","AL-JUBAYL","","","already_matches_expected_name","kept"
"67307","b_thaj","thaj","6160","THAJ","","","already_matches_expected_name","kept"
"67317","b_uwal","uwal","6156","UWAL","","","already_matches_expected_name","kept"
"67327","b_kazima","kazima","6161","KAZIMA","","","already_matches_expected_name","kept"
"67333","b_ar-ruqaii","ar-ruqaii","6162","AR-RUQAII","","","already_matches_expected_name","kept"
"67339","b_hafar","hafar","6164","HAFAR","","","already_matches_expected_name","kept"
"67345","b_al-mawiya","al-mawiya","6165","AL-MAWIYA","","","already_matches_expected_name","kept"
"67351","b_as-samman","as-samman","6166","AS-SAMMAN","","","already_matches_expected_name","kept"
"67368","b_al-hasa","al-hasa","6154","AL-HASA","","","already_matches_expected_name","kept"
"67374","b_al-hajar","al-hajar","6152","AL-HAJAR","","","already_matches_expected_name","kept"
"67384","b_az-dhafra","az-dhafra","6148","AZ-DHAFRA","","","already_matches_expected_name","kept"
"67390","b_al-jiwa","al-jiwa","6149","AL-JIWA","","","already_matches_expected_name","kept"
"67400","b_al-uqayr","al-uqayr","6155","AL-UQAYR","","","already_matches_expected_name","kept"
"67406","b_murwab","murwab","6150","MURWAB","","","already_matches_expected_name","kept"
"67412","b_mashqar","mashqar","6151","MASHQAR","","","already_matches_expected_name","kept"
"67422","b_yabrin","yabrin","6163","YABRIN","","","already_matches_expected_name","kept"
"67428","b_al-mushaqqar","al-mushaqqar","6153","AL-MUSHAQQAR","","","already_matches_expected_name","kept"
"67461","b_al_jawf","al_jawf","6178","AL-JAWF","","","already_matches_expected_name","kept"
"67467","b_sakaka","sakaka","6176","SAKAKA","","","already_matches_expected_name","kept"
"67473","b_al-qara-jawf","al-qara-jawf","6177","AL-QARA","","","no_unique_definition_match","unresolved"
"67483","b_ath-thalabiya","ath-thalabiya","6168","ATH-THALABIYA","","","already_matches_expected_name","kept"
"67489","b_zubala","zubala","6169","ZUBALA","","","already_matches_expected_name","kept"
"67495","b_lina","lina","6170","LINA","","","already_matches_expected_name","kept"
"67501","b_bitan","bitan","6175","BITAN","","","already_matches_expected_name","kept"
"67511","b_quraqir","quraqir","5989","QURAQIR","","","already_matches_expected_name","kept"
"67517","b_sirhan","sirhan","6180","SIRHAN","","","already_matches_expected_name","kept"
"67534","b_aqiq_tamra","aqiq_tamra","6246","AQIQ_TAMRA","","","already_matches_expected_name","kept"
"67540","b_dam","dam","6245","DAM","","","multiple_definition_matches","unresolved"
"67546","b_sarba","sarba","6247","SARBA","","","already_matches_expected_name","kept"
"67556","b_wadi_tathlith","wadi_tathlith","6244","WADI_TATHLITH","","","already_matches_expected_name","kept"
"67562","b_wadi_ghamid","wadi_ghamid","6232","WADI_GHAMID","","","already_matches_expected_name","kept"
"67579","b_dariya","dariya","6265","DARIYA","","","already_matches_expected_name","kept"
"67585","b_hajir","hajir","6206","HAJIR","","","already_matches_expected_name","kept"
"67591","b_rabadha","rabadha","6214","RABADHA","","","already_matches_expected_name","kept"
"67597","b_madin-an-naqira","madin-an-naqira","6215","MADIN-AN-NAQIRA","","","already_matches_expected_name","kept"
"67603","b_jadila","jadila","6266","JADILA","","","already_matches_expected_name","kept"
"67609","b_fajla","fajla","6267","FALJA","","","no_unique_definition_match","unresolved"
"67619","b_ad-dathina","ad-dathina","6229","AD-DATHINA","","","already_matches_expected_name","kept"
"67625","b_marran","marran","6228","MARRAN","","","already_matches_expected_name","kept"
"67631","b_subay","subay","6230","SUBAY","","","already_matches_expected_name","kept"
"67637","b_ranya","ranya","6231","RANYA","","","already_matches_expected_name","kept"
"67647","b_hail","hail","6172","HAIL","","","already_matches_expected_name","kept"
"67653","b_jubba-hail","jubba-hail","6181","JUBBA-HAIL","","","already_matches_expected_name","kept"
"67659","b_mawqaq","mawqaq","6182","MAWQAQ","","","already_matches_expected_name","kept"
"67665","b_fadak","fadak","6203","FADAK","","","already_matches_expected_name","kept"
"67671","b_fayd","fayd","6204","FAYD","","","already_matches_expected_name","kept"
"67677","b_tuz","tuz","6205","TUZ","","","already_matches_expected_name","kept"
"67687","b_an-nibaj","an-nibaj","6260","AN-NIBAJ","","","already_matches_expected_name","kept"
"67693","b_al-khuzaimiya","al-khuzaimiya","6171","AL-KHUZAIMIYA","","","already_matches_expected_name","kept"
"67699","b_as-sumaina","as-sumaina","6174","AS-SUMAINA","","","already_matches_expected_name","kept"
"67709","b_unayza","unayza","6262","UNAYZA","","","already_matches_expected_name","kept"
"67715","b_al-qaryatan-qasim","al-qaryatan-qasim","6261","AL-QARYATAN-QASIM","","","already_matches_expected_name","kept"
"67721","b_rama","rama","6263","RAMA","","","multiple_definition_matches","unresolved"
"67727","b_tikhfa","tikhfa","6264","TIKHFA","","","already_matches_expected_name","kept"
"67737","b_nufud-as-surrah","nufud-as-surrah","6257","NUFUD-AS-SURRAH","","","already_matches_expected_name","kept"
"67743","b_jibal-al-urd","jibal-al-urd","6258","JIBAL-AL-URD","","","already_matches_expected_name","kept"
"67749","b_jibala","jibala","6259","JIBALA","","","already_matches_expected_name","kept"
"67766","b_yamama","yamama","6253","YAMAMA","","","already_matches_expected_name","kept"
"67772","b_al-khadarim","al-khadarim","6251","AL-KHADARIM","","","already_matches_expected_name","kept"
"67778","b_al-kharj","al-kharj","6252","AL-KHARJ","","","already_matches_expected_name","kept"
"67788","b_al-arid","al-arid","6254","AL-ARID","","","already_matches_expected_name","kept"
"67794","b_ubad","ubad","6255","UBAD","","","already_matches_expected_name","kept"
"67804","b_falaj","falaj","6250","FALAJ","","","already_matches_expected_name","kept"
"67810","b_al-haddar","al-haddar","6248","AL-HADDAR","","","already_matches_expected_name","kept"
"67816","b_qasr-al-adi","qasr-al-adi","6249","QASR-AL-ADI","","","already_matches_expected_name","kept"
"67868","b_sanaa","sanaa","6276","SANAA","","","already_matches_expected_name","kept"
"67874","b_ash-sharaf","ash-sharaf","6272","ASH-SHARAF","","","already_matches_expected_name","kept"
"67880","b_huth","huth","6273","HUTH","","","already_matches_expected_name","kept"
"67886","b_ar-rayda","ar-rayda","6274","AR-RAYDA","","","already_matches_expected_name","kept"
"67892","b_shibam-sanaa","shibam-sanaa","6275","SHIBAM-SANAA","","","already_matches_expected_name","kept"
"67902","b_attar","attar","6240","ATTAR","","","already_matches_expected_name","kept"
"67908","b_harad","harad","6241","HARAD","","","already_matches_expected_name","kept"
"67914","b_al-mahjam","al-mahjam","6270","AL-MAHJAM","","","already_matches_expected_name","kept"
"67920","b_kamaran","kamaran","6271","KAMARAN","","","already_matches_expected_name","kept"
"67930","b_najran","najran","6243","NAJRAN","","","already_matches_expected_name","kept"
"67936","b_sada","sada","6242","SADA","","","already_matches_expected_name","kept"
"67946","b_zabid","zabid","6280","ZABID","","","already_matches_expected_name","kept"
"67952","b_fashal","fashal","6278","FASHAL","","","already_matches_expected_name","kept"
"67958","b_ghalafiqa","ghalafiqa","6279","GHALAFIQA","","","already_matches_expected_name","kept"
"67975","b_main","main","6299","MAIN","","","already_matches_expected_name","kept"
"67981","b_shabwa","shabwa","6296","SHABWA","","","already_matches_expected_name","kept"
"67987","b_bayhan","bayhan","6297","BAYHAN","","","already_matches_expected_name","kept"
"67993","b_baraqish","baraqish","6298","BARAQISH","","","already_matches_expected_name","kept"
"68003","b_wabar","wabar","6300","WABAR","","","already_matches_expected_name","kept"
"68009","b_hisn_al-abr","hisn_al-abr","6301","HISN_AL-ABR","","","already_matches_expected_name","kept"
"68026","b_taizz","taizz","6284","TAIZZ","","","already_matches_expected_name","kept"
"68032","b_al-janad","al-janad","6285","AL-JANAD","","","already_matches_expected_name","kept"
"68038","b_zafar","zafar","6286","ZAFAR","","","already_matches_expected_name","kept"
"68044","b_rada","rada","6287","RADA","","","already_matches_expected_name","kept"
"68050","b_lawdar","lawdar","6288","LAWDAR","","","already_matches_expected_name","kept"
"68060","b_al-mandab","al-mandab","6282","AL-MANDAB","","","already_matches_expected_name","kept"
"68066","b_mawza","mawza","6281","MAWZA","","","already_matches_expected_name","kept"
"68072","b_al-maafir","al-maafir","6283","AL-MAAFIR","","","already_matches_expected_name","kept"
"68078","b_musaymir","musaymir","6289","MUSAYMIR","","","already_matches_expected_name","kept"
"68084","b_aden","aden","6290","ADEN","","","already_matches_expected_name","kept"
"68094","b_saqra","saqra","6291","SAQRA","","","already_matches_expected_name","kept"
"68100","b_ahwan","ahwan","6292","AHWAN","","","already_matches_expected_name","kept"
"68106","b_azzan","azzan","6294","AZZAN","","","already_matches_expected_name","kept"
"68112","b_nisab","nisab","6295","NISAB","","","already_matches_expected_name","kept"
"68129","b_shibam","shibam","6306","SHIBAM","","","already_matches_expected_name","kept"
"68135","b_qabr_salih","qabr_salih","6307","QABR_SALIH","","","already_matches_expected_name","kept"
"68141","b_qutn","qutn","6308","QUTN","","","already_matches_expected_name","kept"
"68151","b_al-qhqaf","al-qhqaf","6302","AL-AHQAF","","","no_unique_definition_match","unresolved"
"68157","b_thamud","thamud","6303","THAMUD","","","already_matches_expected_name","kept"
"68167","b_hurayda","hurayda","6309","HURAYDA","","","already_matches_expected_name","kept"
"68173","b_khurayba","khurayba","6310","KHURAYBA","","","already_matches_expected_name","kept"
"68190","b_suq-socotra","suq-socotra","1369","Socotra","","","no_unique_definition_match","unresolved"
"68196","b_qualnsiyah","qualnsiyah","1310","Qualnsiyah","","","already_matches_expected_name","kept"
"68214","b_ash-shihr","ash-shihr","6312","ASH-SHIHR","","","already_matches_expected_name","kept"
"68220","b_balhaf","balhaf","6293","BALHAF","","","already_matches_expected_name","kept"
"68226","b_mukalla","mukalla","6311","MUKALLA","","","already_matches_expected_name","kept"
"68236","b_al-asa","al-asa","6313","AL-ASA","","","already_matches_expected_name","kept"
"68246","b_raysut","raysut","6314","RAYSUT","","","already_matches_expected_name","kept"
"68252","b_dhufar","dhufar","6315","DHUFAR","","","already_matches_expected_name","kept"
"68258","b_mirba","mirba","6316","MIRBA","","","already_matches_expected_name","kept"
"68264","b_hasik","hasik","6317","HASIK","","","already_matches_expected_name","kept"
"68346","b_faras","faras","6336","FARAS","","","already_matches_expected_name","kept"
"68352","b_serra","serra","6335","SERRA","","","already_matches_expected_name","kept"
"68363","b_qasr_ibrim","qasr_ibrim","6334","QASR_IBRIM","","","already_matches_expected_name","kept"
"68369","b_korosko","korosko","6332","KOROSKO","","","already_matches_expected_name","kept"
"68375","b_sheikh_dawud","sheikh_dawud","6333","SHEIKH_DAWUD","","","already_matches_expected_name","kept"
"68386","b_semna","semna","6337","SEMNA","","","already_matches_expected_name","kept"
"68392","b_akasha","akasha","6338","AKASHA","","","already_matches_expected_name","kept"
"68402","b_qurta","qurta","6329","QURTA","","","already_matches_expected_name","kept"
"68408","b_ikhmindi","ikhmindi","6330","IKHMINDI","","","already_matches_expected_name","kept"
"68414","b_sayala","sayala","6331","SAYALA","","","already_matches_expected_name","kept"
"68424","b_kalabsha","kalabsha","6362","KALABSHA","","","already_matches_expected_name","kept"
"68430","b_sabagura","sabagura","6361","SABAGURA","","","already_matches_expected_name","kept"
"68447","b_old_dongola","old_dongola","6344","OLD-DONGOLA","","","already_matches_expected_name","kept"
"68453","b_tumbus","tumbus","6341","TUMBUS","","","already_matches_expected_name","kept"
"68459","b_kemna","kemna","6342","KEMNA","","","already_matches_expected_name","kept"
"68465","b_dongola","dongola","6343","DONGOLA","","","already_matches_expected_name","kept"
"68471","b_debba","debba","6345","DEBBA","","","already_matches_expected_name","kept"
"68481","b_sai","sai","6339","SAI","","","already_matches_expected_name","kept"
"68487","b_delgo","delgo","6340","DELGO","","","already_matches_expected_name","kept"
"68493","b_kassi-markol","kassi-markol","6359","KASSI-MARKOL","","","already_matches_expected_name","kept"
"68503","b_grnetti","grnetti","6346","GRNETTI","","","already_matches_expected_name","kept"
"68509","b_tankasi","tankasi","6347","TANKASI","","","already_matches_expected_name","kept"
"68515","b_kareima","kareima","6348","KAREIMA","","","already_matches_expected_name","kept"
"68521","b_nuri","nuri","6349","NURI","","","already_matches_expected_name","kept"
"68527","b_diffar","diffar","6360","DIFFAR","","","already_matches_expected_name","kept"
"68537","b_wadi_el-milk","wadi_el-milk","6415","WADI_EL-MILK","","","already_matches_expected_name","kept"
"68543","b_jebel_abu_negila","jebel_abu_negila","6427","JEBEL_ABU_NEGILA","","","already_matches_expected_name","kept"
"68549","b_bir_el-kai","bir_el-kai","6428","BIR_EL-KAI","","","already_matches_expected_name","kept"
"68555","b_upper_milk","upper_milk","6896","UPPER_MILK","","","already_matches_expected_name","kept"
"68573","b_shemkhiya","shemkhiya","6367","SHEMKHIYA","","","already_matches_expected_name","kept"
"68579","b_redab","redab","6368","REDAB","","","already_matches_expected_name","kept"
"68585","b_kuweib","kuweib","6369","KUWEIB","","","already_matches_expected_name","kept"
