"root","barony","source_type","old_source_id","final_new_id","reason"
"h_china","b_shuangcheng","orijinal","13092","13092","tracking"
"h_china","b_wulong_1","orijinal","9837","10519","tracking"
"h_china","b_dongjian","orijinal","9838","10521","tracking"
"h_china","b_sigang","orijinal","11468","11468","tracking"
"h_china","b_dali_1","orijinal","10869","10869","tracking"
"h_china","b_ningbei","orijinal","12863","12863","tracking"
"h_china","b_yunnan","orijinal","11490","11490","tracking"
"h_china","b_nongdong","orijinal","10865","10865","tracking"
"h_china","b_shenli","orijinal","10866","10866","tracking"
"h_china","b_elu","orijinal","10863","10863","tracking"
"h_china","b_moyu","orijinal","10867","10867","tracking"
"h_china","b_jianchuan","orijinal","10875","10875","tracking"
"h_china","b_lanxi","orijinal","10876","10876","tracking"
"h_china","b_yunlong","orijinal","10870","10870","tracking"
"h_china","b_kunmimg","orijinal","10884","10884","tracking"
"h_china","b_lidou","orijinal","10885","10885","tracking"
"h_china","b_loutou","orijinal","10886","10886","tracking"
"h_china","b_chengji_1","orijinal","10874","10874","tracking"
"h_china","b_luogong","orijinal","10888","10888","tracking"
"h_china","b_songwai","orijinal","10887","10887","tracking"
"h_china","b_huichuan_1","orijinal","10868","10868","tracking"
"h_china","b_nuodan","orijinal","10883","10883","tracking"
"h_china","b_xituo","orijinal","10871","10871","tracking"
"h_china","b_yuexi","orijinal","10877","10877","tracking"
"h_china","b_taideng","orijinal","10881","10881","tracking"
"h_china","b_menggu","orijinal","11476","11476","tracking"
"h_china","b_kainan","orijinal","11488","11488","tracking"
"h_china","b_hepu","orijinal","10905","10905","tracking"
"h_china","b_buri_2","orijinal","10904","10904","tracking"
"h_china","b_buteng","orijinal","10902","10902","tracking"
"h_china","b_fengyi","orijinal","10906","10906","tracking"
"h_china","b_weiyuan_1","orijinal","10864","10864","tracking"
"h_china","b_luotuo","orijinal","10903","10903","tracking"
"h_china","b_tuodong","orijinal","10873","10873","tracking"
"h_china","b_anning","orijinal","11474","11474","tracking"
"h_china","b_que","orijinal","10445","10445","tracking"
"h_china","b_shicheng_1","orijinal","11475","11475","tracking"
"h_china","b_yushi","orijinal","10444","10444","tracking"
"h_china","b_shizong","orijinal","10448","10448","tracking"
"h_china","b_bipan","orijinal","10872","10872","tracking"
"h_china","b_lulu","orijinal","10437","10437","tracking"
"h_china","b_yilong","orijinal","11487","11487","tracking"
"h_china","b_tonghai","orijinal","10891","10891","tracking"
"h_china","b_xie","orijinal","11489","11489","tracking"
"h_china","b_qixi","orijinal","10890","10890","tracking"
"h_china","b_jianshui","orijinal","11477","11477","tracking"
"h_china","b_hami_2","orijinal","10450","10450","tracking"
"h_china","b_baogu","orijinal","10907","10907","tracking"
"h_china","b_mile","orijinal","10467","10467","tracking"
"h_china","b_muze","orijinal","11478","11478","tracking"
"h_china","b_ayue","orijinal","12508","12508","tracking"
"h_china","b_mengpeng","orijinal","10889","10889","tracking"
"h_china","b_nanhai","orijinal","8892","8892","tracking"
"h_china","b_qingyuan_1","orijinal","12983","12983","tracking"
"h_china","b_huaiji","orijinal","12982","12982","tracking"
"h_china","b_zengcheng","orijinal","12979","12979","tracking"
"h_china","b_xiangshan_1","orijinal","10382","10382","tracking"
"h_china","b_gaoyao","orijinal","8924","8924","tracking"
"h_china","b_sihui","orijinal","12980","12980","tracking"
"h_china","b_huameng","orijinal","8901","8901","tracking"
"h_china","b_zhenyang","orijinal","8902","8902","tracking"
"h_china","b_hankuang","orijinal","8903","8903","tracking"
"h_china","b_duanxi","orijinal","8925","8925","tracking"
"h_china","b_yuecheng_1","orijinal","10381","10381","tracking"
"h_china","b_fengchuan","orijinal","12981","12981","tracking"
"h_china","b_kaijian","orijinal","8927","8927","tracking"
"h_china","b_xinxing","orijinal","8921","8921","tracking"
"h_china","b_pingxing","orijinal","8923","8923","tracking"
"h_china","b_yongshun","orijinal","8922","8922","tracking"
"h_china","b_xinhui","orijinal","10294","12381","tracking"
"h_china","b_shuangshui","orijinal","8928","8928","tracking"
"h_china","b_jinshui_1","orijinal","8929","8929","tracking"
"h_china","b_jinkang","orijinal","8926","8926","tracking"
"h_china","b_zhennan","orijinal","8930","8930","tracking"
"h_china","b_yangchun","orijinal","8919","8919","tracking"
"h_china","b_luoshui","orijinal","8918","8918","tracking"
"h_china","b_fulin","orijinal","8920","8920","tracking"
"h_china","b_enping","orijinal","10295","12382","tracking"
"h_china","b_yangjiang","orijinal","8907","8907","tracking"
"h_china","b_duling","orijinal","8908","8908","tracking"
"h_china","b_guishan","orijinal","8900","8900","tracking"
"h_china","b_boluo","orijinal","8897","8897","tracking"
"h_china","b_heyuan","orijinal","12998","12998","tracking"
"h_china","b_haifeng","orijinal","8896","8896","tracking"
"h_china","b_luan_2","orijinal","12997","12997","tracking"
"h_china","b_xinle","orijinal","12972","12972","tracking"
"h_china","b_leixiang","orijinal","8898","8898","tracking"
"h_china","b_xingning","orijinal","8899","8899","tracking"
"h_china","b_qichang","orijinal","13132","13132","tracking"
"h_china","b_changle_1","orijinal","12999","12999","tracking"
"h_china","b_shikeng","orijinal","13000","13000","tracking"
"h_china","b_haiyang","orijinal","8894","8894","tracking"
"h_china","b_chaoyang","orijinal","8893","8893","tracking"
"h_china","b_jieyang","orijinal","12970","12970","tracking"
"h_china","b_wanchuan","orijinal","13118","13118","tracking"
"h_china","b_haining","orijinal","12971","12971","tracking"
"h_china","b_chengxiang","orijinal","8895","8895","tracking"
"h_china","b_likeng","orijinal","13116","13116","tracking"
"h_china","b_songkou","orijinal","13117","13117","tracking"
"h_china","b_dongguan","orijinal","10293","12380","tracking"
"h_china","b_baoan_1","orijinal","10297","12384","tracking"
"h_china","b_tunmen","orijinal","10296","12383","tracking"
"h_china","b_qujiang_1","orijinal","8905","8905","tracking"
"h_china","b_lechang","orijinal","8906","8906","tracking"
"h_china","b_wengyuan","orijinal","8904","8904","tracking"
"h_china","b_shixing","orijinal","13130","13130","tracking"
"h_china","b_zhenchang","orijinal","13131","13131","tracking"
"h_china","b_dianbai","orijinal","8910","8910","tracking"
"h_china","b_maoming","orijinal","8916","8916","tracking"
"h_china","b_baoning","orijinal","8909","8909","tracking"
"h_china","b_haikang","orijinal","9803","9273","tracking"
"h_china","b_xuwen","orijinal","9802","9272","tracking"
"h_china","b_suixi","orijinal","10425","10425","tracking"
"h_china","b_lianjiang_1","orijinal","8912","8912","tracking"
"h_china","b_shilong","orijinal","8914","8914","tracking"
"h_china","b_wuchuan_1","orijinal","8911","8911","tracking"
"h_china","b_linglu","orijinal","8913","8913","tracking"
"h_china","b_shecheng","orijinal","12930","12930","tracking"
"h_china","b_siqiongshan","orijinal","12931","12931","tracking"
"h_china","b_wenchang","orijinal","12932","12932","tracking"
"h_china","b_yilun","orijinal","12940","12940","tracking"
"h_china","b_changhua_1","orijinal","12941","12941","tracking"
"h_china","b_ganen","orijinal","12942","12942","tracking"
"h_china","b_ningyuan","orijinal","12937","12937","tracking"
"h_china","b_yande","orijinal","12938","12938","tracking"
"h_china","b_jiyang","orijinal","12939","12939","tracking"
"h_china","b_wanan_1","orijinal","12934","12934","tracking"
"h_china","b_lehui","orijinal","12935","12935","tracking"
"h_china","b_lingshui","orijinal","12936","12936","tracking"
"h_china","b_liodong","orijinal","12944","12944","tracking"
"h_china","b_limu","orijinal","12933","12933","tracking"
"h_china","b_chengmai","orijinal","12943","12943","tracking"
"h_china","b_lingui","orijinal","10056","12126","tracking"
"h_china","b_lingchuan","orijinal","10055","12125","tracking"
"h_china","b_lipu","orijinal","10058","12128","tracking"
"h_china","b_liding","orijinal","10057","12127","tracking"
"h_china","b_maping","orijinal","10244","12311","tracking"
"h_china","b_luorong","orijinal","10245","12312","tracking"
"h_china","b_luocao","orijinal","10246","12313","tracking"
"h_china","b_longcheng_1","orijinal","10393","10393","tracking"
"h_china","b_rongshui","orijinal","10243","12310","tracking"
"h_china","b_wuyang_1","orijinal","10242","12309","tracking"
"h_china","b_leshan_2","orijinal","10392","10392","tracking"
"h_china","b_yangshou","orijinal","10247","12314","tracking"
"h_china","b_wuxian","orijinal","10248","12315","tracking"
"h_china","b_laibin","orijinal","10285","12372","tracking"
"h_china","b_longshui","orijinal","10389","10389","tracking"
"h_china","b_dumeng","orijinal","10391","10391","tracking"
"h_china","b_yimeng","orijinal","10390","10390","tracking"
"h_china","b_pingle","orijinal","10426","10426","tracking"
"h_china","b_yangshuo","orijinal","10276","12344","tracking"
"h_china","b_longpimg","orijinal","10277","12345","tracking"
"h_china","b_cangwu","orijinal","10274","12342","tracking"
"h_china","b_linhe_1","orijinal","10272","12340","tracking"
"h_china","b_fuchuan_1","orijinal","10273","12341","tracking"
"h_china","b_pingnan","orijinal","10387","10387","tracking"
"h_china","b_wulang","orijinal","10279","12347","tracking"
"h_china","b_wulin","orijinal","10388","10388","tracking"
"h_china","b_puning_1","orijinal","10237","12304","tracking"
"h_china","b_beiliu","orijinal","10235","12302","tracking"
"h_china","b_longhua","orijinal","10233","12300","tracking"
"h_china","b_luchuan_1","orijinal","13020","13020","tracking"
"h_china","b_tanjin","orijinal","10275","12343","tracking"
"h_china","b_rongcheng_1","orijinal","10278","12346","tracking"
"h_china","b_cenxi","orijinal","10238","12305","tracking"
"h_china","b_hepu_1","orijinal","9757","8778","tracking"
"h_china","b_dalian","orijinal","10231","12298","tracking"
"h_china","b_fengshan","orijinal","12977","12977","tracking"
"h_china","b_bobai","orijinal","10232","12299","tracking"
"h_china","b_zhouluo","orijinal","10236","12303","tracking"
"h_china","b_longchi","orijinal","8915","8915","tracking"
"h_china","b_yuping","orijinal","10234","12301","tracking"
"h_china","b_xingye","orijinal","8917","8917","tracking"
"h_china","b_nanliu","orijinal","12978","12978","tracking"
"h_china","b_xuanhua","orijinal","9784","9051","tracking"
"h_china","b_ruhe","orijinal","9783","9049","tracking"
"h_china","b_wuyaun_1","orijinal","9781","8840","tracking"
"h_china","b_langning","orijinal","9840","10537","tracking"
"h_china","b_lingfang","orijinal","10282","12369","tracking"
"h_china","b_heshui","orijinal","10283","12370","tracking"
"h_china","b_ningpu","orijinal","9785","9057","tracking"
"h_china","b_yongding","orijinal","10284","12371","tracking"
"h_china","b_qinjiang","orijinal","9817","10462","tracking"
"h_china","b_lingshan","orijinal","9815","10420","tracking"
"h_china","b_anjing","orijinal","9816","10454","tracking"
"h_china","b_rangjiang","orijinal","9843","10553","tracking"
"h_china","b_wule","orijinal","9844","10564","tracking"
"h_china","b_xianchuan","orijinal","9845","10565","tracking"
"h_china","b_guiping","orijinal","13133","13133","tracking"
"h_china","b_dabin","orijinal","10280","12350","tracking"
"h_china","b_yulin_1","orijinal","9762","8783","tracking"
"h_china","b_dujiu","orijinal","9842","10549","tracking"
"h_china","b_hengshan_1","orijinal","9839","10535","tracking"
"h_china","b_shukun","orijinal","10188","12258","tracking"
"h_china","b_gongrao","orijinal","13090","13090","tracking"
"h_china","b_wande","orijinal","13091","13091","tracking"
"h_china","b_hai_dong","orijinal","10847","10847","tracking"
"h_china","b_lan_song","orijinal","10848","10848","tracking"
"h_china","b_van_asia","orijinal","10849","10849","tracking"
"h_china","b_binh_nguyen","orijinal","10852","10852","tracking"
"h_china","b_vi_long","orijinal","10853","10853","tracking"
"h_china","b_thuong_nguyen","orijinal","10854","10854","tracking"
"h_china","b_quang_nguyen","orijinal","10851","10851","tracking"
"h_china","b_nung","orijinal","10850","10850","tracking"
"h_china","b_nghe_an","orijinal","10839","10839","tracking"
"h_china","b_dien_chau","orijinal","10840","10840","tracking"
"h_china","b_nghe_an_2","orijinal","12509","12509","tracking"
"h_china","b_tra_lan","orijinal","12545","12545","tracking"
"h_china","b_sam_nuea","orijinal","11446","11446","tracking"
"h_china","b_hua_muong","orijinal","11491","11491","tracking"
"h_china","b_nam_dinh","orijinal","10843","10843","tracking"
"h_china","b_thanh_hoa","orijinal","10841","10841","tracking"
"h_china","b_lam_son","orijinal","11492","11492","tracking"
"h_china","b_truong_yen","orijinal","10842","10842","tracking"
"h_china","b_lam_tay","orijinal","10855","10855","tracking"
"h_china","b_tam_giang","orijinal","10859","10859","tracking"
"h_china","b_chau_phong","orijinal","10862","10862","tracking"
"h_china","b_ha_giang","orijinal","11499","11499","tracking"
"h_china","b_quoc_oai","orijinal","10860","10860","tracking"
"h_china","b_hoang_giang","orijinal","10858","10858","tracking"
"h_china","b_son_la","orijinal","11445","11445","tracking"
"h_china","b_muong_lay","orijinal","11500","11500","tracking"
"h_china","b_thang_long","orijinal","10861","10861","tracking"
"h_china","b_ha_bac","orijinal","10857","10857","tracking"
"h_china","b_phu_luong","orijinal","10856","10856","tracking"
"h_china","b_long_hung","orijinal","10844","10844","tracking"
"h_china","b_kien_xuong","orijinal","10845","10845","tracking"
"h_china","b_tan_hung","orijinal","10846","10846","tracking"
"e_suvarnabhumi","b_pagan","orijinal","9550","9550","tracking"
"e_suvarnabhumi","b_popa","orijinal","9551","9551","tracking"
"e_suvarnabhumi","b_myitche","orijinal","9554","9554","tracking"
"e_suvarnabhumi","b_tantkyitaung","orijinal","9553","9553","tracking"
"e_suvarnabhumi","b_nyaung_u","orijinal","9552","9552","tracking"
"e_suvarnabhumi","b_powundaung","orijinal","9555","9555","tracking"
"e_suvarnabhumi","b_ava","orijinal","9556","9556","tracking"
"e_suvarnabhumi","b_pinya","orijinal","9557","9557","tracking"
"e_suvarnabhumi","b_taungbyon","orijinal","9558","9558","tracking"
"e_suvarnabhumi","b_kyaukse","orijinal","9559","9559","tracking"
"e_suvarnabhumi","b_maingmaw","orijinal","9560","9560","tracking"
"e_suvarnabhumi","b_mekkhaya","orijinal","9561","9561","tracking"
"e_suvarnabhumi","b_yawnghwe","orijinal","9570","9570","tracking"
"e_suvarnabhumi","b_minbu","orijinal","9562","9562","tracking"
"e_suvarnabhumi","b_salin","orijinal","9563","9563","tracking"
"e_suvarnabhumi","b_ngape","orijinal","9564","9564","tracking"
"e_suvarnabhumi","b_shwesettaw","orijinal","9565","9565","tracking"
"e_suvarnabhumi","b_sagaing","orijinal","9568","9568","tracking"
"e_suvarnabhumi","b_halin","orijinal","9569","9569","tracking"
"e_suvarnabhumi","b_myinmu","orijinal","9639","9639","tracking"
"e_suvarnabhumi","b_yamethin","orijinal","9571","9571","tracking"
"e_suvarnabhumi","b_peikthanomyo","orijinal","9574","9574","tracking"
"e_suvarnabhumi","b_binnaka","orijinal","9573","9573","tracking"
"e_suvarnabhumi","b_takon","orijinal","9643","9643","tracking"
"e_suvarnabhumi","b_wuntho","orijinal","9644","9644","tracking"
"e_suvarnabhumi","b_htigyaing","orijinal","9645","9645","tracking"
"e_suvarnabhumi","b_myedu","orijinal","9646","9646","tracking"
"e_suvarnabhumi","b_madaya","orijinal","9640","9640","tracking"
"e_suvarnabhumi","b_momeik","orijinal","9642","9642","tracking"
"e_suvarnabhumi","b_singu","orijinal","9641","9641","tracking"
"e_suvarnabhumi","b_hanlan","orijinal","9647","9647","tracking"
"e_suvarnabhumi","b_maukkadaw","orijinal","9622","9622","tracking"
"e_suvarnabhumi","b_mingiu","orijinal","9623","9623","tracking"
"e_suvarnabhumi","b_kale","orijinal","9624","9624","tracking"
"e_suvarnabhumi","b_chin","orijinal","9625","9625","tracking"
"e_suvarnabhumi","b_hsawnghsup","orijinal","9658","9658","tracking"
"e_suvarnabhumi","b_sriksetra","orijinal","9588","9588","tracking"
"e_suvarnabhumi","b_myede","orijinal","9589","9589","tracking"
"e_suvarnabhumi","b_thayetmyo","orijinal","9590","9590","tracking"
"e_suvarnabhumi","b_taungdwingyi","orijinal","9634","9634","tracking"
"e_suvarnabhumi","b_magwe","orijinal","9575","9575","tracking"
"e_suvarnabhumi","b_shwemyo","orijinal","9572","9572","tracking"
"e_suvarnabhumi","b_hinthada","orijinal","9591","9591","tracking"
"e_suvarnabhumi","b_myanaung","orijinal","9592","9592","tracking"
"e_suvarnabhumi","b_toungoo","orijinal","9593","9593","tracking"
"e_suvarnabhumi","b_mong_pai","orijinal","9594","9594","tracking"
"e_suvarnabhumi","b_swa","orijinal","9595","9595","tracking"
"e_suvarnabhumi","b_vaisali","orijinal","9576","9576","tracking"
"e_suvarnabhumi","b_launggyet","orijinal","9577","9577","tracking"
"e_suvarnabhumi","b_mrauk_u","orijinal","9578","9578","tracking"
"e_suvarnabhumi","b_mahamuni","orijinal","9579","9579","tracking"
"e_suvarnabhumi","b_akyab","orijinal","9580","9580","tracking"
"e_suvarnabhumi","b_ramu","orijinal","9581","9581","tracking"
"e_suvarnabhumi","b_dianga","orijinal","9582","9582","tracking"
"e_suvarnabhumi","b_thabeik_taung","orijinal","9583","9583","tracking"
"e_suvarnabhumi","b_matamuhuri","orijinal","9584","9584","tracking"
"e_suvarnabhumi","b_sandoway","orijinal","9585","9585","tracking"
"e_suvarnabhumi","b_ramree","orijinal","9586","9586","tracking"
"e_suvarnabhumi","b_an","orijinal","9587","9587","tracking"
"e_suvarnabhumi","b_thaton","orijinal","9627","9627","tracking"
"e_suvarnabhumi","b_muttina","orijinal","9628","9628","tracking"
"e_suvarnabhumi","b_mawlamyine","orijinal","9629","9629","tracking"
"e_suvarnabhumi","b_taikkala","orijinal","9630","9630","tracking"
"e_suvarnabhumi","b_sittaung","orijinal","9637","9637","tracking"
"e_suvarnabhumi","b_shwegyin","orijinal","9638","9638","tracking"
"e_suvarnabhumi","b_pegu","orijinal","9596","9596","tracking"
"e_suvarnabhumi","b_tharrawaddy","orijinal","9635","9635","tracking"
"e_suvarnabhumi","b_phyu","orijinal","9636","9636","tracking"
"e_suvarnabhumi","b_dagon","orijinal","9598","9598","tracking"
"e_suvarnabhumi","b_syriam","orijinal","9597","9597","tracking"
"e_suvarnabhumi","b_krapan","orijinal","9599","9599","tracking"
"e_suvarnabhumi","b_bogale","orijinal","9626","9626","tracking"
"e_suvarnabhumi","b_kusumi","orijinal","9632","9632","tracking"
"e_suvarnabhumi","b_myaungmya","orijinal","9633","9633","tracking"
"e_suvarnabhumi","b_negrais","orijinal","9631","9631","tracking"
"e_suvarnabhumi","b_mongnai","orijinal","10970","10970","tracking"
"e_suvarnabhumi","b_mongnawn","orijinal","10972","10972","tracking"
"e_suvarnabhumi","b_mawkmai","orijinal","10973","10973","tracking"
"e_suvarnabhumi","b_hsenwi","orijinal","10976","10976","tracking"
"e_suvarnabhumi","b_monghsu","orijinal","11486","11486","tracking"
"e_suvarnabhumi","b_hsipaw","orijinal","10975","10975","tracking"
"e_suvarnabhumi","b_mongmit","orijinal","11452","11452","tracking"
"e_suvarnabhumi","b_nyaungshwe","orijinal","10965","10965","tracking"
"e_suvarnabhumi","b_taunggyi_south","orijinal","11493","11493","tracking"
"e_suvarnabhumi","b_laikha","orijinal","10971","10971","tracking"
"e_suvarnabhumi","b_mongkung","orijinal","10974","10974","tracking"
"e_suvarnabhumi","b_yongchang_yongchang","orijinal","10901","10901","tracking"
"e_suvarnabhumi","b_yongchang_shengxiang","orijinal","10899","10899","tracking"
"e_suvarnabhumi","b_yongchang_qingdian","orijinal","10900","10900","tracking"
"e_suvarnabhumi","b_asian_wa","orijinal","10897","10897","tracking"
"e_suvarnabhumi","b_gengma","orijinal","11470","11470","tracking"
"e_suvarnabhumi","b_lincang","orijinal","12544","12544","tracking"
"e_suvarnabhumi","b_moeng_laem","orijinal","11472","11472","tracking"
"e_suvarnabhumi","b_keng_tung","orijinal","11479","11479","tracking"
"e_suvarnabhumi","b_mong_yang","orijinal","11329","11329","tracking"
"e_suvarnabhumi","b_momauk","orijinal","10987","10987","tracking"
"e_suvarnabhumi","b_bumangdian","orijinal","11480","11480","tracking"
"e_suvarnabhumi","b_waingmaw","orijinal","10988","10988","tracking"
"e_suvarnabhumi","b_myitkyina","orijinal","10989","10989","tracking"
"e_suvarnabhumi","b_danai","orijinal","10984","10984","tracking"
"e_suvarnabhumi","b_sumpra_bum","orijinal","10981","10981","tracking"
"e_suvarnabhumi","b_monyin","orijinal","10982","10982","tracking"
"e_suvarnabhumi","b_hpakant","orijinal","10983","10983","tracking"
"e_suvarnabhumi","b_mogaung","orijinal","10985","10985","tracking"
"e_suvarnabhumi","b_shwegu","orijinal","10986","10986","tracking"
"e_suvarnabhumi","b_putao","orijinal","10979","10979","tracking"
"e_suvarnabhumi","b_nongmun","orijinal","10977","10977","tracking"
"e_suvarnabhumi","b_hkawlanghu","orijinal","10978","10978","tracking"
"e_suvarnabhumi","b_nandian","orijinal","11481","11481","tracking"
"e_suvarnabhumi","b_nujiang_lisu","orijinal","10991","10991","tracking"
"e_suvarnabhumi","b_chihpwi","orijinal","10990","10990","tracking"
"e_suvarnabhumi","b_sawlaw","orijinal","10980","10980","tracking"
"e_suvarnabhumi","b_kokang","orijinal","11473","11473","tracking"
"e_suvarnabhumi","b_lop_buri","orijinal","10822","10822","tracking"
"e_suvarnabhumi","b_chan_sen","orijinal","10968","10968","tracking"
"e_suvarnabhumi","b_sri_thep","orijinal","10910","10910","tracking"
"e_suvarnabhumi","b_khu_bua","orijinal","10821","10821","tracking"
"e_suvarnabhumi","b_uthai_thani","orijinal","10969","10969","tracking"
"e_suvarnabhumi","b_mueang_sing","orijinal","12505","12505","tracking"
"e_suvarnabhumi","b_nakhon_pathom","orijinal","10911","10911","tracking"
"e_suvarnabhumi","b_bangkok","orijinal","10950","10950","tracking"
"e_suvarnabhumi","b_ayuthia","orijinal","10994","10994","tracking"
"e_suvarnabhumi","b_u_thong","orijinal","12852","12852","tracking"
"e_suvarnabhumi","b_luang_prabang","orijinal","10893","10893","tracking"
"e_suvarnabhumi","b_sainyabuli","orijinal","12503","12503","tracking"
"e_suvarnabhumi","b_muang_ngoi","orijinal","11467","11467","tracking"
"e_suvarnabhumi","b_muang_souy","orijinal","10967","10967","tracking"
"e_suvarnabhumi","b_chiang_khaeng","orijinal","11485","11485","tracking"
"e_suvarnabhumi","b_moeng_phong","orijinal","12879","12879","tracking"
"e_suvarnabhumi","b_pak_beng","orijinal","11451","11451","tracking"
"e_suvarnabhumi","b_nan","orijinal","12502","12502","tracking"
"e_suvarnabhumi","b_muang_thong","orijinal","10945","10945","tracking"
"e_suvarnabhumi","b_chiang_klang","orijinal","10962","10962","tracking"
"e_suvarnabhumi","b_chiang_saen","orijinal","10898","10898","tracking"
"e_suvarnabhumi","b_mong_hang","orijinal","10896","10896","tracking"
"e_suvarnabhumi","b_chiang_rai","orijinal","12501","12501","tracking"
"e_suvarnabhumi","b_chakangrao","orijinal","12504","12504","tracking"
"e_suvarnabhumi","b_kamphaeng_phet","orijinal","10955","10955","tracking"
"e_suvarnabhumi","b_thap_chumphon","orijinal","12851","12851","tracking"
"e_suvarnabhumi","b_phetchabun","orijinal","10956","10956","tracking"
"e_suvarnabhumi","b_phitsanulok","orijinal","10953","10953","tracking"
"e_suvarnabhumi","b_phichit","orijinal","10954","10954","tracking"
"e_suvarnabhumi","b_srideb","orijinal","10818","10818","tracking"
"e_suvarnabhumi","b_sukhothai","orijinal","10961","10961","tracking"
"e_suvarnabhumi","b_si_satchanalai","orijinal","12854","12854","tracking"
"e_suvarnabhumi","b_sawangkaburi","orijinal","10963","10963","tracking"
"e_suvarnabhumi","b_ban_lan","orijinal","12857","12857","tracking"
"e_suvarnabhumi","b_lampang","orijinal","10952","10952","tracking"
"e_suvarnabhumi","b_phayao","orijinal","12855","12855","tracking"
"e_suvarnabhumi","b_phrae","orijinal","11448","11448","tracking"
"e_suvarnabhumi","b_THAI_Phetchaburi","orijinal","11437","11437","tracking"
"e_suvarnabhumi","b_THAI_Chumpon","orijinal","11434","11434","tracking"
"e_suvarnabhumi","b_THAI_Singkhon","orijinal","11435","11435","tracking"
"e_suvarnabhumi","b_THAI_Na_Rang","orijinal","11436","11436","tracking"
"e_suvarnabhumi","b_THAI_Tenasserim","orijinal","11432","11432","tracking"
"e_suvarnabhumi","b_THAI_Mergui","orijinal","11433","11433","tracking"
"e_suvarnabhumi","b_THAI_Kra_Buri","orijinal","11431","11431","tracking"
"e_suvarnabhumi","b_thanbyuzayat","orijinal","10995","10995","tracking"
"e_suvarnabhumi","b_dawei","orijinal","10996","10996","tracking"
"e_suvarnabhumi","b_ye","orijinal","10997","10997","tracking"
"e_suvarnabhumi","b_hlaingbwe","orijinal","11449","11449","tracking"
"e_suvarnabhumi","b_mueang_tak","orijinal","11447","11447","tracking"
"e_suvarnabhumi","b_mae_sot","orijinal","10964","10964","tracking"
"e_suvarnabhumi","b_hot","orijinal","11497","11497","tracking"
"e_suvarnabhumi","b_haripunjaya","orijinal","11441","11441","tracking"
"e_suvarnabhumi","b_chiang_mai","orijinal","11450","11450","tracking"
"e_suvarnabhumi","b_chom_thong","orijinal","11495","11495","tracking"
"e_suvarnabhumi","b_phrao","orijinal","12856","12856","tracking"
"e_suvarnabhumi","b_mae_hong_son","orijinal","10960","10960","tracking"
"e_suvarnabhumi","b_pai","orijinal","11494","11494","tracking"
"e_suvarnabhumi","b_karen","orijinal","11496","11496","tracking"
"e_suvarnabhumi","b_chiang_rung","orijinal","10894","10894","tracking"
"e_suvarnabhumi","b_mong_la","orijinal","10895","10895","tracking"
"e_suvarnabhumi","b_chiang_coeng","orijinal","12540","12540","tracking"
"e_suvarnabhumi","b_moeng_hing","orijinal","10892","10892","tracking"
"e_suvarnabhumi","b_moeng_cae","orijinal","11471","11471","tracking"
"e_suvarnabhumi","b_moeng_long","orijinal","11482","11482","tracking"
"e_suvarnabhumi","b_muang_u","orijinal","11484","11484","tracking"
"e_suvarnabhumi","b_muang_sing","orijinal","12541","12541","tracking"
"e_suvarnabhumi","b_chiang_tong","orijinal","11483","11483","tracking"
"e_kambuja","b_ca_mau","orijinal","10912","10912","tracking"
"e_kambuja","b_soc_trang","orijinal","10913","10913","tracking"
"e_kambuja","b_oc_eo","orijinal","10813","10813","tracking"
"e_kambuja","b_binh_dai","orijinal","10914","10914","tracking"
"e_kambuja","b_ba_tri","orijinal","10915","10915","tracking"
"e_kambuja","b_thanh_phu","orijinal","10916","10916","tracking"
"e_kambuja","b_baigaur","orijinal","10835","10835","tracking"
"e_kambuja","b_go_cong","orijinal","10917","10917","tracking"
"e_kambuja","b_phuoc_tuy","orijinal","10920","10920","tracking"
"e_kambuja","b_dinh_tuong","orijinal","10923","10923","tracking"
"e_kambuja","b_binh_long","orijinal","10924","10924","tracking"
"e_kambuja","b_binh_long_2","orijinal","12506","12506","tracking"
"e_kambuja","b_xuan_loc","orijinal","10918","10918","tracking"
"e_kambuja","b_vyadhapura","orijinal","10809","10809","tracking"
"e_kambuja","b_indrapura_khmer","orijinal","10808","10808","tracking"
"e_kambuja","b_svay_rieng","orijinal","10930","10930","tracking"
"e_kambuja","b_kien_phong","orijinal","10922","10922","tracking"
"e_kambuja","b_kracheh_nokor","orijinal","10807","10807","tracking"
"e_kambuja","b_tay_ninh","orijinal","10919","10919","tracking"
"e_kambuja","b_binh_long_3","orijinal","12507","12507","tracking"
"e_kambuja","b_angkor","orijinal","10816","10816","tracking"
"e_kambuja","b_krung_poi_pet","orijinal","11438","11438","tracking"
"e_kambuja","b_tribhuvanamaheshvara","orijinal","10819","10819","tracking"
"e_kambuja","b_dong_si_mahosot","orijinal","12511","12511","tracking"
"e_kambuja","b_surin","orijinal","10943","10943","tracking"
"e_kambuja","b_khorat","orijinal","10937","10937","tracking"
"e_kambuja","b_sambhupura","orijinal","10804","10804","tracking"
"e_kambuja","b_hanchei","orijinal","10814","10814","tracking"
"e_kambuja","b_preah_khan","orijinal","10803","10803","tracking"
"e_kambuja","b_prea_vihear","orijinal","10802","10802","tracking"
"e_kambuja","b_lingapura","orijinal","10817","12538","tracking"
"e_kambuja","b_choam_khsant","orijinal","10936","10936","tracking"
"e_kambuja","b_si_sa_ket","orijinal","10942","10942","tracking"
"e_kambuja","b_koh_ker","orijinal","10908","10908","tracking"
