"subset_name","rgb","pixel_count","bbox","min_x","min_y","max_x","max_y","definition_found","source_id","source_name"
"orijinal_dogu","252,108,237","621","6609,1749 -> 6640,1784","6609","1749","6640","1784","True","13166",""
"orijinal_dogu","252,116,175","1112","7296,1265 -> 7333,1310","7296","1265","7333","1310","True","11742","Liao_Jizhou"
"orijinal_dogu","252,118,34","616","8423,1554 -> 8452,1585","8423","1554","8452","1585","True","10665","Nasu"
"orijinal_dogu","252,120,150","1154","7183,1952 -> 7251,1991","7183","1952","7251","1991","True","8947","b_chuzhou_yancheng"
"orijinal_dogu","252,150,135","588","6470,2357 -> 6502,2389","6470","2357","6502","2389","True","10414","b_nanzhou_nanchuan"
"orijinal_dogu","252,157,66","917","7233,2142 -> 7281,2181","7233","2142","7281","2181","True","10345","b_hangzhou_yuhang"
"orijinal_dogu","252,160,240","580","6711,2246 -> 6783,2282","6711","2246","6783","2282","True","10461","river_yangtze"
"orijinal_dogu","252,166,142","1064","6471,1834 -> 6512,1869","6471","1834","6512","1869","True","10101","b_xiazhou_ningshuo"
"orijinal_dogu","252,36,248","520","6338,2376 -> 6371,2406","6338","2376","6371","2406","True","10222","b_jiazhou_qianwei"
"orijinal_dogu","252,37,74","583","8392,1630 -> 8424,1656","8392","1630","8424","1656","True","10727","Iruma"
"orijinal_dogu","252,78,25","2557","6472,946 -> 6554,1011","6472","946","6554","1011","True","11555","FIC_Mong_Kharbelcheer"
"orijinal_dogu","252,82,244","803","6824,2526 -> 6852,2565","6824","2526","6852","2565","True","10272","b_hezhou_linhe"
"orijinal_dogu","252,99,199","688","6399,2081 -> 6453,2119","6399","2081","6453","2119","True","10267","b_fengzhou_liangquan"
"orijinal_dogu","253,145,226","534","6305,2257 -> 6334,2287","6305","2257","6334","2287","True","10219","b_pengzhou_jiulong"
"orijinal_dogu","253,230,215","1006","6785,2071 -> 6836,2103","6785","2071","6836","2103","True","13025","b_tangzhou_biyang_east"
"orijinal_dogu","253,255,38","3371","6394,1754 -> 6481,1814","6394","1754","6481","1814","True","12976","XYZ"
"orijinal_dogu","253,41,211","1111","6577,2034 -> 6631,2082","6577","2034","6631","2082","True","10051","b_something_shangluo"
"orijinal_dogu","253,53,70","468","8202,1721 -> 8232,1744","8202","1721","8232","1744","True","10742","KÅka"
"orijinal_dogu","253,86,32","691","6723,2098 -> 6755,2133","6723","2098","6755","2133","True","13030","b_dengzhou_jutang_south"
"orijinal_dogu","254,194,76","646","6344,1820 -> 6378,1845","6344","1820","6378","1845","True","12957","b_weizhou_mingsha_north"
"orijinal_dogu","254,26,236","27083","7805,2014 -> 8034,2227","7805","2014","8034","2227","True","12646","sea_kagoshima_bay"
"orijinal_dogu","254,36,134","1100","6855,2256 -> 6916,2306","6855","2256","6916","2306","True","10398","b_ezhou_tangnian"
"orijinal_dogu","254,66,214","287","6503,2329 -> 6523,2355","6503","2329","6523","2355","True","10006","b_fuzhou_fuling"
"orijinal_dogu","255,102,170","1992","6105,2578 -> 6170,2625","6105","2578","6170","2625","True","10870","Dali_Yunlong"
"orijinal_dogu","255,105,250","847","7254,2310 -> 7294,2347","7254","2310","7294","2347","True","10335","b_fuzhou_lianjiang"
"orijinal_dogu","255,107,215","1432","6262,2798 -> 6302,2853","6262","2798","6302","2853","True","11482","Moeng Long"
"orijinal_dogu","255,112,143","1370","6534,3140 -> 6578,3181","6534","3140","6578","3181","True","10933","Rovieng"
"orijinal_dogu","255,112,207","914","6355,2930 -> 6411,2958","6355","2930","6411","2958","True","10820","Vien_Chan"
"orijinal_dogu","255,114,107","1382","6208,2460 -> 6248,2516","6208","2460","6248","2516","True","10885","Shanju_Ruku"
"orijinal_dogu","255,114,180","958","6051,2821 -> 6091,2854","6051","2821","6091","2854","True","10974","Mongkung"
"orijinal_dogu","255,116,88","716","8359,1354 -> 8393,1394","8359","1354","8393","1394","True","10704","Nushiro/Hiyama"
"orijinal_dogu","255,127,124","1795","6535,3356 -> 6576,3420","6535","3356","6576","3420","True","10912","Ca_Mau"
"orijinal_dogu","255,127,161","1656","6256,3077 -> 6303,3133","6256","3077","6303","3133","True","10822","Lop_Buri"
"orijinal_dogu","255,130,194","1283","6268,2962 -> 6318,3005","6268","2962","6318","3005","True","10945","Muang Thong"
"orijinal_dogu","255,135,187","1226","6312,2973 -> 6365,3019","6312","2973","6365","3019","True","11444","Nong_Bua"
"orijinal_dogu","255,135,203","467","6608,3331 -> 6645,3355","6608","3331","6645","3355","True","10914","Binh_Dai"
"orijinal_dogu","255,137,117","1165","6460,2820 -> 6507,2867","6460","2820","6507","2867","True","11492","Lam Son"
"orijinal_dogu","255,139,94","1704","6278,2556 -> 6346,2605","6278","2556","6346","2605","True","11487","Luowu"
"orijinal_dogu","255,140,130","1537","6048,2926 -> 6093,2980","6048","2926","6093","2980","True","11496","Mae_Hong_Song_4"
"orijinal_dogu","255,140,209","909","6195,2727 -> 6241,2757","6195","2727","6241","2757","True","10903","Weichu_Luotuo"
"orijinal_dogu","255,140,230","1011","6486,2701 -> 6531,2733","6486","2701","6531","2733","True","10854","Thuong_Nguyen"
"orijinal_dogu","255,143,219","5215","6650,3155 -> 6757,3267","6650","3155","6757","3267","True","12903","Viet_Mountains_8"
"orijinal_dogu","255,143,83","4049","6596,3012 -> 6736,3121","6596","3012","6736","3121","True","12902","Viet_Mountains_7"
"orijinal_dogu","255,146,119","1735","7246,1442 -> 7302,1494","7246","1442","7302","1494","True","11785","Liao_Shenyang"
"orijinal_dogu","255,151,100","824","6879,2642 -> 6918,2682","6879","2642","6918","2682","True","8921","b_xinzhou_tinxing"
"orijinal_dogu","255,153,219","881","6230,2481 -> 6258,2533","6230","2481","6258","2533","True","10884","Shanju_Xiangcheng"
"orijinal_dogu","255,155,102","4883","6578,3022 -> 6727,3142","6578","3022","6727","3142","True","12521","Viet_Mountains_2"
"orijinal_dogu","255,155,157","802","6528,2679 -> 6567,2718","6528","2679","6567","2718","True","10850","Nung"
"orijinal_dogu","255,161,79","1312","6340,2543 -> 6385,2603","6340","2543","6385","2603","True","11475","Shicheng"
"orijinal_dogu","255,163,124","2416","6498,2981 -> 6571,3052","6498","2981","6571","3052","True","10948","Mouang_Camphon"
"orijinal_dogu","255,163,213","2013","6079,2966 -> 6128,3023","6079","2966","6128","3023","True","10960","Mae_Hong_Song"
"orijinal_dogu","255,165,167","1501","6496,2766 -> 6558,2806","6496","2766","6558","2806","True","10861","Thang_Long"
"orijinal_dogu","255,168,176","1189","6235,3112 -> 6274,3153","6235","3112","6274","3153","True","10968","Chai_Nat"
"orijinal_dogu","255,168,200","1682","6128,3050 -> 6190,3098","6128","3050","6190","3098","True","10964","Mae_Sot"
"orijinal_dogu","255,170,155","1478","6240,2695 -> 6298,2744","6240","2695","6298","2744","True","10906","Weichu_Yinyuan"
"orijinal_dogu","255,170,228","2138","6695,3185 -> 6770,3272","6695","3185","6770","3272","True","12522","Viet_Mountains_3"
"orijinal_dogu","255,174,251","978","7043,2442 -> 7072,2495","7043","2442","7072","2495","True","13135","b_qianzhou_anyuan_north"
"orijinal_dogu","255,175,114","960","6711,3253 -> 6757,3290","6711","3253","6757","3290","True","10834","Malithit"
"orijinal_dogu","255,176,81","971","6304,2777 -> 6344,2823","6304","2777","6344","2823","True","11484","Muang U"
"orijinal_dogu","255,178,127","998","6735,2828 -> 6774,2871","6735","2828","6774","2871","True","12943","Hainan"
"orijinal_dogu","255,178,175","323","6432,3074 -> 6488,3090","6432","3074","6488","3090","True","12531","river_mun"
"orijinal_dogu","255,178,186","2394","6615,3161 -> 6673,3233","6615","3161","6673","3233","True","10929","Mondulkiri"
"orijinal_dogu","255,178,209","1223","6321,3052 -> 6370,3102","6321","3052","6370","3102","True","12512","Canasapura"
"orijinal_dogu","255,18,14","1486","6681,2512 -> 6733,2567","6681","2512","6733","2567","True","10057","b_guizhou_yongfu"
"orijinal_dogu","255,181,204","1968","6351,2947 -> 6417,2995","6351","2947","6417","2995","True","10947","Nong_Khai"
"orijinal_dogu","255,181,214","1296","6207,2551 -> 6266,2593","6207","2551","6266","2593","True","10866","Nongdong_North"
"orijinal_dogu","255,188,211","1296","6244,2457 -> 6295,2509","6244","2457","6295","2509","True","10877","Jianchang_Mukui"
"orijinal_dogu","255,190,122","1690","6241,2942 -> 6282,3007","6241","2942","6282","3007","True","12502","Nan"
"orijinal_dogu","255,191,89","1437","6175,2466 -> 6215,2515","6175","2466","6215","2515","True","10886","Shanju_Dalan"
"orijinal_dogu","255,201,206","933","6452,3179 -> 6503,3215","6452","3179","6503","3215","True","12517","river_tonle_sap"
"orijinal_dogu","255,204,248","1548","6453,3108 -> 6511,3148","6453","3108","6511","3148","True","10802","Prea_Vihear"
"orijinal_dogu","255,207,119","1263","6481,2956 -> 6550,2989","6481","2956","6550","2989","True","11466","Ban_Nathan"
"orijinal_dogu","255,214,252","1406","6399,2912 -> 6467,2948","6399","2912","6467","2948","True","11463","Borikham"
"orijinal_dogu","255,215,11","1047","6690,2389 -> 6730,2454","6690","2389","6730","2454","True","13236",""
"orijinal_dogu","255,215,155","237","6543,3307 -> 6576,3340","6543","3307","6576","3340","True","12514","river_mekong"
"orijinal_dogu","255,216,0","1318","7163,2069 -> 7290,2120","7163","2069","7290","2120","True","12948","x"
"orijinal_dogu","255,217,114","1241","6249,2526 -> 6290,2583","6249","2526","6290","2583","True","10868","Huichuan_Fawaina"
"orijinal_dogu","255,222,183","1948","6397,2800 -> 6464,2842","6397","2800","6464","2842","True","11446","Sam_Nuea"
"orijinal_dogu","255,233,140","1004","6204,3185 -> 6264,3216","6204","3185","6264","3216","True","10821","Rat_Buri"
"orijinal_dogu","255,236,175","985","6304,3201 -> 6356,3231","6304","3201","6356","3231","True","10934","Rayong"
"orijinal_dogu","255,240,206","703","6236,2717 -> 6281,2752","6236","2717","6281","2752","True","10904","Weichu_Buri"
"orijinal_dogu","255,247,109","479","6589,3333 -> 6635,3361","6589","3333","6635","3361","True","10915","Ba_Tri"
"orijinal_dogu","255,247,137","1212","6348,2852 -> 6403,2898","6348","2852","6403","2898","True","10967","Muang Souy"
"orijinal_dogu","255,255,142","595","6528,2718 -> 6555,2750","6528","2718","6555","2750","True","10849","Van"
"orijinal_dogu","255,40,169","1681","6030,2890 -> 6084,2935","6030","2890","6084","2935","True","11493","Taunggyi_South"
"orijinal_dogu","255,61,132","417","6418,3528 -> 6444,3554","6418","3528","6444","3554","True","11390","IMPASSABLE Malay Peninsula mountains 1"
"orijinal_dogu","255,61,133","3015","6342,3491 -> 6402,3640","6342","3491","6402","3640","True","11392","IMPASSABLE Malay Peninsula mountains 3"
"orijinal_dogu","255,61,145","1699","6290,1221 -> 6336,1275","6290","1221","6336","1275","True","11534","FIC_Mong_Herulun"
"orijinal_dogu","255,61,251","149","6391,3540 -> 6408,3555","6391","3540","6408","3555","True","11391","IMPASSABLE Malay Peninsula mountains 2"
"orijinal_dogu","255,64,69","389","6284,2344 -> 6314,2369","6284","2344","6314","2369","True","10225","b_meizhou_hongya"
"orijinal_dogu","255,66,139","1331","6734,2532 -> 6776,2596","6734","2532","6776","2596","True","10279","b_sishunzhou_cuo_e"
"orijinal_dogu","255,73,227","1207","6492,2730 -> 6538,2769","6492","2730","6538","2769","True","10856","Phu_Luong"
"orijinal_dogu","255,90,68","300","6573,3338 -> 6618,3374","6573","3338","6618","3374","True","12513","river_mekong"
"orijinal_dogu","255,94,107","1050","6204,3109 -> 6237,3148","6204","3109","6237","3148","True","10969","Uthai_Thani"
"orijinal_dogu","255,94,76","1307","6461,2793 -> 6521,2823","6461","2793","6521","2823","True","10858","Hoang_Giang"
"orijinal_dogu","255,97,53","1292","6375,2706 -> 6426,2746","6375","2706","6426","2746","True","12508","Zuining_Ayue_2"
"orijinal_dogu","26,109,110","332","8197,1670 -> 8224,1685","8197","1670","8224","1685","True","10736","Tsuruga"
"orijinal_dogu","26,117,93","3214","6530,1440 -> 6625,1517","6530","1440","6625","1517","True","12555","GOBI_Miggan"
"orijinal_dogu","26,119,40","739","7700,4086 -> 7749,4114","7700","4086","7749","4114","True","11384","IDO_Sorbian"
"orijinal_dogu","26,127,107","2194","6646,1119 -> 6706,1175","6646","1119","6706","1175","True","11583","FIC_Mong_Horobot"
"orijinal_dogu","26,127,232","23854","7351,4086 -> 7523,4282","7351","4086","7523","4282","True","12745","sea_indian_ocean"
"orijinal_dogu","26,133,105","1295","6398,2868 -> 6463,2900","6398","2868","6463","2900","True","12543","Muang Khoun"
"orijinal_dogu","26,134,155","473","7081,4066 -> 7123,4083","7081","4066","7123","4083","True","11357","JAV_Pasuruhan"
"orijinal_dogu","26,146,102","720","6703,1927 -> 6750,1955","6703","1927","6750","1955","True","10156","b_zezhou_jincheng"
"orijinal_dogu","26,147,159","890","6844,1858 -> 6901,1885","6844","1858","6901","1885","True","10358","b_weizhou_guantao"
"orijinal_dogu","26,16,5","37","8041,1745 -> 8047,1751","8041","1745","8047","1751","True","12921","shinano_mountains"
"orijinal_dogu","26,16,84","291","6795,1903 -> 6845,1949","6795","1903","6845","1949","True","11937","river_yellow"
"orijinal_dogu","26,167,68","900","6308,2390 -> 6339,2438","6308","2390","6339","2438","True","10197","b_poyan_tribe"
"orijinal_dogu","26,185,118","832","6711,2127 -> 6753,2163","6711","2127","6753","2163","True","10043","b_xiangzhou_xiangyang"
"orijinal_dogu","26,188,119","276","8245,1701 -> 8261,1725","8245","1701","8261","1725","True","10754","Nakashima"
"orijinal_dogu","26,228,204","874","6806,2237 -> 6863,2263","6806","2237","6863","2263","True","13006","b_fuzhou_jianli_northeast"
"orijinal_dogu","26,230,100","778","6349,2195 -> 6403,2225","6349","2195","6403","2225","True","9777","b_jianzhou_jianmen"
"orijinal_dogu","26,25,152","602","6275,2068 -> 6322,2108","6275","2068","6322","2108","True","13186",""
"orijinal_dogu","26,26,244","14626","7441,2112 -> 7563,2295","7441","2112","7563","2295","True","12618","sea_east_china"
"orijinal_dogu","26,4,232","1210","6493,2842 -> 6532,2884","6493","2842","6532","2884","True","10840","Dien_Chau"
"orijinal_dogu","26,68,107","3786","6109,1348 -> 6203,1421","6109","1348","6203","1421","True","12564","GOBI_Deed_Ongi"
"orijinal_dogu","26,68,33","2548","7172,1099 -> 7246,1152","7172","1099","7246","1152","True","11667","FIC_Amur_Nenshidi"
"orijinal_dogu","26,82,45","181","5945,3507 -> 5961,3531","5945","3507","5961","3531","True","12849","Muot/Nancowry"
"orijinal_dogu","26,89,147","454","6407,3706 -> 6436,3737","6407","3706","6436","3737","True","11274","SUM_Suir"
"orijinal_dogu","27,163,236","752","6475,2507 -> 6508,2540","6475","2507","6508","2540","True","13151","b_qingzhou_2"
"orijinal_dogu","27,179,244","209","6746,2517 -> 6761,2543","6746","2517","6761","2543","True","13255",""
"orijinal_dogu","27,252,32","555","6523,2515 -> 6553,2541","6523","2515","6553","2541","True","10194","b_nanpingzhou_nanpingzhou"
"orijinal_dogu","27,27,236","12679","6599,2718 -> 6767,2848","6599","2718","6767","2848","True","12746","sea_gulf_of_tonkin"
"orijinal_dogu","27,49,51","666","6169,2681 -> 6206,2733","6169","2681","6206","2733","True","12874","Yunnan_Mountains"
"orijinal_dogu","27,52,102","674","6818,2159 -> 6854,2189","6818","2159","6854","2189","True","8981","b_anzhou_anlu"
"orijinal_dogu","28,10,180","991","7448,2729 -> 7489,2779","7448","2729","7489","2779","True","11008","PHI_Apayo"
"orijinal_dogu","28,111,97","729","7064,2309 -> 7101,2344","7064","2309","7101","2344","True","13101","b_fuzhou_yihuang"
"orijinal_dogu","28,127,240","14965","6526,2788 -> 6685,2931","6526","2788","6685","2931","True","12747","sea_gulf_of_tonkin"
"orijinal_dogu","28,140,67","269","6705,2603 -> 6726,2630","6705","2603","6726","2630","True","13262",""
"orijinal_dogu","28,150,134","1652","7080,1016 -> 7134,1066","7080","1016","7134","1066","True","11639","FIC_Amur_Caoqiu"
"orijinal_dogu","28,164,171","820","6744,2274 -> 6788,2302","6744","2274","6788","2302","True","10027","b_lizhou_liyang"
"orijinal_dogu","28,20,173","552","6784,1599 -> 6835,1631","6784","1599","6835","1631","True","12401","CirLXJ_Zhangjiakou"
"orijinal_dogu","28,7,25","2838","7855,961 -> 7951,1010","7855","961","7951","1010","True","11894","FIC_EMan_Khorhe"
"orijinal_dogu","28,74,146","628","6510,1744 -> 6545,1773","6510","1744","6545","1773","True","10102","b_linzhou_xintai"
"orijinal_dogu","29,101,21","445","7587,3679 -> 7621,3711","7587","3679","7621","3711","True","11195","SUL_Luwuk"
"orijinal_dogu","29,155,61","999","6260,2046 -> 6307,2084","6260","2046","6307","2084","True","12365","CirQF_Yongning"
"orijinal_dogu","29,193,29","1588","6375,1549 -> 6434,1590","6375","1549","6434","1590","True","12569","GOBI_Burgasutai"
"orijinal_dogu","29,193,87","681","6300,2144 -> 6363,2174","6300","2144","6363","2174","True","13200",""
"orijinal_dogu","29,213,166","1001","6953,2271 -> 7009,2304","6953","2271","7009","2304","True","13042","b_hongzhou_xinwu_southeast"
"orijinal_dogu","29,222,140","1583","8489,1096 -> 8560,1139","8489","1096","8560","1139","True","10791","Abashiri"
"orijinal_dogu","29,24,248","230","7736,3190 -> 7765,3212","7736","3190","7765","3212","True","12494","IMPASSABLE Philippines Mindanao Mountains 1"
"orijinal_dogu","29,27,244","10027","7083,2531 -> 7270,2668","7083","2531","7270","2668","True","12748","sea_south_china"
"orijinal_dogu","29,44,119","3120","6813,943 -> 6881,1015","6813","943","6881","1015","True","11619","FIC_Mong_Telburgol"
"orijinal_dogu","29,45,29","1093","6483,3858 -> 6517,3907","6483","3858","6517","3907","True","11293","SUM_Tumbesi"
"orijinal_dogu","29,51,53","799","6133,2670 -> 6187,2722","6133","2670","6187","2722","True","12875","Yunnan_Mountains"
"orijinal_dogu","29,53,37","1530","7289,3403 -> 7363,3438","7289","3403","7363","3438","True","11156","BOR_Tawau"
"orijinal_dogu","29,67,76","355","6935,1785 -> 6983,1835","6935","1785","6983","1835","True","11934","river_yellow"
"orijinal_dogu","29,78,149","941","6709,2302 -> 6739,2353","6709","2302","6739","2353","True","13022","b_lizhou_shimen_southeast"
"orijinal_dogu","3,103,152","1566","7213,1716 -> 7256,1769","7213","1716","7256","1769","True","8850","b_something_muping"
"orijinal_dogu","3,114,169","1415","6814,2038 -> 6874,2076","6814","2038","6874","2076","True","10376","b_caizhou_xiping"
"orijinal_dogu","3,139,100","881","7226,2275 -> 7276,2308","7226","2275","7276","2308","True","8834","b_chuzhou_qingtian"
"orijinal_dogu","3,144,176","1057","6972,1987 -> 7028,2019","6972","1987","7028","2019","True","13112","b_suzhou_hong_northwest"
"orijinal_dogu","3,192,31","635","8397,1387 -> 8435,1414","8397","1387","8435","1414","True","10706","Hotta/Yamamoto"
"orijinal_dogu","3,21,39","2433","8189,3748 -> 8278,3811","8189","3748","8278","3811","True","12840","Namatota"
"orijinal_dogu","3,210,248","868","6577,2348 -> 6606,2401","6577","2348","6606","2401","True","9830","b_sizhou_wuchuan"
"orijinal_dogu","3,217,148","339","6449,2247 -> 6474,2270","6449","2247","6474","2270","True","9742","b_pengzhou_pengchi"
"orijinal_dogu","3,25,232","12321","7660,1782 -> 7813,1926","7660","1782","7813","1926","True","12595","sea_korea_strait"
"orijinal_dogu","3,27,240","7203","6557,3756 -> 6674,3878","6557","3756","6674","3878","True","12722","sea_bangka_strait"
"orijinal_dogu","3,43,38","1672","7016,1524 -> 7068,1572","7016","1524","7068","1572","True","12424","CirLZJ_Yuhejing"
"orijinal_dogu","3,63,48","456","8455,1656 -> 8475,1692","8455","1656","8475","1692","True","10762","Ichinomiya"
"orijinal_dogu","3,74,246","1216","6390,1921 -> 6439,1966","6390","1921","6439","1966","True","10116","b_huanzhou_fangqu"
"orijinal_dogu","30,105,124","555","8008,1787 -> 8042,1828","8008","1787","8042","1828","True","10575","Kamo"
"orijinal_dogu","30,109,72","1420","6972,1556 -> 7031,1601","6972","1556","7031","1601","True","12420","CirLZJ_Qinglonghe"
"orijinal_dogu","30,127,248","38433","7064,2540 -> 7381,2823","7064","2540","7381","2823","True","12749","sea_south_china"
"orijinal_dogu","30,159,88","871","6500,2282 -> 6535,2319","6500","2282","6535","2319","True","9760","b_zhongzhou_guixi"
"orijinal_dogu","30,17,244","2275","7026,1255 -> 7103,1294","7026","1255","7103","1294","True","11733","Liao_Ningzhou"
"orijinal_dogu","30,243,199","603","6737,1642 -> 6771,1672","6737","1642","6771","1672","True","10062","b_yunzhou_xingtang"
"orijinal_dogu","30,255,157","967","6211,3627 -> 6261,3658","6211","3627","6261","3658","True","11261","SUM_Kemang"
"orijinal_dogu","30,32,81","1109","7293,1303 -> 7344,1341","7293","1303","7344","1341","True","11743","Liao_Weizhou"
"orijinal_dogu","30,41,91","2283","7186,3624 -> 7255,3675","7186","3624","7255","3675","True","11147","BOR_Melak"
"orijinal_dogu","30,50,90","80309","7896,1319 -> 8247,1648","7896","1319","8247","1648","True","12765","sea_of_japan"
"orijinal_dogu","30,84,81","789","6218,3276 -> 6253,3313","6218","3276","6253","3313","True","11435","THAI_Singkhon"
"orijinal_dogu","30,96,57","2047","6612,995 -> 6673,1047","6612","995","6673","1047","True","11593","FIC_Mong_Toostoigol"
"orijinal_dogu","31,146,233","811","6866,2101 -> 6904,2127","6866","2101","6904","2127","True","8985","b_shenzhou_luoshan"
"orijinal_dogu","31,15,73","1580","6750,1512 -> 6796,1561","6750","1512","6796","1561","True","12407","CirLXJ_Yunyudi"
"orijinal_dogu","31,178,16","843","6417,2184 -> 6450,2215","6417","2184","6450","2215","True","9772","b_jizhou_jiachuan"
"orijinal_dogu","31,215,212","668","7024,1800 -> 7060,1832","7024","1800","7060","1832","True","8863","b_zizhou_zichuan"
"orijinal_dogu","31,251,24","814","6500,1720 -> 6541,1752","6500","1720","6541","1752","True","13077","b_linzhou_xintai_northeast"
"orijinal_dogu","31,26,244","13288","7261,2363 -> 7427,2498","7261","2363","7427","2498","True","12623","sea_taiwan_strait"
"orijinal_dogu","31,32,170","715","6471,2173 -> 6497,2209","6471","2173","6497","2209","True","12954","b_tingzhou_liancheng_southeast"
"orijinal_dogu","31,52,69","1642","6148,2899 -> 6201,2952","6148","2899","6201","2952","True","12856","Phrao"
"orijinal_dogu","31,53,55","463","6096,2674 -> 6126,2713","6096","2674","6126","2713","True","12876","Yunnan_Mountains"
"orijinal_dogu","31,56,3","1747","7800,1153 -> 7858,1203","7800","1153","7858","1203","True","11875","FIC_EMan_Dongxingkai"
"orijinal_dogu","31,94,117","4046","7256,939 -> 7345,1010","7256","939","7345","1010","True","11674","FIC_Amur_Heisenlin"
"orijinal_dogu","32,1,156","920","6718,1972 -> 6771,2007","6718","1972","6771","2007","True","9782","b_he_nan_goushi"
"orijinal_dogu","32,109,5","831","6384,1887 -> 6428,1923","6384","1887","6428","1923","True","10094","b_weizhou_wenchi"
"orijinal_dogu","32,123,11","436","7891,2018 -> 7920,2044","7891","2018","7920","2044","True","10557","Kagoshima"
"orijinal_dogu","32,184,7","836","6953,2505 -> 7003,2540","6953","2505","7003","2540","True","8904","b_shaozhou_wengyuan"
"orijinal_dogu","32,20,234","927","6962,1882 -> 6995,1926","6962","1882","6995","1926","True","8881","b_yunzhou_xiaqiu"
"orijinal_dogu","32,219,154","1457","6474,3965 -> 6567,4046","6474","3965","6567","4046","True","11311","SUM_Andalas"
"orijinal_dogu","32,239,62","701","6739,1785 -> 6779,1812","6739","1785","6779","1812","True","10185","b_zhaozhou_yuanshi"
"orijinal_dogu","32,27,236","37998","6793,2694 -> 7105,2961","6793","2694","7105","2961","True","12751","sea_south_china"
"orijinal_dogu","32,29,127","1447","7107,828 -> 7183,868","7107","828","7183","868","True","11628","FIC_Amur_Humari"
"orijinal_dogu","32,29,24","737","6417,2377 -> 6469,2408","6417","2377","6469","2408","True","10413","b_luzhou_hejiang"
"orijinal_dogu","32,31,190","991","6966,2067 -> 7012,2101","6966","2067","7012","2101","True","10250","b_shouzhou_huoqiu"
"orijinal_dogu","32,35,25","3846","8061,590 -> 8151,653","8061","590","8151","653","True","12465","FIC_EMan_Chagal"
"orijinal_dogu","32,43,34","2202","7398,1251 -> 7456,1311","7398","1251","7456","1311","True","11821","Liao_Suzhou2"
"orijinal_dogu","32,46,81","2879","6970,1341 -> 7056,1392","6970","1341","7056","1392","True","11726","FIC_Liao_Baicaoer"
"orijinal_dogu","32,78,206","1215","8386,1058 -> 8434,1114","8386","1058","8434","1114","True","10796","Kamikawa"
"orijinal_dogu","32,79,50","1441","6505,3836 -> 6559,3879","6505","3836","6559","3879","True","11294","SUM_Jambi"
"orijinal_dogu","33,102,39","2430","6539,1002 -> 6619,1064","6539","1002","6619","1064","True","11590","FIC_Mong_Shargazar"
"orijinal_dogu","33,105,200","785","6787,1944 -> 6826,1975","6787","1944","6826","1975","True","9820","b_zhengzhou_yangwu"
"orijinal_dogu","33,119,96","2477","7865,1191 -> 7941,1250","7865","1191","7941","1250","True","11909","FIC_EMan_Shanganjugu"
"orijinal_dogu","33,127,240","10393","6764,2700 -> 6942,2810","6764","2700","6942","2810","True","12752","sea_south_china"
"orijinal_dogu","33,13,31","1914","7732,1090 -> 7794,1146","7732","1090","7794","1146","True","11862","FIC_EMan_Heihubo"
"orijinal_dogu","33,143,212","13577","7894,1190 -> 8109,1330","7894","1190","8109","1330","True","12581","sea_japan_basin"
"orijinal_dogu","33,23,53","2546","7003,1153 -> 7082,1216","7003","1153","7082","1216","True","11656","FIC_Amur_Shangwulu"
"orijinal_dogu","33,24,15","872","6169,2925 -> 6197,3005","6169","2925","6197","3005","True","12853","Khun_Tan_Range"
"orijinal_dogu","33,26,232","25482","7362,2539 -> 7564,2719","7362","2539","7564","2719","True","12625","sea_luzon_strait"
"orijinal_dogu","33,30,45","2213","7056,1349 -> 7127,1403","7056","1349","7127","1403","True","11728","FIC_Liao_Huopingan"
"orijinal_dogu","33,35,37","269","7582,3677 -> 7619,3696","7582","3677","7619","3696","True","11168","IMPASSABLE Sulawesi Mountains 4"
"orijinal_dogu","33,4,27","1561","7373,1402 -> 7450,1437","7373","1402","7450","1437","True","11807","FIC_Liao_Yaluan"
"orijinal_dogu","33,40,88","994","7655,3076 -> 7684,3130","7655","3076","7684","3130","True","11054","PHI_Sugbu"
"orijinal_dogu","33,55,57","1198","6081,2615 -> 6118,2666","6081","2615","6118","2666","True","12877","Yunnan_Mountains"
"orijinal_dogu","33,56,31","1357","7412,2807 -> 7444,2862","7412","2807","7444","2862","True","11006","PHI_Binalatongan"
"orijinal_dogu","33,61,15","919","6838,1613 -> 6884,1646","6838","1613","6884","1646","True","12172","CirLNJ_Changping"
"orijinal_dogu","33,87,15","1100","7134,2324 -> 7191,2364","7134","2324","7191","2364","True","10260","b_shaowu_shaowu"
"orijinal_dogu","34,10,20","809","7120,1990 -> 7155,2021","7120","1990","7155","2021","True","8949","b_chuzhou_xuyi"
"orijinal_dogu","34,13,13","376","7973,1788 -> 7993,1823","7973","1788","7993","1823","True","10648","IMPASSABLE_WEST_HONSHU"
"orijinal_dogu","34,182,91","1153","6528,2076 -> 6599,2114","6528","2076","6599","2114","True","10053","b_something_qianyuan"
"orijinal_dogu","34,229,226","2091","7547,3578 -> 7618,3617","7547","3578","7618","3617","True","11210","SUL_Gorontalo"
"orijinal_dogu","34,27,44","11223","6574,2892 -> 6728,3013","6574","2892","6728","3013","True","12753","sea_south_china"
"orijinal_dogu","34,36,61","1230","7881,3749 -> 7961,3799","7881","3749","7961","3799","True","11218","MAL_Ambwan"
"orijinal_dogu","34,46,158","1270","6712,2015 -> 6762,2056","6712","2015","6762","2056","True","9790","b_ruzhou_liang"
"orijinal_dogu","34,68,39","832","6684,4035 -> 6717,4068","6684","4035","6717","4068","True","11326","JAV_Banten"
