"category","file_path","source_title_id","canonical_title_id","canonical_namespace","status","relation_type","rewrite_allowed","occurrence_count","line_numbers"
"history/titles","history\titles\z00_ADEVELOPMENT.txt","k_sulawesi","k_sulawesi","mod","mapped","contextual","yes","1","2451"
"history/titles","history\titles\z00_ADEVELOPMENT.txt","k_viet","k_viet","mod","mapped","contextual","yes","1","2201"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_BAL_central_hoewon","c_BAL_central_hoewon","mod","mapped","contextual","yes","1","49"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_BAL_dazhou","c_BAL_dazhou","mod","mapped","contextual","yes","1","49"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_BAL_ilanshan","c_BAL_ilanshan","mod","mapped","contextual","yes","1","49"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_dongguan","c_dongguan","mod","mapped","contextual","yes","1","29"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_eman_amgun","c_eman_amgun","mod","mapped","contextual","yes","1","49"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_eman_beihean","c_eman_beihean","mod","mapped","contextual","yes","1","49"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_eman_boli","c_eman_boli","mod","mapped","contextual","yes","1","49"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_eman_choripi","c_eman_choripi","mod","mapped","contextual","yes","1","49"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_eman_kerin","c_eman_kerin","mod","mapped","contextual","yes","1","49"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_eman_mohean","c_eman_mohean","mod","mapped","contextual","yes","1","49"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_eman_molihewen","c_eman_molihewen","mod","mapped","contextual","yes","1","49"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_eman_murkonno","c_eman_murkonno","mod","mapped","contextual","yes","1","49"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_eman_nurgan","c_eman_nurgan","mod","mapped","contextual","yes","1","49"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_eman_vanda","c_eman_vanda","mod","mapped","contextual","yes","1","49"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_guangzhou_1","c_guangzhou_1","mod","mapped","contextual","yes","1","29"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_hanyang","c_hanyang","mod","mapped","contextual","yes","1","24"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_jiangning","c_jiangning","mod","mapped","contextual","yes","1","24"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_madaya","c_madaya","mod","mapped","contextual","yes","1","39"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_magwe","c_magwe","vanilla","mapped","exact","yes","1","39"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_minbu","c_minbu","mod","mapped","contextual","yes","1","39"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_pagan","c_pagan","mod","mapped","contextual","yes","1","39"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_sambhupura","c_sambhupura","mod","mapped","contextual","yes","1","44"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_sriksetra","c_sriksetra","mod","mapped","contextual","yes","1","39"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_SW_suihua","c_SW_suihua","mod","mapped","contextual","yes","1","49"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","c_takon","c_takon","mod","mapped","contextual","yes","1","39"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","k_amur","k_amur","mod","mapped","contextual","yes","1","271"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","k_baekje","k_baekje","mod","mapped","contextual","yes","1","271"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","k_balhae","k_balhae","mod","mapped","contextual","yes","1","271"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","k_dali","k_dali","mod","mapped","contextual","yes","1","217"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","k_goguryeo","k_goguryeo","mod","mapped","contextual","yes","1","271"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","k_luzhen","k_luzhen","mod","mapped","contextual","yes","1","271"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","k_pagan","k_pagan","vanilla","mapped","exact","yes","1","217"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","k_shiwei","k_shiwei","mod","mapped","contextual","yes","1","271"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","k_silla","k_silla","mod","mapped","contextual","yes","1","271"
"map_data/geographical_regions","map_data\geographical_regions\10_natural_disaster_regions.txt","k_tanjungnagara","k_tanjungnagara","mod","mapped","contextual","yes","1","266"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_bianzhou","c_bianzhou","mod","mapped","contextual","yes","1","4642"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_BOR_berau","c_BOR_berau","mod","mapped","contextual","yes","1","730"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_caozhou","c_caozhou","mod","mapped","contextual","yes","1","5473"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_chakangrao","c_chakangrao","mod","mapped","contextual","yes","1","748"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_chengdu","c_chengdu","mod","mapped","contextual","yes","1","4682"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_dagon","c_dagon","vanilla","mapped","exact","yes","1","5373"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_fanhe","c_fanhe","mod","mapped","contextual","yes","1","5041"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_ganzhou","c_ganzhou","mod","mapped","contextual","yes","1","5040"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_guangzhou_1","c_guangzhou_1","mod","mapped","contextual","yes","1","4708"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_guazhou","c_guazhou","mod","mapped","contextual","yes","1","5032"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_haripunjaya","c_haripunjaya","mod","mapped","contextual","yes","1","748"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_hsenwi","c_hsenwi","mod","mapped","contextual","yes","1","742"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_huichuan","c_huichuan","mod","mapped","contextual","yes","1","4748"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_jianchang","c_jianchang","mod","mapped","contextual","yes","1","4754"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_jiangning","c_jiangning","mod","mapped","contextual","yes","1","4663"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_jingzhao","c_jingzhao","mod","mapped","contextual","yes","1","4648"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_kale","c_kale","mod","mapped","contextual","yes","1","764"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_khu_bua","c_khu_bua","mod","mapped","contextual","yes","1","748"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_kuozhou","c_kuozhou","mod","mapped","contextual","yes","1","4853"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_kyaukse","c_kyaukse","vanilla","mapped","exact","yes","1","5365"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_lampang","c_lampang","mod","mapped","contextual","yes","1","748"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_liangzhou","c_liangzhou","mod","mapped","contextual","yes","1","5042"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_luang_prabang","c_luang_prabang","mod","mapped","contextual","yes","1","742"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_madaya","c_madaya","mod","mapped","contextual","yes","1","5364"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_magwe","c_magwe","vanilla","mapped","exact","yes","1","5368"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_mongnai","c_mongnai","mod","mapped","contextual","yes","1","742"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_mukdahan","c_mukdahan","mod","mapped","contextual","yes","1","748"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_myitkyina","c_myitkyina","mod","mapped","contextual","yes","1","5360"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_nakhon_pathom","c_nakhon_pathom","mod","mapped","contextual","yes","2","748|5382"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_pagan","c_pagan","mod","mapped","contextual","yes","1","5367"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_pegu","c_pegu","mod","mapped","contextual","yes","1","5374"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_phetchabun","c_phetchabun","mod","mapped","contextual","yes","1","748"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_pursat","c_pursat","mod","mapped","contextual","yes","1","5396"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_shanzhou","c_shanzhou","mod","mapped","contextual","yes","1","4852"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_shazhou","c_shazhou","mod","mapped","contextual","yes","1","5031"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_shunzhou","c_shunzhou","mod","mapped","contextual","yes","1","4776"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_sittaung","c_sittaung","mod","mapped","contextual","yes","1","5375"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_sriksetra","c_sriksetra","mod","mapped","contextual","yes","1","5371"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_sukhothai","c_sukhothai","mod","mapped","contextual","yes","1","748"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_suzhou","c_suzhou","mod","mapped","contextual","yes","1","5035"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_SW_gonghejiang","c_SW_gonghejiang","mod","mapped","contextual","yes","2","4221|6834"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_takon","c_takon","mod","mapped","contextual","yes","1","5363"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_thabeik_taung","c_thabeik_taung","mod","mapped","contextual","yes","1","762"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_thaton","c_thaton","mod","mapped","contextual","yes","1","5376"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_tonghai","c_tonghai","mod","mapped","contextual","yes","1","4745"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_xingqing","c_xingqing","mod","mapped","contextual","yes","1","4775"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_xiuzhou","c_xiuzhou","mod","mapped","contextual","yes","2","4659|5446"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","c_yumen","c_yumen","mod","mapped","contextual","yes","1","5034"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_arakan","d_arakan","mod","mapped","contextual","yes","2","578|929"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_baigaur","d_baigaur","mod","mapped","contextual","yes","1","652"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_BAL_anwon","d_BAL_anwon","mod","mapped","contextual","yes","4","144|608|2410|6796"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_BAL_cheolli","d_BAL_cheolli","mod","mapped","contextual","yes","4","144|608|2410|6796"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_BAL_dongpyeong","d_BAL_dongpyeong","mod","mapped","contextual","yes","4","144|608|2410|6796"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_BAL_hoewon","d_BAL_hoewon","mod","mapped","contextual","yes","4","144|608|2410|6796"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_BAL_yeojintang","d_BAL_yeojintang","mod","mapped","contextual","yes","4","144|608|2410|6796"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_biansong","d_biansong","mod","mapped","contextual","yes","1","2458"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_BOR_barune","d_BOR_barune","mod","mapped","contextual","yes","1","687"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_BOR_kutai","d_BOR_kutai","mod","mapped","contextual","yes","1","687"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_BOR_nan_sarunai","d_BOR_nan_sarunai","mod","mapped","contextual","yes","1","687"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_BOR_santubong","d_BOR_santubong","mod","mapped","contextual","yes","2","687|727"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_BOR_tanjungpura","d_BOR_tanjungpura","mod","mapped","contextual","yes","1","687"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_bukgye","d_bukgye","mod","mapped","contextual","yes","1","624"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_chungju","d_chungju","mod","mapped","contextual","yes","1","624"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_donggye","d_donggye","mod","mapped","contextual","yes","1","624"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_east_bando","d_east_bando","mod","mapped","contextual","yes","1","618"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_east_sanindo","d_east_sanindo","mod","mapped","contextual","yes","1","618"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_east_sanyodo","d_east_sanyodo","mod","mapped","contextual","yes","1","618"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_eman_amar","d_eman_amar","mod","mapped","contextual","yes","5","144|608|2410|6140|6796"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_eman_boli","d_eman_boli","mod","mapped","contextual","yes","4","144|608|2410|6796"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_eman_bureya","d_eman_bureya","vanilla","mapped","exact","yes","5","144|608|2410|6140|6796"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_eman_nivkhia","d_eman_nivkhia","mod","mapped","contextual","yes","5","144|608|2410|6140|6796"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_eman_samagero","d_eman_samagero","mod","mapped","contextual","yes","5","144|608|2410|6140|6796"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_eman_sikhotebei","d_eman_sikhotebei","mod","mapped","contextual","yes","4","144|608|2410|6796"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_gaeseong","d_gaeseong","mod","mapped","contextual","yes","1","624"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_gwangju","d_gwangju","mod","mapped","contextual","yes","1","624"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_gyeongju","d_gyeongju","mod","mapped","contextual","yes","1","624"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_gyoju","d_gyoju","mod","mapped","contextual","yes","1","624"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_haeju","d_haeju","mod","mapped","contextual","yes","1","624"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_hai_dong","d_hai_dong","mod","mapped","contextual","yes","1","1827"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_haripunjaya","d_haripunjaya","mod","mapped","contextual","yes","1","637"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_hokurikudo","d_hokurikudo","mod","mapped","contextual","yes","1","618"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_indrapura","d_indrapura","mod","mapped","contextual","yes","2","646|1827"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_JAV_mataram","d_JAV_mataram","mod","mapped","contextual","yes","2","707|1833"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_JAV_taruma","d_JAV_taruma","mod","mapped","contextual","yes","1","707"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_jeonju","d_jeonju","mod","mapped","contextual","yes","1","624"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_jinju","d_jinju","mod","mapped","contextual","yes","1","624"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_kinai","d_kinai","mod","mapped","contextual","yes","1","618"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_lam_tay","d_lam_tay","mod","mapped","contextual","yes","1","1827"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_liuqiu","d_liuqiu","mod","mapped","contextual","yes","1","680"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_lop_buri","d_lop_buri","mod","mapped","contextual","yes","1","640"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_luodian","d_luodian","mod","mapped","contextual","yes","1","151"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_luoshi","d_luoshi","mod","mapped","contextual","yes","1","151"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_mongnai","d_mongnai","vanilla","mapped","exact","yes","1","570"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_muang_sua","d_muang_sua","mod","mapped","contextual","yes","2","649|6784"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_naju","d_naju","mod","mapped","contextual","yes","1","624"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_nankaido","d_nankaido","mod","mapped","contextual","yes","1","618"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_nghe_an","d_nghe_an","mod","mapped","contextual","yes","1","1827"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_north_saikaido","d_north_saikaido","mod","mapped","contextual","yes","1","618"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_pagan","d_pagan","vanilla","mapped","exact","yes","1","567"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_PHI_sandao","d_PHI_sandao","mod","mapped","contextual","yes","1","678"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_ramannadesa","d_ramannadesa","vanilla","mapped","exact","yes","1","576"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_ruucuu","d_ruucuu","mod","mapped","contextual","yes","2","618|1413"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_sahaliyan","d_sahaliyan","mod","mapped","contextual","yes","2","613|6140"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_south_saikaido","d_south_saikaido","mod","mapped","contextual","yes","1","618"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_sriksetra","d_sriksetra","mod","mapped","contextual","yes","1","567"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_sukhothai","d_sukhothai","mod","mapped","contextual","yes","1","637"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_sum","d_sum","mod","mapped","contextual","yes","1","613"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_SUM_aceh","d_SUM_aceh","mod","mapped","contextual","yes","1","705"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_SUM_jambi","d_SUM_jambi","mod","mapped","contextual","yes","1","705"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_SUM_minangkabau","d_SUM_minangkabau","mod","mapped","contextual","yes","1","705"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_SUM_palembang","d_SUM_palembang","mod","mapped","contextual","yes","2","705|1833"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_SUM_riau","d_SUM_riau","mod","mapped","contextual","yes","1","705"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_SuMa_konawe","d_SuMa_konawe","mod","mapped","contextual","yes","1","694"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_SuMa_luwu","d_SuMa_luwu","mod","mapped","contextual","yes","1","694"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_SuMa_tompotika","d_SuMa_tompotika","mod","mapped","contextual","yes","1","694"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_SW_dashiweiguo","d_SW_dashiweiguo","mod","mapped","contextual","yes","5","144|608|2410|6796|6822"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_SW_heicheziguo","d_SW_heicheziguo","mod","mapped","contextual","yes","4","144|608|2388|6822"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_SW_lingxiguo","d_SW_lingxiguo","mod","mapped","contextual","yes","5","144|608|2410|6796|6822"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_SW_puyudao","d_SW_puyudao","mod","mapped","contextual","yes","5","144|608|2410|6796|6822"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_SW_qingxingan","d_SW_qingxingan","mod","mapped","contextual","yes","5","144|608|2410|6796|6822"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_SW_ruzheguo","d_SW_ruzheguo","mod","mapped","contextual","yes","5","144|608|2410|6796|6822"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_SW_sushenguo","d_SW_sushenguo","mod","mapped","contextual","yes","4","127|144|608|2410"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_tagaung","d_tagaung","vanilla","mapped","exact","yes","2","573|6784"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_tamna","d_tamna","mod","mapped","contextual","yes","1","624"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_thang_long","d_thang_long","mod","mapped","contextual","yes","1","1827"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_tokaido","d_tokaido","mod","mapped","contextual","yes","1","618"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_vijaya","d_vijaya","mod","mapped","contextual","yes","2","646|1827"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_vyadhapura","d_vyadhapura","mod","mapped","contextual","yes","1","652"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_west_bando","d_west_bando","mod","mapped","contextual","yes","1","618"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_yongchang","d_yongchang","mod","mapped","contextual","yes","1","6784"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","d_yukju","d_yukju","mod","mapped","contextual","yes","1","624"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","k_amur","k_amur","mod","mapped","contextual","yes","1","4277"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","k_balhae","k_balhae","mod","mapped","contextual","yes","2","982|6363"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","k_champa","k_champa","mod","mapped","contextual","yes","4","2773|4596|5415|6332"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","k_chenla","k_chenla","mod","mapped","contextual","yes","3","2773|4600|5415"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","k_dali","k_dali","mod","mapped","contextual","yes","5","715|4415|6366|6406|6925"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","k_fujian","k_fujian","mod","mapped","contextual","yes","1","6461"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","k_goguryeo","k_goguryeo","mod","mapped","contextual","yes","3","982|4414|6362"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","k_kuizhou","k_kuizhou","mod","mapped","contextual","yes","1","6471"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","k_luzhen","k_luzhen","mod","mapped","contextual","yes","1","982"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","k_pagan","k_pagan","vanilla","mapped","exact","yes","2","4591|5415"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","k_shiwei","k_shiwei","mod","mapped","contextual","yes","1","596"
"map_data/geographical_regions","map_data\geographical_regions\geographical_region.txt","k_viet","k_viet","mod","mapped","contextual","yes","5","715|4395|5415|6333|6925"
"map_data/geographical_regions","map_data\geographical_regions\RICE_geographical_region.txt","d_arakan","d_arakan","mod","mapped","contextual","yes","1","324"
"map_data/geographical_regions","map_data\geographical_regions\RICE_geographical_region.txt","d_JAV_mataram","d_JAV_mataram","mod","mapped","contextual","yes","2","937|947"
"map_data/geographical_regions","map_data\geographical_regions\RICE_geographical_region.txt","d_JAV_taruma","d_JAV_taruma","mod","mapped","contextual","yes","2","937|947"
"map_data/geographical_regions","map_data\geographical_regions\RICE_geographical_region.txt","d_pagan","d_pagan","vanilla","mapped","exact","yes","1","928"
"map_data/geographical_regions","map_data\geographical_regions\RICE_geographical_region.txt","d_ramannadesa","d_ramannadesa","vanilla","mapped","exact","yes","1","928"
"map_data/geographical_regions","map_data\geographical_regions\RICE_geographical_region.txt","d_sriksetra","d_sriksetra","mod","mapped","contextual","yes","1","928"
"map_data/geographical_regions","map_data\geographical_regions\RICE_geographical_region.txt","d_SUM_aceh","d_SUM_aceh","mod","mapped","contextual","yes","1","937"
"map_data/geographical_regions","map_data\geographical_regions\RICE_geographical_region.txt","d_SUM_jambi","d_SUM_jambi","mod","mapped","contextual","yes","1","937"
"map_data/geographical_regions","map_data\geographical_regions\RICE_geographical_region.txt","d_SUM_minangkabau","d_SUM_minangkabau","mod","mapped","contextual","yes","1","937"
"map_data/geographical_regions","map_data\geographical_regions\RICE_geographical_region.txt","d_SUM_palembang","d_SUM_palembang","mod","mapped","contextual","yes","1","937"
"map_data/geographical_regions","map_data\geographical_regions\RICE_geographical_region.txt","d_SUM_riau","d_SUM_riau","mod","mapped","contextual","yes","1","937"
"map_data/geographical_regions","map_data\geographical_regions\RICE_geographical_region.txt","d_tagaung","d_tagaung","vanilla","mapped","exact","yes","1","928"
"map_data/geographical_regions","map_data\geographical_regions\tgp_chinesenaming_regions.txt","d_biansong","d_biansong","mod","mapped","contextual","yes","1","158"
"map_data/geographical_regions","map_data\geographical_regions\tgp_chinesenaming_regions.txt","d_jianning","d_jianning","mod","mapped","contextual","yes","1","316"
"map_data/geographical_regions","map_data\geographical_regions\tgp_chinesenaming_regions.txt","k_dali","k_dali","mod","mapped","contextual","yes","1","63"
"map_data/geographical_regions","map_data\geographical_regions\tgp_chinesenaming_regions.txt","k_viet","k_viet","mod","mapped","contextual","yes","2","128|346"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_house_bloc_scripted_effects.txt","e_japan","e_japan","mod","mapped","contextual","yes","2","3156|3159"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_aki","c_aki","mod","mapped","contextual","yes","2","2349|2353"
