"source_title_id","source_tier","cluster_key","source_root_title","source_kingdom","source_duchy","source_county","source_file","source_title_path","source_province_count"
"d_dongji","d","h_china > k_henan > d_dongji","h_china","k_henan","d_dongji","","02_china.txt","h_china > e_zhongyuan > k_henan > d_dongji","8"
"b_xindu","b","h_china > k_hebei > d_chengde","h_china","k_hebei","d_chengde","c_jizhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_chengde > c_jizhou > b_xindu","1"
"b_neihuang","b","h_china > k_hebei > d_xingming","h_china","k_hebei","d_xingming","c_xiangzhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_xingming > c_xiangzhou > b_neihuang","1"
"b_shuangcheng","b","h_china > k_qianzhong > d_xiyuan","h_china","k_qianzhong","d_xiyuan","c_guile","02_china.txt","h_china > e_liangyi > k_qianzhong > d_xiyuan > c_guile > b_shuangcheng","1"
"b_xintai","b","h_china > k_qingxu > d_yanhai","h_china","k_qingxu","d_yanhai","c_langya","02_china.txt","h_china > e_zhongyuan > k_qingxu > d_yanhai > c_langya > b_xintai","1"
"c_chuzhou_1","c","h_china > k_huainan > d_huainan","h_china","k_huainan","d_huainan","c_chuzhou_1","02_china.txt","h_china > e_jingyang > k_huainan > d_huainan > c_chuzhou_1","4"
"b_xinpu","b","h_china > k_xingyuan > d_baqu","h_china","k_xingyuan","d_baqu","c_kaizhou","02_china.txt","h_china > e_liangyi > k_xingyuan > d_baqu > c_kaizhou > b_xinpu","1"
"b_zouping","b","h_china > k_qingxu > d_ziqing","h_china","k_qingxu","d_ziqing","c_zichuan","02_china.txt","h_china > e_zhongyuan > k_qingxu > d_ziqing > c_zichuan > b_zouping","1"
"c_yongxing","c","h_china > k_daibei > d_sanggan","h_china","k_daibei","d_sanggan","c_yongxing","02_china.txt","h_china > e_zhongyuan > k_daibei > d_sanggan > c_yongxing","3"
"b_qushui_1","b","h_china > k_qianzhong > d_luoshi","h_china","k_qianzhong","d_luoshi","c_shunzhou","02_china.txt","h_china > e_liangyi > k_qianzhong > d_luoshi > c_shunzhou > b_qushui_1","1"
"b_anhua","b","h_china > k_guannei > d_binning","h_china","k_guannei","d_binning","c_qingyang","02_china.txt","h_china > e_yongliang > k_guannei > d_binning > c_qingyang > b_anhua","1"
"b_anxi_2","b","h_china > k_youji > d_youzhou","h_china","k_youji","d_youzhou","c_pinzhou","02_china.txt","h_china > e_zhongyuan > k_youji > d_youzhou > c_pinzhou > b_anxi_2","1"
"b_duchang","b","h_china > k_jiangxi > d_dingjiang","h_china","k_jiangxi","d_dingjiang","c_nankang","02_china.txt","h_china > e_jingyang > k_jiangxi > d_dingjiang > c_nankang > b_duchang","1"
"b_ruyin","b","h_china > k_henan > d_biansong","h_china","k_henan","d_biansong","c_yingzhou","02_china.txt","h_china > e_zhongyuan > k_henan > d_biansong > c_yingzhou > b_ruyin","1"
"b_heshui","b","h_china > k_lingxi > d_yongguan","h_china","k_lingxi","d_yongguan","c_binzhou_1","02_china.txt","h_china > e_lingnan > k_lingxi > d_yongguan > c_binzhou_1 > b_heshui","1"
"b_longzhi","b","h_china > k_hexi > d_longyou","h_china","k_hexi","d_longyou","c_xiningzhou","02_china.txt","h_china > e_yongliang > k_hexi > d_longyou > c_xiningzhou > b_longzhi","0"
"b_yushe","b","h_china > k_hedong > d_hedong","h_china","k_hedong","d_hedong","c_liaozhou","02_china.txt","h_china > e_zhongyuan > k_hedong > d_hedong > c_liaozhou > b_yushe","1"
"b_haifeng","b","h_china > k_lingnan > d_huixun","h_china","k_lingnan","d_huixun","c_huizhou_1","02_china.txt","h_china > e_lingnan > k_lingnan > d_huixun > c_huizhou_1 > b_haifeng","1"
"h_china","h","h_china","h_china","","","","02_china.txt","h_china","1114"
"c_hezhou_2","c","h_china > k_hexi > d_longyou","h_china","k_hexi","d_longyou","c_hezhou_2","02_china.txt","h_china > e_yongliang > k_hexi > d_longyou > c_hezhou_2","2"
"b_gaocheng","b","h_china > k_hebei > d_chengde","h_china","k_hebei","d_chengde","c_shenzhou_1","02_china.txt","h_china > e_zhongyuan > k_hebei > d_chengde > c_shenzhou_1 > b_gaocheng","1"
"b_shanghe","b","h_china > k_hebei > d_cangjing","h_china","k_hebei","d_cangjing","c_dizhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_cangjing > c_dizhou > b_shanghe","1"
"b_xunyang","b","h_china > k_jiangxi > d_dingjiang","h_china","k_jiangxi","d_dingjiang","c_yunyang","02_china.txt","h_china > e_jingyang > k_jiangxi > d_dingjiang > c_yunyang > b_xunyang","1"
"b_lingfang","b","h_china > k_lingxi > d_yongguan","h_china","k_lingxi","d_yongguan","c_binzhou_1","02_china.txt","h_china > e_lingnan > k_lingxi > d_yongguan > c_binzhou_1 > b_lingfang","1"
"b_yalong","b","h_china > k_hexi > d_qilian","h_china","k_hexi","d_qilian","c_yalong","02_china.txt","h_china > e_yongliang > k_hexi > d_qilian > c_yalong > b_yalong","0"
"b_wulong","b","h_china > k_kuizhou > d_kuizhong","h_china","k_kuizhou","d_kuizhong","c_fuzhou_4","02_china.txt","h_china > e_liangyi > k_kuizhou > d_kuizhong > c_fuzhou_4 > b_wulong","1"
"b_yuancheng","b","h_china > k_hebei > d_weibo","h_china","k_hebei","d_weibo","c_weizhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_weibo > c_weizhou > b_yuancheng","1"
"c_yanzhou","c","h_china > k_qingxu > d_yanhai","h_china","k_qingxu","d_yanhai","c_yanzhou","02_china.txt","h_china > e_zhongyuan > k_qingxu > d_yanhai > c_yanzhou","5"
"b_zaoyang","b","h_china > k_shannan > d_xiangdeng","h_china","k_shannan","d_xiangdeng","c_suizhou_1","02_china.txt","h_china > e_jingyang > k_shannan > d_xiangdeng > c_suizhou_1 > b_zaoyang","1"
"b_lam_son","b","h_china > k_viet > d_nghe_an","h_china","k_viet","d_nghe_an","c_nam_dinh","02_china.txt","h_china > e_lingnan > k_viet > d_nghe_an > c_nam_dinh > b_lam_son","1"
"b_ganjun","b","h_china > k_hexi > d_gansu","h_china","k_hexi","d_gansu","c_liaoquan","02_china.txt","h_china > e_yongliang > k_hexi > d_gansu > c_liaoquan > b_ganjun","0"
"b_hanshan","b","h_china > k_huainan > d_huaixi","h_china","k_huainan","d_huaixi","c_liyang_2","02_china.txt","h_china > e_jingyang > k_huainan > d_huaixi > c_liyang_2 > b_hanshan","1"
"b_longyan","b","h_china > k_fujian > d_pinghai","h_china","k_fujian","d_pinghai","c_zhangzhou","02_china.txt","h_china > e_jingyang > k_fujian > d_pinghai > c_zhangzhou > b_longyan","1"
"b_jinghai","b","h_china > k_huainan > d_huainan","h_china","k_huainan","d_huainan","c_taizhou_1","02_china.txt","h_china > e_jingyang > k_huainan > d_huainan > c_taizhou_1 > b_jinghai","1"
"b_son_la","b","h_china > k_viet > d_lam_tay","h_china","k_viet","d_lam_tay","c_quoc_oai","02_china.txt","h_china > e_lingnan > k_viet > d_lam_tay > c_quoc_oai > b_son_la","1"
"c_lxj_yunneizhou","c","h_china > k_daibei > d_xinan","h_china","k_daibei","d_xinan","c_lxj_yunneizhou","02_china.txt","h_china > e_zhongyuan > k_daibei > d_xinan > c_lxj_yunneizhou","3"
"b_mogao","b","h_china > k_hexi > d_guasha","h_china","k_hexi","d_guasha","c_shazhou","02_china.txt","h_china > e_yongliang > k_hexi > d_guasha > c_shazhou > b_mogao","0"
"b_zhengping","b","h_china > k_hedong > d_hezhong","h_china","k_hedong","d_hezhong","c_jiangzhou_2","02_china.txt","h_china > e_zhongyuan > k_hedong > d_hezhong > c_jiangzhou_2 > b_zhengping","1"
"b_zhenchang","b","h_china > k_lingnan > d_huixun","h_china","k_lingnan","d_huixun","c_shaozhou_1","02_china.txt","h_china > e_lingnan > k_lingnan > d_huixun > c_shaozhou_1 > b_zhenchang","1"
"c_shunzhou","c","h_china > k_qianzhong > d_luoshi","h_china","k_qianzhong","d_luoshi","c_shunzhou","02_china.txt","h_china > e_liangyi > k_qianzhong > d_luoshi > c_shunzhou","3"
"c_jiazhou","c","h_china > k_xichuan > d_qiongnan","h_china","k_xichuan","d_qiongnan","c_jiazhou","02_china.txt","h_china > e_liangyi > k_xichuan > d_qiongnan > c_jiazhou","4"
"b_shunzheng","b","h_china > k_guannei > d_xingfeng","h_china","k_guannei","d_xingfeng","c_xingqing","02_china.txt","h_china > e_yongliang > k_guannei > d_xingfeng > c_xingqing > b_shunzheng","1"
"b_fengjie","b","h_china > k_kuizhou > d_kuizhong","h_china","k_kuizhou","d_kuizhong","c_kuizhou","02_china.txt","h_china > e_liangyi > k_kuizhou > d_kuizhong > c_kuizhou > b_fengjie","1"
"b_chaoyang","b","h_china > k_lingnan > d_huixun","h_china","k_lingnan","d_huixun","c_chaozhou","02_china.txt","h_china > e_lingnan > k_lingnan > d_huixun > c_chaozhou > b_chaoyang","1"
"b_chipeng","b","h_china > k_kuizhou > d_wuxi","h_china","k_kuizhou","d_wuxi","c_luxi","02_china.txt","h_china > e_liangyi > k_kuizhou > d_wuxi > c_luxi > b_chipeng","1"
"b_lean_1","b","h_china > k_jiangxi > d_jiangxi","h_china","k_jiangxi","d_jiangxi","c_fuzhou_2","02_china.txt","h_china > e_jingyang > k_jiangxi > d_jiangxi > c_fuzhou_2 > b_lean_1","1"
"d_hedong","d","h_china > k_hedong > d_hedong","h_china","k_hedong","d_hedong","","02_china.txt","h_china > e_zhongyuan > k_hedong > d_hedong","20"
"d_jiangxi","d","h_china > k_jiangxi > d_jiangxi","h_china","k_jiangxi","d_jiangxi","","02_china.txt","h_china > e_jingyang > k_jiangxi > d_jiangxi","27"
"b_qianfeng","b","h_china > k_qingxu > d_yanhai","h_china","k_qingxu","d_yanhai","c_yanzhou","02_china.txt","h_china > e_zhongyuan > k_qingxu > d_yanhai > c_yanzhou > b_qianfeng","1"
"b_jianshi","b","h_china > k_kuizhou > d_qianzhong","h_china","k_kuizhou","d_qianzhong","c_shizhou_1","02_china.txt","h_china > e_liangyi > k_kuizhou > d_qianzhong > c_shizhou_1 > b_jianshi","1"
"b_lingshi","b","h_china > k_hedong > d_hedong","h_china","k_hedong","d_hedong","c_fenzhou","02_china.txt","h_china > e_zhongyuan > k_hedong > d_hedong > c_fenzhou > b_lingshi","1"
"c_jian_an","c","h_china > k_fujian > d_jianning","h_china","k_fujian","d_jianning","c_jian_an","02_china.txt","h_china > e_jingyang > k_fujian > d_jianning > c_jian_an","4"
"b_jingmen","b","h_china > k_shannan > d_jingnan","h_china","k_shannan","d_jingnan","c_jiangling","02_china.txt","h_china > e_jingyang > k_shannan > d_jingnan > c_jiangling > b_jingmen","1"
"b_wengshan","b","h_china > k_liangzhe > d_zhedong","h_china","k_liangzhe","d_zhedong","c_mingzhou_1","02_china.txt","h_china > e_jingyang > k_liangzhe > d_zhedong > c_mingzhou_1 > b_wengshan","1"
"b_donge","b","h_china > k_qingxu > d_yuncao","h_china","k_qingxu","d_yuncao","c_yunzhou","02_china.txt","h_china > e_zhongyuan > k_qingxu > d_yuncao > c_yunzhou > b_donge","1"
"d_longyou","d","h_china > k_hexi > d_longyou","h_china","k_hexi","d_longyou","","02_china.txt","h_china > e_yongliang > k_hexi > d_longyou","4"
"c_yazhou_2","c","h_china > k_xichuan > d_qiongnan","h_china","k_xichuan","d_qiongnan","c_yazhou_2","02_china.txt","h_china > e_liangyi > k_xichuan > d_qiongnan > c_yazhou_2","3"
"b_putian","b","h_china > k_fujian > d_pinghai","h_china","k_fujian","d_pinghai","c_xinghua","02_china.txt","h_china > e_jingyang > k_fujian > d_pinghai > c_xinghua > b_putian","1"
"b_guangze","b","h_china > k_fujian > d_jianning","h_china","k_fujian","d_jianning","c_shaowu","02_china.txt","h_china > e_jingyang > k_fujian > d_jianning > c_shaowu > b_guangze","1"
"c_tonghai","c","h_china > k_dali > d_tonghai","h_china","k_dali","d_tonghai","c_tonghai","02_china.txt","h_china > e_liangyi > k_dali > d_tonghai > c_tonghai","4"
"b_xiangtan","b","h_china > k_hunan > d_hunan","h_china","k_hunan","d_hunan","c_tanzhou","02_china.txt","h_china > e_jingyang > k_hunan > d_hunan > c_tanzhou > b_xiangtan","1"
"b_lianjiang","b","h_china > k_fujian > d_weiwu","h_china","k_fujian","d_weiwu","c_fuzhou_1","02_china.txt","h_china > e_jingyang > k_fujian > d_weiwu > c_fuzhou_1 > b_lianjiang","1"
"b_yugan_2","b","h_china > k_jiangxi > d_dingjiang","h_china","k_jiangxi","d_dingjiang","c_raozhou","02_china.txt","h_china > e_jingyang > k_jiangxi > d_dingjiang > c_raozhou > b_yugan_2","1"
"c_hejian","c","h_china > k_youji > d_yingmo","h_china","k_youji","d_yingmo","c_hejian","02_china.txt","h_china > e_zhongyuan > k_youji > d_yingmo > c_hejian","3"
"b_danai","b","e_suvarnabhumi > k_pagan > d_tengchong","e_suvarnabhumi","k_pagan","d_tengchong","c_myitkyina","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tengchong > c_myitkyina > b_danai","1"
"b_mekkhaya","b","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_kyaukse","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_kyaukse > b_mekkhaya","1"
"b_salin","b","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_minbu","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_minbu > b_salin","1"
"b_hpakant","b","e_suvarnabhumi > k_pagan > d_tengchong","e_suvarnabhumi","k_pagan","d_tengchong","c_monyin","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tengchong > c_monyin > b_hpakant","1"
"b_sriksetra","b","e_suvarnabhumi > k_pagan > d_sriksetra","e_suvarnabhumi","k_pagan","d_sriksetra","c_sriksetra","03_seasia.txt","e_suvarnabhumi > k_pagan > d_sriksetra > c_sriksetra > b_sriksetra","1"
"b_sainyabuli","b","e_suvarnabhumi > k_dvaravati > d_muang_sua","e_suvarnabhumi","k_dvaravati","d_muang_sua","c_luang_prabang","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_muang_sua > c_luang_prabang > b_sainyabuli","1"
"b_bangkok","b","e_suvarnabhumi > k_dvaravati > d_lop_buri","e_suvarnabhumi","k_dvaravati","d_lop_buri","c_nakhon_pathom","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_lop_buri > c_nakhon_pathom > b_bangkok","1"
"c_THAI_tenasserim","c","e_suvarnabhumi > k_dvaravati > d_tun_sun","e_suvarnabhumi","k_dvaravati","d_tun_sun","c_THAI_tenasserim","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_tun_sun > c_THAI_tenasserim","3"
"b_chiang_rai","b","e_suvarnabhumi > k_dvaravati > d_muang_sua","e_suvarnabhumi","k_dvaravati","d_muang_sua","c_ngoenyang","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_muang_sua > c_ngoenyang > b_chiang_rai","1"
"c_nakhon_pathom","c","e_suvarnabhumi > k_dvaravati > d_lop_buri","e_suvarnabhumi","k_dvaravati","d_lop_buri","c_nakhon_pathom","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_lop_buri > c_nakhon_pathom","4"
"b_moeng_hing","b","e_suvarnabhumi > k_dvaravati > d_sipsongpanna","e_suvarnabhumi","k_dvaravati","d_sipsongpanna","c_chiang_rung","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sipsongpanna > c_chiang_rung > b_moeng_hing","1"
"b_wuntho","b","e_suvarnabhumi > k_pagan > d_tagaung","e_suvarnabhumi","k_pagan","d_tagaung","c_takon","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tagaung > c_takon > b_wuntho","1"
"b_sumpra_bum","b","e_suvarnabhumi > k_pagan > d_tengchong","e_suvarnabhumi","k_pagan","d_tengchong","c_myitkyina","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tengchong > c_myitkyina > b_sumpra_bum","1"
"b_mogaung","b","e_suvarnabhumi > k_pagan > d_tengchong","e_suvarnabhumi","k_pagan","d_tengchong","c_monyin","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tengchong > c_monyin > b_mogaung","1"
"c_madaya","c","e_suvarnabhumi > k_pagan > d_tagaung","e_suvarnabhumi","k_pagan","d_tagaung","c_madaya","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tagaung > c_madaya","3"
"b_minbu","b","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_minbu","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_minbu > b_minbu","1"
"b_nan","b","e_suvarnabhumi > k_dvaravati > d_muang_sua","e_suvarnabhumi","k_dvaravati","d_muang_sua","c_nan_asia","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_muang_sua > c_nan_asia > b_nan","1"
"b_phrao","b","e_suvarnabhumi > k_dvaravati > d_haripunjaya","e_suvarnabhumi","k_dvaravati","d_haripunjaya","c_haripunjaya","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_haripunjaya > c_haripunjaya > b_phrao","1"
"b_mae_hong_son","b","e_suvarnabhumi > k_dvaravati > d_haripunjaya","e_suvarnabhumi","k_dvaravati","d_haripunjaya","c_mae_hong_son","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_haripunjaya > c_mae_hong_son > b_mae_hong_son","1"
"c_moeng_long","c","e_suvarnabhumi > k_dvaravati > d_sipsongpanna","e_suvarnabhumi","k_dvaravati","d_sipsongpanna","c_moeng_long","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sipsongpanna > c_moeng_long","4"
"b_bumangdian","b","e_suvarnabhumi > k_pagan > d_tengchong","e_suvarnabhumi","k_pagan","d_tengchong","c_momauk","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tengchong > c_momauk > b_bumangdian","1"
"b_sawangkaburi","b","e_suvarnabhumi > k_dvaravati > d_sukhothai","e_suvarnabhumi","k_dvaravati","d_sukhothai","c_sukhothai","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sukhothai > c_sukhothai > b_sawangkaburi","1"
"b_hsenwi","b","e_suvarnabhumi > k_pagan > d_mongnai","e_suvarnabhumi","k_pagan","d_mongnai","c_hsenwi","03_seasia.txt","e_suvarnabhumi > k_pagan > d_mongnai > c_hsenwi > b_hsenwi","1"
"b_mongnawn","b","e_suvarnabhumi > k_pagan > d_mongnai","e_suvarnabhumi","k_pagan","d_mongnai","c_mongnai","03_seasia.txt","e_suvarnabhumi > k_pagan > d_mongnai > c_mongnai > b_mongnawn","1"
"c_chakangrao","c","e_suvarnabhumi > k_dvaravati > d_sukhothai","e_suvarnabhumi","k_dvaravati","d_sukhothai","c_chakangrao","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sukhothai > c_chakangrao","3"
"c_momauk","c","e_suvarnabhumi > k_pagan > d_tengchong","e_suvarnabhumi","k_pagan","d_tengchong","c_momauk","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tengchong > c_momauk","3"
"b_madaya","b","e_suvarnabhumi > k_pagan > d_tagaung","e_suvarnabhumi","k_pagan","d_tagaung","c_madaya","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tagaung > c_madaya > b_madaya","1"
"c_moeng_laem","c","e_suvarnabhumi > k_pagan > d_yongchang","e_suvarnabhumi","k_pagan","d_yongchang","c_moeng_laem","03_seasia.txt","e_suvarnabhumi > k_pagan > d_yongchang > c_moeng_laem","3"
"b_mong_hang","b","e_suvarnabhumi > k_dvaravati > d_muang_sua","e_suvarnabhumi","k_dvaravati","d_muang_sua","c_ngoenyang","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_muang_sua > c_ngoenyang > b_mong_hang","1"
"c_takon","c","e_suvarnabhumi > k_pagan > d_tagaung","e_suvarnabhumi","k_pagan","d_tagaung","c_takon","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tagaung > c_takon","4"
"c_mongnai","c","e_suvarnabhumi > k_pagan > d_mongnai","e_suvarnabhumi","k_pagan","d_mongnai","c_mongnai","03_seasia.txt","e_suvarnabhumi > k_pagan > d_mongnai > c_mongnai","3"
"d_lop_buri","d","e_suvarnabhumi > k_dvaravati > d_lop_buri","e_suvarnabhumi","k_dvaravati","d_lop_buri","","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_lop_buri","10"
"b_muang_u","b","e_suvarnabhumi > k_dvaravati > d_sipsongpanna","e_suvarnabhumi","k_dvaravati","d_sipsongpanna","c_moeng_long","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sipsongpanna > c_moeng_long > b_muang_u","1"
"c_ngoenyang","c","e_suvarnabhumi > k_dvaravati > d_muang_sua","e_suvarnabhumi","k_dvaravati","d_muang_sua","c_ngoenyang","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_muang_sua > c_ngoenyang","3"
"b_moeng_long","b","e_suvarnabhumi > k_dvaravati > d_sipsongpanna","e_suvarnabhumi","k_dvaravati","d_sipsongpanna","c_moeng_long","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sipsongpanna > c_moeng_long > b_moeng_long","1"
"b_mae_sot","b","e_suvarnabhumi > k_dvaravati > d_haripunjaya","e_suvarnabhumi","k_dvaravati","d_haripunjaya","c_hlaingbwe","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_haripunjaya > c_hlaingbwe > b_mae_sot","1"
"b_ramree","b","e_suvarnabhumi > k_pagan > d_arakan","e_suvarnabhumi","k_pagan","d_arakan","c_sandoway","03_seasia.txt","e_suvarnabhumi > k_pagan > d_arakan > c_sandoway > b_ramree","1"
"d_haripunjaya","d","e_suvarnabhumi > k_dvaravati > d_haripunjaya","e_suvarnabhumi","k_dvaravati","d_haripunjaya","","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_haripunjaya","11"
"b_pegu","b","e_suvarnabhumi > k_pagan > d_ramannadesa","e_suvarnabhumi","k_pagan","d_ramannadesa","c_pegu","03_seasia.txt","e_suvarnabhumi > k_pagan > d_ramannadesa > c_pegu > b_pegu","1"
"d_pagan","d","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan","23"
"b_chiang_mai","b","e_suvarnabhumi > k_dvaravati > d_haripunjaya","e_suvarnabhumi","k_dvaravati","d_haripunjaya","c_haripunjaya","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_haripunjaya > c_haripunjaya > b_chiang_mai","1"
"b_yongchang_yongchang","b","e_suvarnabhumi > k_pagan > d_yongchang","e_suvarnabhumi","k_pagan","d_yongchang","c_yongchang_yongchang","03_seasia.txt","e_suvarnabhumi > k_pagan > d_yongchang > c_yongchang_yongchang > b_yongchang_yongchang","1"
"c_yamethin","c","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_yamethin","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_yamethin","3"
"c_myitkyina","c","e_suvarnabhumi > k_pagan > d_tengchong","e_suvarnabhumi","k_pagan","d_tengchong","c_myitkyina","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tengchong > c_myitkyina","3"
"b_myinmu","b","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_sagaing","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_sagaing > b_myinmu","1"
"b_srideb","b","e_suvarnabhumi > k_dvaravati > d_sukhothai","e_suvarnabhumi","k_dvaravati","d_sukhothai","c_phetchabun","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sukhothai > c_phetchabun > b_srideb","1"
"b_myedu","b","e_suvarnabhumi > k_pagan > d_tagaung","e_suvarnabhumi","k_pagan","d_tagaung","c_takon","03_seasia.txt","e_suvarnabhumi > k_pagan > d_tagaung > c_takon > b_myedu","1"
"c_thabeik_taung","c","e_suvarnabhumi > k_pagan > d_arakan","e_suvarnabhumi","k_pagan","d_arakan","c_thabeik_taung","03_seasia.txt","e_suvarnabhumi > k_pagan > d_arakan > c_thabeik_taung","2"
"b_halin","b","e_suvarnabhumi > k_pagan > d_pagan","e_suvarnabhumi","k_pagan","d_pagan","c_sagaing","03_seasia.txt","e_suvarnabhumi > k_pagan > d_pagan > c_sagaing > b_halin","1"
"b_vaisali","b","e_suvarnabhumi > k_pagan > d_arakan","e_suvarnabhumi","k_pagan","d_arakan","c_vaisali","03_seasia.txt","e_suvarnabhumi > k_pagan > d_arakan > c_vaisali > b_vaisali","1"
"b_mongmit","b","e_suvarnabhumi > k_pagan > d_mongnai","e_suvarnabhumi","k_pagan","d_mongnai","c_hsenwi","03_seasia.txt","e_suvarnabhumi > k_pagan > d_mongnai > c_hsenwi > b_mongmit","1"
"b_THAI_Na_Rang","b","e_suvarnabhumi > k_dvaravati > d_tun_sun","e_suvarnabhumi","k_dvaravati","d_tun_sun","c_THAI_phetchaburi","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_tun_sun > c_THAI_phetchaburi > b_THAI_Na_Rang","1"
"b_yongchang_qingdian","b","e_suvarnabhumi > k_pagan > d_yongchang","e_suvarnabhumi","k_pagan","d_yongchang","c_yongchang_yongchang","03_seasia.txt","e_suvarnabhumi > k_pagan > d_yongchang > c_yongchang_yongchang > b_yongchang_qingdian","1"
"b_chiang_rung","b","e_suvarnabhumi > k_dvaravati > d_sipsongpanna","e_suvarnabhumi","k_dvaravati","d_sipsongpanna","c_chiang_rung","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sipsongpanna > c_chiang_rung > b_chiang_rung","1"
"c_THAI_phetchaburi","c","e_suvarnabhumi > k_dvaravati > d_tun_sun","e_suvarnabhumi","k_dvaravati","d_tun_sun","c_THAI_phetchaburi","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_tun_sun > c_THAI_phetchaburi","4"
"b_thayetmyo","b","e_suvarnabhumi > k_pagan > d_sriksetra","e_suvarnabhumi","k_pagan","d_sriksetra","c_sriksetra","03_seasia.txt","e_suvarnabhumi > k_pagan > d_sriksetra > c_sriksetra > b_thayetmyo","1"
"b_dagon","b","e_suvarnabhumi > k_pagan > d_ramannadesa","e_suvarnabhumi","k_pagan","d_ramannadesa","c_dagon","03_seasia.txt","e_suvarnabhumi > k_pagan > d_ramannadesa > c_dagon > b_dagon","1"
"b_dawei","b","e_suvarnabhumi > k_dvaravati > d_tun_sun","e_suvarnabhumi","k_dvaravati","d_tun_sun","c_thanbyuzayat","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_tun_sun > c_thanbyuzayat > b_dawei","1"
"b_phichit","b","e_suvarnabhumi > k_dvaravati > d_sukhothai","e_suvarnabhumi","k_dvaravati","d_sukhothai","c_phetchabun","03_seasia.txt","e_suvarnabhumi > k_dvaravati > d_sukhothai > c_phetchabun > b_phichit","1"
"b_sandoway","b","e_suvarnabhumi > k_pagan > d_arakan","e_suvarnabhumi","k_pagan","d_arakan","c_sandoway","03_seasia.txt","e_suvarnabhumi > k_pagan > d_arakan > c_sandoway > b_sandoway","1"
"b_laikha","b","e_suvarnabhumi > k_pagan > d_mongnai","e_suvarnabhumi","k_pagan","d_mongnai","c_nyaungshwe","03_seasia.txt","e_suvarnabhumi > k_pagan > d_mongnai > c_nyaungshwe > b_laikha","1"
"b_taungdwingyi","b","e_suvarnabhumi > k_pagan > d_sriksetra","e_suvarnabhumi","k_pagan","d_sriksetra","c_sriksetra","03_seasia.txt","e_suvarnabhumi > k_pagan > d_sriksetra > c_sriksetra > b_taungdwingyi","1"
