source_title_id, mod_title_id, is_same_title_id,
c_vyadhapura, c_kiri_vong, no,
b_dong_duong,
b_my_son,
b_quang_ngai,
b_bo_chinh,
b_dia_ly,
b_ma_linh,
b_hve,
b_simhapura, b_simhapura, yes,
b_tan_xuyen,
b_aya_ru,
b_kauthara,
b_nhan,
b_binh_tuy,
b_malithit, b_malithit, yes,
b_panduranga,
b_banh_it,
b_tay_son,
b_vijaya, b_vijaya, yes,
b_canasapura, b_canasapura, yes,
b_chaiyaphum, b_chaiyaphum, yes,
b_phimai,
b_ku_kaeo,
b_loei, b_loei, yes,
b_nong_bua,
b_nong_bua_lam_phu, b_nong_bua_lam_phu, yes,
b_nong_khai,
b_khon_kaen,
b_maha_sarakham,
b_muang_fa_daet,
b_bueng_kan,
b_mukdahan, b_mukdahan, yes,
b_sakhon_nakhon,
b_phon_sai,
b_ubon_ratchathani,
b_ubon_ratchathani_northwest,
b_ban_nathan,
b_borikham,
b_hinboun,
b_salo_tai,
b_attapeu,
b_mouang_camphon,
b_salavan, b_salavan, yes,
b_sanasomboon,
b_ban_pang,
b_muang_fuang,
b_muang_khoun,
b_vang_vieng,
b_vien_chan,
b_angkor, b_angkor, yes,
b_krung_poi_pet,
b_tribhuvanamaheshvara,
b_dong_si_mahosot,
b_khorat,
b_surin,
b_koh_ker,
b_phnom_dek,
b_choam_khsant,
b_lingapura, b_lingapura, yes,
b_prea_vihear,
b_si_sa_ket, b_si_sa_ket, yes,
b_hanchei,
b_preah_khan, b_preah_khan, yes,
b_sambhupura, b_sambhupura, yes,
b_angkor_borey,
b_bayang,
b_maha_rosei,
b_phnom_penh,
b_botum_sakor,
b_kompong_saom,
b_kum_pak_khlang,
b_chachoengsoo,
b_mueang_phra_rot,
b_rayong, b_rayong, yes,
b_trat, b_trat, yes,
b_battambang,
b_kampong_chhnang, b_kampong_chhnang, yes,
b_pursat, b_pursat, yes,
b_sa_kaeo,
b_baigaur, b_baigaur, yes,
b_dinh_tuong,
b_go_cong,
b_phuoc_tuy,
b_ba_tri,
b_binh_dai,
b_thanh_phu,
b_ca_mau, b_ca_mau, yes,
b_oc_eo,
b_soc_trang, b_soc_trang, yes,
b_phu_bon,
b_plei_doch,
b_pleiku,
b_ea_sup,
b_mondulkiri,
b_ratanakiri,
b_pakse, b_pakse, yes,
b_sambor,
b_stung_treng,
b_binh_long,
b_binh_long_2,
b_xuan_loc,
b_binh_long_3,
b_kracheh_nokor,
b_tay_ninh,
b_indrapura_khmer,
b_kien_phong,
b_svay_rieng,
b_vyadhapura,
e_nusantara, e_nusantara, yes,
k_kabisay-an, k_bisaya, no,
k_liuqiu, k_liuqiu, yes,
k_lusung, k_luzon, no,
k_maluku, k_maluku, yes,
k_ruucuu, k_ruucuu, yes,
k_sulawesi, k_sulawesi, yes,
k_tanjungnagara, k_tanjungnagara, yes,
d_PHI_butuan, d_kalagan, no,
d_PHI_maguindanao, d_kotabatu, no,
d_PHI_visayas, d_panay, no,
d_liuqiu, d_liuqiu, yes,
d_PHI_cagayan, d_cagayan_valley, no,
d_PHI_ilocana, d_pangasinan, no,
d_PHI_sandao, d_PHI_sandao, yes,
d_PHI_tondo, d_tondo, no,
d_IDO_lesser_sunda, d_nipa, no,
d_IDO_timor, d_atoni, no,
d_papua, d_raja_ampat, no,
d_SuMa_halmahera, d_halmahera, no,
d_SuMa_maluku, d_seram, no,
d_ruucuu, d_ruucuu, yes,
d_SuMa_konawe, d_SuMa_konawe, yes,
d_SuMa_luwu, d_SuMa_luwu, yes,
d_SuMa_minahasa, d_gorontalo, no,
d_SuMa_tompotika, d_SuMa_tompotika, yes,
d_BOR_barune, d_BOR_barune, yes,
d_BOR_kutai, d_BOR_kutai, yes,
d_BOR_nan_sarunai, d_BOR_nan_sarunai, yes,
d_BOR_santubong, d_BOR_santubong, yes,
d_BOR_tanjungpura, d_BOR_tanjungpura, yes,
c_PHI_butuan, c_butuan, no,
c_PHI_calagan, c_tandag, no,
c_PHI_mandaya, c_dabaw, no,
c_PHI_sarangani, c_sarangani, no,
c_PHI_cotabato, c_ilianen, no,
c_PHI_lanao, c_masiu, no,
c_PHI_maguindanao, c_kotabatu, no,
c_PHI_sulu, c_PHI_sulu, yes,
c_PHI_zamboanga, c_samboangan, no,
c_PHI_bool_and_cebu, c_sugbu, no,
c_PHI_buglas, c_tanghay, no,
c_PHI_panay, c_oton, no,
c_PHI_samar, c_tiayban, no,
c_PHI_tandaya, c_abuyog, no,
c_amis, c_amis, yes,
c_hoanya, c_middag, no,
c_siraya, c_takao, no,
c_PHI_cagayan_valley, c_bayombong, no,
c_PHI_kasiguranin, c_kasiguran, no,
c_PHI_igorot, c_lagawe, no,
c_PHI_ivatan, c_bolo_ph, no,
c_PHI_pangasinan, c_binalatongan, no,
c_PHI_samtoy, c_laoag, no,
c_PHI_south_palawan, c_ipolot, no,
c_PHI_taytay, c_taytay, no,
c_PHI_ibalong, c_albay, no,
c_PHI_kalilayan, c_tayabas, no,
c_PHI_ma-i, c_mait_ph, no,
c_PHI_masbate, c_masbat, no,
c_PHI_tondo, c_tondo, no,
c_IDO_galiyao, c_wetar, no,
c_IDO_humba, c_kambera, no,
c_IDO_nusa_nipa, c_manggarai, no,
c_IDO_barat_daya, c_wetar (second), no,
c_IDO_sonba_i, c_amfoan, no,
c_IDO_wehale, c_belu, no,
c_aru, c_wetar (second), no,
c_kepala_burung, c_salawati, no,
c_papua_selatan, c_salawati (second), no,
c_sran, c_salawati (second), no,
c_SuMa_bacan, c_bajan, no,
c_SuMa_ternate, c_tobelo, no,
c_SuMa_tidore, c_sawai, no,
c_SuMa_buru-sula, c_buru, no,
c_SuMa_raja_ampat, c_waigeo, no,
c_SuMa_seram, c_piru, no,
c_amami, c_amami, yes,
c_ucinaa, c_ucinaa, yes,
c_SuMa_butun, c_muna, no,
c_SuMa_konawe, c_kendari, no,
c_SuMa_moronene, c_bombana, no,
c_SuMa_tamboeko, c_marsaoleh, no,
c_SuMa_ajatappareng, c_toraja, no,
c_SuMa_luwu, c_burau, no,
c_SuMa_sampaga, c_mamuju, no,
c_SuMa_siang, c_makassar, no,
c_SuMa_banawa, c_tinombo, no,
c_SuMa_gorontalo, c_hulondalo, no,
c_SuMa_wenang, c_manado, no,
c_SuMa_banggai, c_banggai, no,
c_SuMa_banggai_utara, c_luwuk, no,
c_SuMa_mori, c_poso, no,
c_BOR_brunei, c_BOR_brunei, yes,
c_BOR_kudat, c_tomborungan, no,
c_BOR_lahad_datu, c_kinabatangan, no,
c_BOR_menjelutung, c_tarakan, no,
c_BOR_nabawan, c_koningau, no,
c_BOR_berau, c_BOR_berau, yes,
c_BOR_kutai_jauh, c_belaga, no,
c_BOR_kutai_utara, c_sangata, no,
c_BOR_martapura, c_samarenda, no,
c_BOR_banjar, c_banjarmasin, no,
c_BOR_sampit, c_baamang, no,
c_BOR_tabalung, c_paser, no,
c_BOR_taiao, c_tanah_bumbu, no,
c_BOR_iban, c_melanau, no,
c_BOR_rajang, c_kapit, no,
c_BOR_santubong, c_sarawak, no,
c_BOR_tanah_taman, c_seberaung, no,
c_BOR_sambas, c_bengkayang, no,
c_BOR_sintang, c_sintang, no,
c_BOR_sukadana, c_sukadana, no,
c_BOR_waringin, c_tayapura, no,
b_PHI_Agusan,
b_PHI_Baganga,
b_PHI_Butuan,
b_PHI_Cabadbaran,
b_PHI_Dinagat,
b_PHI_Siargao,
b_PHI_Surigao,
b_PHI_Tandag,
b_PHI_Kuambog,
b_PHI_Magugpo,
b_PHI_Mati,
b_PHI_Glan,
b_PHI_Malita,
b_PHI_Sarangani,
b_PHI_Bagua_Inged,
b_PHI_Idalemen,
b_PHI_Malaybalay,
b_PHI_Marahui,
b_PHI_Masiu,
b_PHI_Tagoloan,
b_PHI_Tubok,
b_PHI_Lebak,
b_PHI_Makar,
b_PHI_Sapakan,
b_PHI_Tamontaka,
b_PHI_Matangal,
b_PHI_Pangutaran,
b_PHI_Sulug,
b_PHI_Tawi_Tawi,
b_PHI_Bolong,
b_PHI_Kumalarang,
b_PHI_Tukuran,
b_PHI_Bool,
b_PHI_Katugasan,
b_PHI_Siaro,
b_PHI_Sugbu,
b_PHI_Binalbagan,
b_PHI_Dananguet,
b_PHI_Ilog,
b_PHI_Nabingkalan,
b_PHI_Akean,
b_PHI_Hamtik,
b_PHI_Himal-os,
b_PHI_Irong_Irong,
b_PHI_Borongan,
b_PHI_Catarman,
b_PHI_Catbalogan,
b_PHI_Baybay,
b_PHI_Kankabatok,
b_PHI_Panamao,
b_taiwan_new_1,
b_taiwan_new_2,
b_taiwan_new_3,
b_taiwan_changhua,
b_taiwan_miaoli,
b_taiwan_new_4,
b_taiwan_taipei,
b_taiwan_chiayi,
b_taiwan_kaohsiung,
b_taiwan_pingtung,
b_PHI_Cagayan,
b_PHI_Engano,
b_PHI_Ilongot,
b_PHI_Kirino,
b_PHI_Palana,
b_PHI_Tagalao,
b_PHI_Apayo,
b_PHI_Benguet,
b_PHI_Kalinga,
b_PHI_Aparri,
b_PHI_Babuyan,
b_PHI_Calayan,
b_PHI_Binalatongan,
b_PHI_Bolinao,
b_PHI_Pantabagan,
b_PHI_Sambala,
b_PHI_Bigan,
b_PHI_Kandong,
b_PHI_Nagparitan,
b_PHI_Balabac,
b_PHI_Pala_wan,
b_PHI_Tagbanwa,
b_PHI_Cuyo,
b_PHI_Jamayan,
b_PHI_Taytay,
b_PHI_Daet,
b_PHI_Ibalon,
b_PHI_Ibat,
b_PHI_Katanduan,
b_PHI_Sorsogon,
b_PHI_Bondoc,
b_PHI_Malindig,
b_PHI_Pilila,
b_PHI_Pulilu,
b_PHI_Bongabong,
b_PHI_Dongon,
b_PHI_Mamburao,
b_PHI_Pinamalayan,
b_PHI_Donblon,
b_PHI_Masbate,
b_PHI_Ticao,
b_PHI_Batangan,
b_PHI_Binangonan,
b_PHI_Kapampangan,
b_PHI_Maynila,
b_PHI_Tondo,
b_IDO_Alor,
b_IDO_Galiyao,
b_IDO_Lembata,
b_IDO_Kodi,
b_IDO_Melolo,
b_IDO_Sawu,
b_IDO_Bajo,
b_IDO_Endeh,
b_IDO_Larantuka,
b_IDO_Barat_Daya,
b_IDO_Tanimbar,
b_IDO_Wetar,
b_IDO_Kupang,
b_IDO_Oetune,
b_IDO_Roti,
b_IDO_Sorbian,
b_IDO_Dili,
b_IDO_Insana,
b_IDO_Lahoasupala,
b_IDO_Noimuti,
b_trangan,
b_wokam,
b_bintuni,
b_maybrat,
b_soren,
b_asmat,
b_dolok,
b_mapi,
b_kaimana,
b_namatota,
b_timika,
b_weri,
b_MAL_Bacan,
b_MAL_Obi,
b_MAL_Weda,
b_MAL_Golea,
b_MAL_Jailolo,
b_MAL_Ternate,
b_MAL_Koye,
b_MAL_Tidore,
b_MAL_Wasile,
b_MAL_Buru,
b_MAL_Sula,
b_MAL_Misool,
b_MAL_Waisai,
b_MAL_Ambwan,
b_MAL_Wahai,
b_MAL_Waru,
b_amami, b_amami, yes,
b_kunjan_ucinaa,
b_nakajan,
b_simajiri,
b_SUL_Bhauu,
b_SUL_Goram,
b_SUL_Muna,
b_SUL_Tukangbesi,
b_SUL_Kendari,
b_SUL_Kolaka,
b_SUL_Rahambuu,
b_SUL_Wowoni,
b_SUL_Kabaena,
b_SUL_Polean,
b_SUL_Pano,
b_SUL_Tamboa,
b_SUL_Towuti,
b_SUL_Amparita,
b_SUL_Lemo_Lemo,
b_SUL_Tosora,
b_SUL_Malangke,
b_SUL_Malili,
b_SUL_Palopo,
b_SUL_Ussu,
b_SUL_Tamala,
b_SUL_Tipor,
b_SUL_Bantaeg,
b_SUL_Boni,
b_SUL_Bungoro,
b_SUL_Makassar,
b_SUL_Donda,
b_SUL_Donggala,
b_SUL_Parigi,
b_SUL_Bolango,
b_SUL_Gorontalo,
b_SUL_Kali,
b_SUL_Suwawa,
b_SUL_Bolaang,
b_SUL_Sangihe,
b_SUL_Wenang,
b_SUL_Balantak,
b_SUL_Banggai,
b_SUL_Luwuk,
b_SUL_Bunta,
b_SUL_Togian,
b_SUL_Tojo,
b_SUL_Panga,
b_SUL_Poso,
b_SUL_Waya,
b_BOR_Brunei,
b_BOR_Papar,
b_BOR_Punan,
b_BOR_Seria,
b_BOR_Kinabatangan,
b_BOR_Kudat,
b_BOR_Marudu,
b_BOR_Ranau,
b_BOR_Lahad_Datu,
b_BOR_Sibutu,
b_BOR_Tawau,
b_BOR_Kadazan,
b_BOR_Tarakan,
b_BOR_Dusun,
b_BOR_Selamban,
b_BOR_Sambiliong,
b_BOR_Tanjung_Selor,
b_BOR_Tapean,
b_BOR_Badak,
b_BOR_Melak,
b_BOR_Muara_Wehea,
b_BOR_Sangkira,
b_BOR_Sangkulirang,
b_BOR_Bontang,
b_BOR_Kutai_Loman,
b_BOR_Muara_Kaman,
b_BOR_Pemarangan,
b_BOR_Banjar,
b_BOR_Kapuas,
b_BOR_Katingan,
b_BOR_Kota_Raden,
b_BOR_Pembuang,
b_BOR_Sampit,
b_BOR_Sebangau,
b_BOR_Pasir,
b_BOR_Sepunang,
b_BOR_Tunkaren,
b_BOR_Kaburo,
b_BOR_Laut,
b_BOR_Taiao,
b_BOR_Bintulu,
b_BOR_Melano,
b_BOR_Miri,
b_BOR_Sibu,
b_BOR_Long,
b_BOR_Rajang_Atas,
b_BOR_Kanowit,
b_BOR_Santubong,
b_BOR_Sedu,
b_BOR_Sigalang,
b_BOR_Malu,
b_BOR_Tanah_Taman,
b_BOR_Landak,
b_BOR_Mempawah,
b_BOR_Sambas,
b_BOR_Sanggau,
b_BOR_Sintang,
b_BOR_Teinangga,
b_BOR_Samedang,
b_BOR_Sekadao,
b_BOR_Sukadana,
b_BOR_Kota_Waringin,
b_BOR_Seruyan,
b_BOR_Warau,
e_srivijaya, e_srivijaya, yes,
k_hujung_medini, k_langkasuka, no,
k_malayadvipa, k_palembang, no,
k_yavakadvipa, k_yavakadvipa, yes,
d_MAL_langkasuka, d_langkasuka, no,
d_MAL_pahang, d_pahang, no,
d_handumans, d_hantuman, no,
d_nias, d_mentawai, no,
d_SUM_aceh, d_SUM_aceh, yes,
d_SUM_jambi, d_SUM_jambi, yes,
d_SUM_minangkabau, d_SUM_minangkabau, yes,
d_SUM_palembang, d_SUM_palembang, yes,
d_SUM_riau, d_SUM_riau, yes,
d_IDO_bali, d_bali_sea, no,
d_JAV_mataram, d_JAV_mataram, yes,
d_JAV_taruma, d_JAV_taruma, yes,
c_MAL_kedah, c_kedah, no,
c_MAL_kelantan, c_kelantan, no,
c_MAL_patani, c_narathiwat, no,
c_THAI_takua_pa, c_takola, no,
c_THAI_tambralinga, c_tambralinga, no,
c_MAL_gangganegara, c_klang, no,
c_MAL_gelanggi, c_temerloh, no,
c_MAL_johor, c_ujong_tanah, no,
c_MAL_pahang, c_pekan, no,
c_MAL_semantan, c_raub, no,
c_riau, c_natuna, no,
c_andamans, c_jarawa, no,
c_nakkavaram, c_nakkavaram, yes,
c_mentawai, c_mentawai_islands, no,
c_nias, c_nias, yes,
c_SUM_barus, c_barus, no,
c_SUM_lambri, c_lamuri, no,
c_SUM_panai, c_panai, no,
c_SUM_perlak, c_perlak, no,
c_SUM_dharmasraya, c_dharmasraya, no,
c_SUM_indragiri, c_indragiri, no,
c_SUM_jambi, c_muaro_jambi, no,
c_SUM_karang_brahi, c_merangin, no,
c_SUM_lingga, c_lingga, no,
c_SUM_bengkulu, c_sungai_serut, no,
c_SUM_minangkabau, c_pariaman, no,
c_SUM_riak_nan_berbedur, c_inderapura, no,
c_SUM_bangka-belitung, c_bangka, no,
c_SUM_east_sumatra, c_cengal, no,
c_SUM_lampung, c_tulang_bawang, no,
c_SUM_palembang, c_palembang, no,
c_SUM_pasemah, c_sekala_brak, no,
c_SUM_kampar, c_siak, no,
c_SUM_meranti, c_pelalawan, no,
c_SUM_muara_takus, c_darek, no,
c_SUM_pekanbaru, c_kampar, no,
c_SUM_rokan, c_rokan, no,
c_IDO_bali, c_bali_sea, no,
c_IDO_lombok_and_sumbawa, c_bima, no,
c_JAV_madura, c_JAV_madura, yes,
c_JAV_janggala, c_kahuripan, no,
c_JAV_kalingga, c_panaraban, no,
c_JAV_lumajang, c_lumajang, no,
c_JAV_mataram, c_mataram, no,
c_JAV_cimanuk, c_pamanukan, no,
c_JAV_galuh, c_galuh, no,
c_JAV_sunda, c_pakuanpajajaran, no,
b_MAL_Bujang,
b_MAL_Bukit_Batu_Pahat,
b_MAL_Kedah,
b_MAL_Terang,
b_MAL_Dungun,
b_MAL_Kelantan,
b_MAL_Tinggano,
b_MAL_Menara,
b_MAL_Patani,
b_MAL_Saiburi,
b_THAI_Chaiya,
b_THAI_Gerbi,
b_THAI_Ranang,
b_THAI_Takua_Pa,
b_THAI_Kanchanadit,
b_THAI_Ligor,
b_THAI_Mardelang,
b_THAI_Trang,
b_MAL_Beruas,
b_MAL_Kelang,
b_MAL_Sungei_Ujong,
b_MAL_Endau,
b_MAL_Gelanggi,
b_MAL_Kundur,
b_MAL_Muar,
b_MAL_Johor,
b_MAL_Penawar,
b_MAL_Tumasik,
b_MAL_Inderapura,
b_MAL_Kiuli,
b_MAL_Pekan,
b_MAL_Saimwang,
b_MAL_Segamat,
b_MAL_Semantan,
b_riau,
b_siantan,
b_diglipur,
b_marakele,
b_onge, b_onge, yes,
b_muot, b_nakkavaram, no,
b_nakkavaram, b_nakkavaram, yes,
b_batu, b_batu, yes,
b_siberut,
b_sipura, b_sipura, yes,
b_nias,
b_simeulue, b_simeulue, yes,
b_SUM_Barus,
b_SUM_Calang,
b_SUM_Singkil,
b_SUM_Tripa,
b_SUM_Barat,
b_SUM_Lamuri,
b_SUM_Pasai,
b_SUM_Samudra,
b_SUM_Bahal,
b_SUM_Kemang,
b_SUM_Panai,
b_SUM_Tanjung,
b_SUM_Aru,
b_SUM_Medan,
b_SUM_Perlak,
b_SUM_Tamiang,
b_SUM_Dharmasraya,
b_SUM_Gudahiri,
b_SUM_Kuala_Kuantan,
b_SUM_Indragiri,
b_SUM_Karitang,
b_SUM_Rengat,
b_SUM_Jambi,
b_SUM_Jamongas,
b_SUM_Tumbesi,
b_SUM_Tungkal,
b_SUM_Votabura,
b_SUM_Karang_Brahi,
b_SUM_Lahat,
b_SUM_Teba,
b_SUM_Kampe,
b_SUM_Lingga,
b_SUM_Tanjungpinang,
b_SUM_Andalas,
b_SUM_Bengkulu,
b_SUM_Batan,
b_SUM_Padang,
b_SUM_Tiku,
b_SUM_Inderajati,
b_SUM_Muko_Muko,
b_SUM_Bangka,
b_SUM_Belitung,
b_SUM_Kota_Kapur,
b_SUM_FIC_Rawatimur,
b_SUM_Mesuji,
b_SUM_Batu_Betil,
b_SUM_Menggala,
b_SUM_Palas_Pasemah,
b_SUM_Pugong,
b_SUM_Tulangbawang,
b_SUM_Baros,
b_SUM_Minanga_Tamwan,
b_SUM_Musi,
b_SUM_Palembang, b_SUM_Palembang, yes,
b_SUM_Salekar,
b_SUM_Batu_Brak,
b_SUM_Pedamaran,
b_SUM_Tanah_Abang,
b_SUM_Boron,
b_SUM_Kampar,
b_SUM_Siak,
b_SUM_Selat_Panjang,
b_SUM_Suir,
b_SUM_Kahwas,
b_SUM_Kuntu,
b_SUM_Muara_Takus,
b_SUM_Pagaruyung,
b_SUM_Pekanbaru,
b_SUM_Rokan_Hilir,
b_SUM_Bengkalis,
b_SUM_Kalowang,
b_SUM_Rokan,
b_IDO_Bedulu, b_IDO_Bedulu, yes,
b_IDO_Buleleng,
b_IDO_Jembrana,
b_IDO_Bima,
b_IDO_Lombok, b_IDO_Lombok, yes,
b_IDO_Taliwang,
b_JAV_Kangean,
b_JAV_Sampang,
b_JAV_Sumenep,
b_JAV_Anjukladang,
b_JAV_Daha,
b_JAV_Hujung_Galuh,
b_JAV_Kahuripan, b_JAV_Kahuripan, yes,
b_JAV_Kambang_Putih,
b_JAV_Tamwlang,
b_JAV_Dieng,
b_JAV_Keling,
b_JAV_Kuwu,
b_JAV_Lwaram,
b_JAV_Poh_Pitu,
b_JAV_Blambangan,
b_JAV_Pasuruhan,
b_JAV_Situbondo,
b_JAV_Tumapel,
b_JAV_Bagaluhan,
b_JAV_Borobodur,
b_JAV_Kampak,
b_JAV_Mamrati,
b_JAV_Mataram,
b_JAV_Wwatan,
b_JAV_Batujaya,
b_JAV_Bojang_Menje,
b_JAV_Cimanuk,
b_JAV_Cirebon,
b_JAV_Kawali,
b_JAV_Limbangan,
b_JAV_Pangandaran,
b_JAV_Purwokerto,
b_JAV_Banten,
b_JAV_Cicatih,
b_JAV_Pakuan_Pajajaran,
b_JAV_Tangaram,
b_JAV_Tugu,
b_JAV_Ujung_Kulon,
e_suvarnabhumi, e_burma, no,
k_dvaravati, k_lavapura, no,
k_pagan, k_pagan, yes,
k_siam, k_siam, yes,
d_haripunjaya, d_haripunjaya, yes,
d_lop_buri, d_lop_buri, yes,
d_muang_sua, d_muang_sua, yes,
d_sipsongpanna, d_chiang_hung, no,
d_sukhothai, d_sukhothai, yes,
d_tun_sun, d_pribpri, no,
d_arakan, d_arakan, yes,
d_mongnai, d_mongnai, yes,
d_pagan, d_pagan, yes,
d_ramannadesa, d_thaton, no,
d_sriksetra, d_sriksetra, yes,
d_tagaung, d_tagaung, yes,
d_tengchong, d_mang_shuea, no,
d_yongchang, d_yongchang, yes,
c_haripunjaya, c_haripunjaya, yes,
c_hlaingbwe, c_ban_tak, no,
c_mae_hong_son, c_hot, no,
c_khu_bua, c_khu_bua, yes,
c_lop_buri, c_lavapura, no,
c_nakhon_pathom, c_nakhon_pathom, yes,
c_chiang_khaeng, c_chiang_khong, no,
c_luang_prabang, c_luang_prabang, yes,
c_nan_asia, c_nan, no,
c_ngoenyang, c_chiang_saen, no,
c_chiang_rung, c_chiang_hung, no,
c_moeng_long, c_phongsali, no,
c_chakangrao, c_chakangrao, yes,
c_lampang, c_lampang, yes,
c_phetchabun, c_phetchabun, yes,
c_sukhothai, c_sukhothai, yes,
c_THAI_phetchaburi, c_pribpri, no,
c_THAI_tenasserim, c_tanangsi, no,
c_thanbyuzayat, c_rew, no,
c_ramu, c_ramu, yes,
c_sandoway, c_sandoway, yes,
c_thabeik_taung, c_thabeik_taung, yes,
c_vaisali, c_vaisali, yes,
c_hsenwi, c_hsenwi, yes,
c_mongnai, c_mongnai, yes,
c_nyaungshwe, c_yawnghwe, no,
c_ava, c_maingmaw, no,
c_kyaukse, c_kyaukse, yes,
c_minbu, c_minbu, yes,
c_pagan, c_pagan, yes,
c_sagaing, c_myinmu, no,
c_yamethin, c_yamethin, yes
c_dagon, c_dagon, yes,
c_kusumi, c_kusima, no,
c_pegu, c_pegu, yes,
c_sittaung, c_sittaung, yes,
c_thaton, c_thaton, yes,
c_hinthada, c_henzada, no,
c_magwe, c_magwe, yes,
c_sriksetra, c_sriksetra, yes,
c_toungoo, c_toungoo, yes,
c_hanlan, c_maukkadaw, no,
c_kale, c_kale, yes,
c_madaya, c_madaya, yes,
c_takon, c_takon, yes,
c_momauk, c_bhamo, no,
c_monyin, c_homalin, no,
c_myitkyina, c_myitkyina, yes,
c_nandian, c_mongyang, no,
c_putao, c_putao, yes,
c_moeng_laem, c_manglon, no,
c_yongchang_jingmadian, c_hopang, no,
c_yongchang_yongchang, c_yongchang, no,
b_chiang_mai, b_chiang_mai, yes,
b_chom_thong, b_chom_thong, yes,
b_haripunjaya, b_haripunjaya, yes,
b_phrao, b_phrao, yes,
b_hlaingbwe, b_hlaingbwe, yes,
b_hot,
b_mae_sot,
b_mueang_tak,
b_karen,
b_mae_hong_son,
b_pai,
b_khu_bua, b_khu_bua, yes,
b_mueang_sing,
b_uthai_thani,
b_chan_sen,
b_lop_buri,
b_sri_thep,
b_ayuthia,
b_bangkok,
b_nakhon_pathom, b_nakhon_pathom, yes,
b_u_thong, b_u_thong, yes,
b_chiang_khaeng,
b_moeng_phong,
b_pak_beng, b_pak_beng, yes,
b_luang_prabang, b_luang_prabang, yes,
b_muang_ngoi,
b_muang_souy,
b_sainyabuli,
b_chiang_klang,
b_muang_thong,
b_nan, b_nan, yes,
b_chiang_rai,
b_chiang_saen,
b_mong_hang,
b_chiang_coeng,
b_chiang_rung,
b_moeng_cae,
b_moeng_hing,
b_mong_la,
b_chiang_tong,
b_moeng_long,
b_muang_sing, b_muang_sing, yes,
b_muang_u,
b_chakangrao, b_chakangrao, yes,
b_kamphaeng_phet,
b_thap_chumphon,
b_lampang, b_lampang, yes,
b_phayao, b_phayao, yes,
b_phrae, b_phrae, yes,
b_phetchabun, b_phetchabun, yes,
b_phichit,
b_phitsanulok, b_phitsanulok, yes,
b_srideb,
b_ban_lan,
b_sawangkaburi,
b_si_satchanalai, b_si_satchanalai, yes,
b_sukhothai, b_sukhothai, yes,
b_THAI_Chumpon,
b_THAI_Na_Rang,
b_THAI_Phetchaburi,
b_THAI_Singkhon,
b_THAI_Kra_Buri,
b_THAI_Mergui,
b_THAI_Tenasserim,
b_dawei, b_dawei, yes,
b_thanbyuzayat,
b_ye,
b_dianga, b_dianga, yes,
b_ramu, b_ramu, yes,
b_an, b_an, yes,
b_ramree, b_ramree, yes,
b_sandoway, b_sandoway, yes,
b_matamuhuri, b_matamuhuri, yes,
b_thabeik_taung, b_thabeik_taung, yes,
b_akyab, b_akyab, yes,
b_launggyet, b_launggyet, yes,
b_mahamuni, b_mahamuni, yes,
b_mrauk_u, b_mrauk_u, yes,
b_vaisali, b_vaisali, yes,
b_hsenwi, b_hsenwi, yes,
b_hsipaw, b_hsipaw, yes,
b_monghsu,
b_mongmit,
b_mawkmai, b_mawkmai, yes,
b_mongnai, b_mongnai, yes,
b_mongnawn,
b_laikha, b_laikha, yes,
b_mongkung, b_mongkung, yes,
b_nyaungshwe,
b_taunggyi_south,
b_ava, b_ava, yes,
b_pinya,
b_taungbyon,
b_kyaukse, b_kyaukse, yes,
b_maingmaw,
b_mekkhaya,
b_yawnghwe, b_yawnghwe, yes,
b_minbu, b_minbu, yes,
b_ngape, b_ngape, yes,
b_salin, b_salin, yes,
b_shwesettaw, b_shwesettaw, yes,
b_myitche,
b_nyaung_u, b_nyaung_u, yes,
b_pagan, b_pagan, yes,
b_popa, b_popa, yes,
b_powundaung,
b_tantkyitaung, b_tantkyitaung, yes,
b_halin,
b_myinmu, b_myinmu, yes,
b_sagaing, b_sagaing, yes,
b_binnaka, b_binnaka, yes,
b_peikthanomyo,
b_yamethin, b_yamethin, yes,
b_bogale, b_bogale, yes,
b_dagon, b_dagon, yes,
b_krapan, b_krapan, yes,
b_syriam,
b_kusumi,
b_myaungmya, b_myaungmya, yes,
b_negrais, b_negrais, yes,
b_pegu, b_pegu, yes,
b_phyu, b_phyu, yes,
b_tharrawaddy, b_tharrawaddy, yes,
b_shwegyin,
b_sittaung, b_sittaung, yes,
b_mawlamyine, b_mawlamyine, yes,
b_muttina,
b_taikkala, b_taikkala, yes,
b_thaton, b_thaton, yes,
b_hinthada,
b_myanaung, b_myanaung, yes,
b_magwe,
b_shwemyo,
b_myede,
b_sriksetra, b_sriksetra, yes,
b_taungdwingyi,
b_thayetmyo, b_thayetmyo, yes,
b_mong_pai, b_mong_pai, yes,
b_swa, b_swa, yes,
b_toungoo, b_toungoo, yes,
b_hanlan,
b_maukkadaw, b_maukkadaw, yes,
b_mingiu,
b_chin,
b_hsawnghsup,
b_kale, b_kale, yes,
b_madaya, b_madaya, yes,
b_momeik,
b_singu, b_singu, yes,
b_htigyaing,
b_myedu, b_myedu, yes,
b_takon, b_takon, yes,
b_wuntho,
b_bumangdian,
b_momauk,
b_waingmaw,
b_hpakant,
b_mogaung,
b_monyin,
b_shwegu,
b_danai,
b_myitkyina, b_myitkyina, yes,
b_sumpra_bum,
b_chihpwi,
